,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
580,00003947,C 2437                                            ,31/01/2018,31/12/2018,S,N,S,
581,00003948,C 2440/1                                                                                            ,17/02/2010,02/06/2017,,N,,
582,00003949,C 2443                                                                                              ,17/01/2017,29/11/2018,,N,,
583,00003950,C 2445                                                                                              ,22/07/2014,06/04/2018,S,N,N,
584,00003951,C 2446                                                                                              ,,22/01/2021,S,N,,N
585,00003952,C 2446/1                                                                                            ,,,S,,,
586,00003953,C 24011 REEMPLAZA 2451 MANN                       ,26/12/2022,06/02/2023,S,S,S,N
587,00003954,C 2452/1                                                                                            ,,04/09/2017,,,S,
588,00003955,C 2455                                                                                              ,,,,,,
589,00003956,C 2460                                                                                              ,,,,,,
590,00003957,C 2465                                            ,03/08/2022,08/02/2023,S,N,,
591,00003958,C 2478                                                                                              ,06/05/2014,10/05/2012,,N,,
592,00003959,C 2480                                            ,24/02/2022,17/11/2022,S,N,,
593,00003960,C 2483                                            ,29/09/2022,26/12/2022,S,N,S,
594,00003961,C 2489                                                                                              ,,,,,,
595,00003962,C 2496                                            ,29/09/2022,04/01/2023,S,N,N,
596,00003963,C 2512                                                                                              ,03/08/2022,22/05/2019,,N,N,
597,00003964,C 2524                                            ,09/12/2021,21/01/2023,S,N,N,
598,00003965,C 2526                                            ,03/08/2022,22/04/2022,S,N,,
599,00003966,C 2528                                                                                              ,14/08/2012,01/03/2016,,N,N,
600,00003967,C 2528/1                                                                                            ,,,,,,
601,00003968,C 2532                                            ,23/11/2022,06/10/2022,,N,,
602,00003969,C 2533                                                                                              ,23/04/2014,11/02/2019,,,S,
603,00003970,C 2534                                                                                              ,,,,,,
604,00003971,C 2535                                            ,03/08/2022,23/01/2023,S,N,N,
605,00003972,C 2535/1                                          ,14/12/2011,06/07/2013,S,N,,
606,00003973,C 2536                                                                                              ,,,S,,,
607,00003974,C 2537/2                                          ,28/05/2013,08/04/2022,S,N,S,
608,00003975,C 2539                                            ,29/09/2022,15/12/2022,S,N,N,
609,00003976,C 2542                                            ,26/01/2023,28/01/2023,S,N,N,
610,00003977,C 2543                                                                                              ,,19/02/2018,,N,N,
611,00003978,C 2544                                                                                              ,,,,,,
612,00003979,C 2546                                            ,26/01/2023,20/08/2021,S,N,S,
613,00003980,C 2552/2                                          ,09/06/2021,15/11/2019,,N,N,
614,00003981,C 2555/2                                                                                            ,,,,,,
615,00003982,C 2558                                                                                              ,,07/02/2017,,N,,
616,00003983,C 2558HD                                                                                            ,,,,,,
617,00003984,C 2559                                            ,28/10/2022,04/10/2022,S,N,N,
618,00003985,C 2562                                            ,05/01/2022,26/10/2022,,N,,
619,00003986,C 2564                                            ,03/08/2022,06/01/2023,S,N,S,
620,00003987,C 2568                                            ,03/08/2022,31/01/2023,S,N,,
621,00003988,C 2569/1                                          ,15/09/2016,27/09/2022,S,N,S,
622,00003989,C 2572                                            ,29/09/2022,17/01/2023,S,N,N,
623,00003990,C 2574                                            ,10/09/2021,04/04/2022,S,N,N,
624,00003991,C 2576                                                                                              ,,,,,,
625,00003992,C 2585 MANN                                       ,26/05/2022,19/01/2023,S,N,S,
626,00003993,C 2585/10                                                                                           ,,,,,,
627,00003994,C 2588                                                                                              ,,,,,,
628,00003995,C 2596                                                                                              ,07/08/2012,16/05/2015,S,N,,
629,00003996,C 2598                                            ,26/05/2022,14/03/2022,,N,N,
630,00003997,C 2617                                            ,28/10/2022,03/02/2023,,N,N,
631,00003998,C 2621                                            ,07/08/2021,30/12/2022,,N,N,
632,00003999,C 2623                                                                                              ,17/11/2011,03/08/2013,S,N,,
633,00004000,C 2624                                            ,07/03/2018,24/01/2019,S,N,S,
634,00004001,C 2630                                                                                              ,,,,,,
635,00004002,C 2631                                            ,26/01/2023,16/01/2023,S,N,S,
636,00004003,C 2632                                                                                              ,,,S,,,
637,00004004,C 2633                                            ,02/09/2022,02/02/2023,S,N,N,
638,00004005,C 2638                                                                                              ,,,,,,
639,00004006,C 2639                                            ,02/09/2022,20/10/2021,S,N,N,
640,00004007,C 2640                                            ,03/08/2022,19/01/2023,S,N,N,N
641,00004008,C 2641                                                                                              ,,,,,,
642,00004009,C 2642                                                                                              ,,,,,,
643,00004010,C 2646                                                                                              ,,,,,,
644,00004011,C 2647                                                                                              ,,,,,,
645,00004012,C 2648/10                                         ,07/08/2021,23/04/2022,,N,N,
646,00004013,C 2648/5                                                                                            ,14/12/2011,10/12/2018,S,N,,
647,00004014,C 2650                                                                                              ,,,,,,
648,00004015,C 2651                                            ,02/09/2022,13/12/2022,S,N,S,N
649,00004016,C 2652                                                                                              ,,,S,,,
650,00004017,C 2656                                            ,02/09/2022,24/09/2022,S,N,,
651,00004018,C 2657/1                                                                                            ,01/09/2016,31/01/2023,S,N,,
652,00004019,C 2657/10                                                                                           ,14/03/2016,27/10/2020,S,N,N,
653,00004020,C 2661                                            ,24/02/2022,16/02/2021,S,N,S,
654,00004021,C 2663                                            ,18/01/2023,23/01/2023,S,N,N,
655,00004022,C 2663HD                                                                                            ,,,,,,
656,00004023,C 2664                                                                                              ,26/10/2011,28/09/2018,S,N,N,
657,00004024,C 2666                                            ,09/12/2021,18/10/2022,,N,N,
658,00004025,C 2667                                            ,02/09/2022,28/12/2022,,N,N,
659,00004026,C 2671                                            ,,24/03/2018,,N,,
660,00004027,C 2673/1                                                                                            ,,04/02/2014,,,N,
661,00004028,C 2677                                                                                              ,11/03/2015,28/09/2018,,N,N,
662,00004029,C 2693                                            ,,17/05/2016,,,S,
663,00004030,C 2694                                                                                              ,24/01/2012,,S,,N,
664,00004031,C 2713 SPEED MATE                                 ,12/09/2016,28/01/2023,S,N,S,
665,00004032,C 2721                                            ,07/08/2021,14/03/2022,S,N,N,
666,00004033,C 2731                                            ,05/09/2022,30/03/2020,,N,N,
667,00004034,C 2732                                            ,19/08/2021,27/08/2021,,N,N,
668,00004035,C 2733                                            ,30/01/2019,27/12/2021,,N,N,
669,00004036,C 2742                                            ,05/12/2022,06/02/2023,S,N,S,N
670,00004037,C 2747                                                                                              ,11/01/2016,18/04/2017,,N,,
671,00004038,C 2758                                                                                              ,17/11/2011,11/01/2023,S,N,,
672,00004039,C 2766                                            ,19/02/2019,11/12/2020,S,N,S,
673,00004040,C 2771                                            ,05/12/2022,16/11/2022,,N,S,
674,00004041,C 2775 MANN                                       ,26/10/2022,26/01/2023,S,N,N,
675,00004042,C 2799                                                                                              ,,,,,,
676,00004043,C 2826                                            ,29/09/2022,11/07/2015,,N,N,
677,00004044,C 2828                                            ,19/02/2019,09/01/2021,,N,,
678,00004045,C 2831                                                                                              ,,,,,,
679,00004046,C 2840/10                                                                                           ,28/11/2012,01/09/2021,,N,,
680,00004047,C 2846/2                                                                                            ,17/01/2017,05/10/2016,,N,,
681,00004048,C 2848                                                                                              ,17/11/2011,21/07/2015,S,N,N,
682,00004049,C 2850                                            ,26/05/2022,31/12/2022,,N,N,
683,00004050,C 2852/2                                          ,19/08/2021,09/01/2023,,N,S,
684,00004051,C 2860                                                                                              ,10/06/2016,05/07/2016,,N,,
685,00004052,C 2860/2                                                                                            ,,,,,,
686,00004053,C 2874                                                                                              ,08/02/2018,23/04/2021,,N,,
687,00004054,C 2884                                                                                              ,16/11/2016,17/10/2016,,N,,
688,00004055,C 2884HD                                                                                            ,,,,,,
689,00004056,C 2887                                                                                              ,,,,,,
690,00004057,C 2890                                                                                              ,,,,,,
691,00004058,C 2923                                                                                              ,08/06/2010,,,N,S,
692,00004059,C 2929                                            ,28/10/2022,05/10/2022,,N,N,
693,00004060,C 2932                                            ,06/02/2014,30/09/2013,,N,S,
694,00004061,C 2934                                                                                              ,,,S,,,
695,00004062,C 2935                                                                                              ,,05/07/2021,S,N,,N
696,00004063,C 2936/1                                          ,02/06/2016,22/06/2019,S,N,S,
697,00004064,C 2938                                                                                              ,,,,,,
698,00004065,C 2942                                                                                              ,,,,,,
699,00004066,C 2944/5                                          ,11/04/2018,17/03/2020,,N,N,
700,00004067,C 2951                                                                                              ,,,,,,
701,00004068,C 2953                                                                                              ,,,,N,,
702,00004069,C 2620 EX 2955                                    ,03/08/2022,08/02/2023,S,N,N,S
703,00004070,C 2957/10                                                                                           ,,,,,,
704,00004071,C 2963/1                                                                                            ,28/11/2012,15/03/2013,S,N,,
705,00004072,C 2964                                            ,18/01/2023,08/02/2023,S,N,S,N
706,00004073,C 2967                                            ,28/10/2022,30/12/2022,,N,,
707,00004074,C 2970                                            ,28/10/2022,26/12/2022,S,N,,
708,00004075,C 2987                                            ,24/02/2021,25/08/2016,,N,N,
709,00004076,C 2991/2                                                                                            ,08/02/2018,17/01/2019,,N,S,
710,00004077,C 2998/5                                          ,14/05/2019,12/05/2021,,N,S,
711,00004078,C 3027/1 SKIFIL                                   ,01/09/2022,21/09/2022,,N,N,
712,00004079,C 3028                                            ,29/09/2022,11/10/2022,,N,N,
713,00004080,C 3032/1                                          ,24/02/2021,10/06/2022,,N,S,
714,00004081,C 3032/5                                                                                            ,29/05/2015,16/09/2019,,N,,
715,00004082,C 3033                                            ,28/10/2022,27/01/2023,S,N,N,
716,00004083,C 3041                                                                                              ,28/11/2012,09/07/2013,,N,,
717,00004084,C 3041/1                                          ,29/09/2022,17/10/2022,,N,S,
718,00004085,C 3042                                                                                              ,,,,,,
719,00004086,C 3042/1                                                                                            ,,,,,,
720,00004087,C 3046                                                                                              ,,,,,,
721,00004088,C 3050                                                                                              ,,09/03/2018,S,N,,
722,00004089,C 3051                                                                                              ,10/09/2014,17/06/2013,,N,S,
723,00004090,C 3061                                            ,,03/02/2021,S,N,,
724,00004091,C 3082                                            ,29/09/2022,26/12/2022,,N,N,
725,00004092,C 3087                                                                                              ,09/01/2015,09/06/2017,,N,N,
726,00004093,C 3143                                            ,24/02/2022,30/07/2022,S,N,S,
727,00004094,C 3143/10                                                                                           ,,,,,,
728,00004095,C 3152                                                                                              ,22/02/2017,,,,N,
729,00004096,C 3161                                                                                              ,,,,,,
730,00004097,C 3166                                                                                              ,09/11/2015,23/11/2015,S,N,,
731,00004098,C 3167/1                                          ,30/12/2020,22/04/2022,S,N,N,
732,00004099,C 3173                                                                                              ,28/02/2017,01/09/2022,,N,N,
733,00004100,C 3175/1                                                                                            ,,,,,,
734,00004101,C 3181                                                                                              ,05/01/2022,15/04/2020,S,N,,
735,00004102,C 3184                                                                                              ,,,,,,
736,00004103,C 3221                                                                                              ,01/04/2014,06/12/2021,S,N,N,
737,00004104,C 3224                                                                                              ,,,,,,
738,00004105,C 3233                                                                                              ,26/10/2011,22/09/2018,S,N,,
739,00004106,C 3233/1                                          ,05/01/2022,26/03/2022,,N,N,
740,00004107,C 3239                                                                                              ,,28/05/2015,S,N,,
741,00004108,C 3253                                                                                              ,,,,,,
742,00004109,C 3254                                                                                              ,,,,,,
743,00004110,C 3255                                                                                              ,,,S,,,
744,00004111,C 3257                                                                                              ,,,,,,
745,00004112,C 3260                                                                                              ,,,,,,
746,00004113,C 3282                                            ,05/09/2022,07/02/2023,,N,N,
747,00004114,C 3284/2                                                                                            ,08/08/2014,19/02/2019,,N,,
748,00004115,C 3329                                                                                              ,,,S,,,
749,00004116,C 3336/1                                                                                            ,,,,,,
750,00004117,C 3338                                                                                              ,11/10/2011,08/07/2016,S,N,,
751,00004118,C 3350                                            ,03/08/2022,16/03/2022,S,N,N,
752,00004119,C 3361                                                                                              ,,,,,,
753,00004120,C 3365                                                                                              ,26/10/2011,02/05/2014,,N,,
754,00004121,C 3366                                            ,22/07/2022,17/01/2015,,N,N,
755,00004122,C 3381                                                                                              ,,,,,,
756,00004123,C 3394                                                                                              ,,,,,,
757,00004124,C 3434                                                                                              ,12/05/2012,11/01/2021,S,N,S,
758,00004125,C 3451                                                                                              ,,17/01/2012,,N,,
759,00004126,C 3456                                                                                              ,,,,,,
760,00004127,C 3463                                                                                              ,,,,,,
761,00004128,C 3466                                                                                              ,,,,,,
762,00004129,C 3474                                            ,15/07/2021,08/06/2021,,N,,
763,00004130,C 3483/1                                          ,23/11/2022,01/07/2014,S,N,,
764,00004131,C 3485/3 reemplaza a 3485/1                       ,03/08/2022,03/11/2022,S,N,S,N
765,00004132,C 3515                                                                                              ,23/03/2013,15/01/2020,,N,,
766,00004133,C 3534                                                                                              ,,,,,,
767,00004134,C 3553                                                                                              ,,,,,,
768,00004135,C 3555                                                                                              ,,,,,,
769,00004136,C 3566                                                                                              ,,,,,,
770,00004137,C 3666                                                                                              ,24/02/2016,21/09/2018,,N,N,
771,00004138,C 3669                                                                                              ,,07/09/2017,,N,,
772,00004139,C 3692                                                                                              ,,,,,,
773,00004140,C 3698                                                                                              ,,,,,,
774,00004141,C 3698/2                                                                                            ,19/10/2017,,,N,,
775,00004142,C 3734/1                                                                                            ,,,,,,
776,00004143,C 3770                                                                                              ,,,,,,
777,00004144,C 3789                                            ,03/08/2022,19/01/2023,S,N,N,
778,00004145,C 3842                                            ,23/11/2022,27/07/2022,S,N,N,
779,00004146,C 3871                                                                                              ,,,,,,
780,00004147,C 3875                                                                                              ,24/07/2015,29/05/2018,,N,,
781,00004148,C 3725 EX C3894                                   ,05/09/2022,28/01/2020,S,N,N,
782,00004149,C 4151                                            ,05/09/2022,30/12/2022,S,N,N,
783,00004150,C 4190/1                                                                                            ,19/10/2017,,,N,,
784,00004151,C 4282                                                                                              ,17/09/2013,14/09/2021,S,N,N,
785,00004152,C 4287/2                                                                                            ,16/08/2018,21/10/2022,,N,N,
786,00004153,C 4373/1                                                                                            ,,,,,,
787,00004154,C 11100                                           ,28/10/2022,08/10/2022,,N,,
788,00004155,C 11110                                                                                             ,,,,,,
789,00004156,C 11136                                                                                             ,,05/08/2015,,N,,
790,00004157,C 12074                                           ,25/10/2011,27/10/2011,,N,,
791,00004158,C 12085                                                                                             ,,,,,,
792,00004159,C 12101                                           ,06/02/2012,11/06/2015,S,N,S,
793,00004161,C 12105                                                                                             ,16/06/2012,16/01/2014,,N,,
794,00004163,C 12106                                                                                             ,10/03/2012,06/10/2021,S,N,N,
795,00004164,C 12108                                                                                             ,,,,,,
796,00004165,C 12109                                                                                             ,,27/10/2020,,N,,
797,00004166,C 12110                                                                                             ,,,,,,
798,00004167,C 12110                                                                                             ,,,,,,
799,00004169,C 12121                                                                                             ,,,,,,
800,00004170,C 12262                                                                                             ,,,,,,
801,00004171,C 13102                                                                                             ,,,,,,
802,00004172,C 13103                                           ,19/05/2022,13/10/2022,S,N,N,
803,00004173,C 13103/10                                                                                          ,,,,,,
804,00004175,C 13104                                           ,23/03/2020,28/04/2020,S,N,N,
805,00004176,C 13109                                                                                             ,,,,,,
806,00004177,C 13110                                                                                             ,,10/12/2019,,,S,
807,00004178,C 13111                                                                                             ,,26/10/2011,,N,,
808,00004180,C 13113                                           ,03/07/2020,29/12/2022,,N,S,
809,00004181,C 13114                                           ,13/03/2013,09/11/2021,,N,,
810,00004182,C 13114/4                                         ,29/09/2022,07/09/2022,,N,,
811,00004183,C 13122                                           ,03/09/2021,16/11/2022,S,N,N,
812,00004184,C 13125                                                                                             ,,,,,,
813,00004186,C 13134                                                                                             ,,,,,,
814,00004187,C 13135                                                                                             ,,29/05/2020,,N,,
815,00004188,C 13142                                                                                             ,,,S,,,
816,00004189,C 13145                                                                                             ,,,,,,
817,00004191,C 13147                                                                                             ,11/02/2010,,,,,
818,00004192,C 13148                                                                                             ,,,,,,
819,00004193,C 13149                                           ,26/01/2023,01/02/2023,S,N,S,
820,00004194,C 13152                                                                                             ,,,,,,
821,00004196,C 13184/2                                         ,14/12/2009,13/06/2020,S,N,,
822,00004197,C 13200                                                                                             ,30/09/2013,22/05/2017,,N,,
823,00004198,C 14109                                                                                             ,,,,,,
824,00004199,C 14121                                                                                             ,,,,,,
825,00004200,C 14130                                           ,28/05/2021,14/01/2023,,N,N,
826,00004201,C 14148                                                                                             ,,,,,,
827,00004202,C 14156                                                                                             ,,,,,,
828,00004203,C 14166                                                                                             ,,,,,,
829,00004204,C 14166/1                                         ,,,,,,
830,00004205,C 14171                                                                                             ,10/05/2018,25/06/2021,,N,,
831,00004206,C 14175                                                                                             ,29/11/2019,08/11/2019,,N,,
832,00004207,C 14177                                           ,02/09/2022,30/06/2022,,N,,
833,00004208,C 14179                                           ,28/05/2020,01/10/2022,S,N,N,
834,00004209,C 14179/1                                                                                           ,11/10/2011,16/06/2020,S,N,,
835,00004210,C 14182                                           ,26/11/2021,24/10/2022,S,N,N,S
836,00004211,C 14189                                                                                             ,,,,,,
837,00004212,C 14190/2                                         ,13/11/2021,06/12/2022,S,N,N,
838,00004213,C 14195                                                                                             ,,,,,,
839,00004214,C 14200                                           ,09/03/2022,30/07/2022,S,N,N,
840,00004215,C 14200/1 MANN                                    ,26/01/2023,03/02/2023,S,N,,
841,00004216,C 14201                                                                                             ,,,,,,
842,00004217,C 14206                                                                                             ,,,,,,
843,00004218,C 14210                                                                                             ,22/07/2016,01/12/2017,,N,,
844,00004220,C 14228                                                                                             ,17/01/2017,26/08/2022,,N,,
845,00004221,C 15116                                                                                             ,,,,,,
846,00004222,C 15116                                                                                             ,,,,,,
847,00004223,C 15118                                                                                             ,,,,,,
848,00004225,C 15120                                                                                             ,,,,,,
849,00004226,C 15121                                                                                             ,,,,,,
850,00004227,C 15121/1                                                                                           ,,,,,,
851,00004228,C 15122/10                                                                                          ,,,,,,
852,00004230,C 15123                                                                                             ,,,,,,
853,00004232,C 15124/1                                                                                           ,,,,,,
854,00004233,C 15128                                           ,01/06/2019,14/01/2022,,N,,
855,00004234,C 15132                                                                                             ,,,,,,
856,00004235,C 15135                                           ,09/01/2023,04/02/2023,S,N,N,S
857,00004236,C 15144                                                                                             ,,,,,,
858,00004238,C 15147                                                                                             ,20/04/2010,,,,,
859,00004240,C 15165                                                                                             ,,,,,,
860,00004241,C 15165/3                                                                                           ,07/09/2015,17/08/2022,S,N,,
861,00004242,C 15191                                                                                             ,24/02/2010,21/03/2013,,N,,
862,00004244,C 15248                                                                                             ,,,,,,
863,00004245,C 15300                                           ,29/07/2022,06/02/2023,S,N,N,N
864,00004247,C 16110/1                                                                                           ,18/10/2013,26/12/2013,,N,,
865,00004248,C 16113                                                                                             ,03/03/2014,,,N,,
866,00004249,C 16121                                                                                             ,,,,,,
867,00004251,C 16124                                           ,25/08/2021,09/12/2022,,N,S,
868,00004252,C 16133                                                                                             ,06/02/2012,29/03/2022,S,N,N,S
869,00004253,C 16136/1                                         ,26/11/2021,17/11/2021,,N,N,
870,00004254,C 16136/2                                         ,26/11/2021,15/02/2021,,N,N,
871,00004255,C 16140                                                                                             ,14/12/2011,14/07/2016,S,N,,
872,00004257,C 16144 MANN                                      ,01/07/2022,19/01/2018,S,N,N,
873,00004258,C 16144                                           ,,,,,,
874,00004259,C 16146                                                                                             ,,,,,,
875,00004261,C 16147                                                                                             ,,,,,,
876,00004263,C 16153                                                                                             ,,,,,,
877,00004264,C 16158                                                                                             ,,,,,,
878,00004265,C 16159                                           ,23/11/2022,09/01/2023,,N,N,
879,00004266,C 16159 HD                                        ,,,,,,
880,00004267,C 16161                                           ,02/09/2022,27/06/2020,,N,S,
881,00004269,C 16163/1                                         ,29/09/2022,26/09/2022,S,N,N,
882,00004270,C 16164                                                                                             ,,,,,,
883,00004271,C 16175                                                                                             ,,,,,,
884,00004273,C 16178                                           ,12/11/2018,19/08/2017,,N,,
885,00004274,C 16180                                                                                             ,,,,,,
886,00004275,C 16181                                                                                             ,,,,,,
887,00004276,C 16181/1                                                                                           ,,,,,,
888,00004277,C 16190                                                                                             ,27/05/2010,05/08/2019,S,N,,
889,00004278,C 16200                                                                                             ,,,,,,
890,00004280,C 16210                                           ,23/11/2022,26/10/2022,S,N,,
891,00004281,C 16216                                                                                             ,,,,,,
892,00004282,C 16218                                                                                             ,03/08/2010,09/08/2022,,N,N,
893,00004283,C 16220                                                                                             ,10/11/2014,23/09/2014,,N,,
894,00004284,C 16223                                                                                             ,,,,,,
895,00004285,C 16225                                                                                             ,,,,,S,
896,00004287,C 16226                                                                                             ,10/06/2016,27/05/2016,,N,,
897,00004288,C 16226/1                                                                                           ,,,,,,
898,00004289,C 16229                                           ,09/03/2022,01/12/2022,S,N,,
899,00004290,C 16237                                                                                             ,14/12/2011,02/02/2015,S,N,,
900,00004291,C 16246                                                                                             ,14/12/2011,12/08/2016,S,N,,
901,00004292,C 16247                                                                                             ,,,,,,
902,00004293,C 16247/1                                                                                           ,,,,,,
903,00004294,C 16256                                                                                             ,13/05/2010,07/05/2013,,N,,
904,00004295,C 16279                                                                                             ,,,,,,
905,00004296,C 16296                                                                                             ,,08/11/2012,,N,,
906,00004297,C 16298                                           ,12/01/2022,07/05/2020,S,N,,
907,00004298,C 16298/1                                                                                           ,,,,,,
908,00004299,C 16308                                                                                             ,24/10/2015,28/10/2015,,N,,
909,00004300,C 16334                                                                                             ,,,,,,
910,00004301,C 16336                                           ,09/03/2022,27/12/2022,S,N,S,N
911,00004302,C 16340 MANN                                      ,08/02/2018,14/07/2021,,N,S,
912,00004303,C 16349                                           ,,,,,,
913,00004304,C 16349/1                                                                                           ,,,,,,
914,00004305,C 16400                                           ,28/10/2022,06/02/2023,S,N,N,
915,00004306,C 17100                                                                                             ,,,,,,
916,00004307,C 17113                                           ,26/05/2022,04/04/2022,,N,,
917,00004308,C 17124                                                                                             ,,,,,,
918,00004309,C 17124                                                                                             ,,,,,,
919,00004310,C 17129                                                                                             ,,18/08/2014,,N,,
920,00004311,C 17134                                                                                             ,02/03/2019,07/03/2019,S,N,,
921,00004312,C 17140                                                                                             ,,,,,,
922,00004313,C 17146                                                                                             ,,,,,,
923,00004314,C 17154                                                                                             ,,,,,,
924,00004315,C 17160                                                                                             ,,18/04/2018,,N,,
925,00004316,C 17201                                                                                             ,11/09/2014,13/02/2015,,N,,
926,00004317,C 17201/2                                                                                           ,,26/09/2014,,N,,
927,00004318,C 17205                                           ,26/12/2022,20/12/2022,S,N,S,
928,00004319,C 17225                                                                                             ,,29/12/2015,,N,,
929,00004320,C 17225/3                                         ,13/04/2020,06/03/2021,S,N,N,S
930,00004321,C 17250                                                                                             ,,,,,,
931,00004322,C 17262                                                                                             ,,,,,,
932,00004323,C 17262/1                                                                                           ,,,,,,
933,00004324,C 17278                                           ,26/01/2021,25/02/2022,S,N,N,
934,00004325,C 17306                                           ,03/08/2022,01/07/2022,,N,N,N
935,00004326,C 17341                                                                                             ,,,,,,
936,00004327,C 17343                                                                                             ,,,,,,
937,00004328,C 17404/1                                                                                           ,,,,,,
938,00004329,C 17454                                                                                             ,,,,,,
939,00004330,C 18108                                           ,26/01/2021,02/09/2020,S,N,N,
940,00004331,C 18115                                                                                             ,26/11/2021,05/03/2022,S,N,N,
941,00004332,C 18142                                                                                             ,29/10/2014,01/03/2021,S,N,N,
942,00004333,C 18195                                           ,26/12/2022,06/12/2022,S,N,N,N
943,00004334,C 18200                                                                                             ,,16/09/2013,,N,,
944,00004335,C 18213                                           ,05/12/2022,23/11/2022,S,N,S,
945,00004336,C 18235                                                                                             ,,,,,,
946,00004337,C 18244                                           ,26/05/2022,07/02/2023,,N,S,
947,00004338,C 18253                                                                                             ,,,,,,
948,00004339,C 18263                                           ,01/07/2022,09/12/2022,S,N,N,
949,00004340,C 18288                                                                                             ,,,,,,
950,00004342,C 18292                                                                                             ,,,,,,
951,00004343,C 18304                                                                                             ,,,,,,
952,00004344,C 18310                                           ,29/09/2022,22/09/2022,,N,,
953,00004345,C 18328                                                                                             ,,,,,,
954,00004346,C 18378                                           ,20/04/2016,08/10/2020,S,N,,
955,00004347,C 18427                                                                                             ,,,,,,
956,00004348,C 18435                                                                                             ,,,,,,
957,00004349,C 18436                                                                                             ,17/05/2018,05/03/2018,,N,,
958,00004350,C 18436/1                                                                                           ,,,,,,
959,00004351,C 18450                                                                                             ,07/03/2018,04/05/2017,,N,N,
960,00004352,C 19105                                                                                             ,,,,,,
961,00004354,C 19113                                                                                             ,,,,,,
962,00004355,C 19118                                                                                             ,,,,,,
963,00004357,C 19126                                                                                             ,12/06/2014,10/06/2014,S,N,,
964,00004359,C 19140                                                                                             ,,,,,,
965,00004360,C 19156                                                                                             ,02/02/2012,19/07/2017,,N,,
966,00004361,C 19157                                                                                             ,,,,,,
967,00004363,C 19159                                                                                             ,,,,,,
968,00004364,C 19175                                                                                             ,08/08/2014,17/05/2016,,N,N,
969,00004365,C 19184                                                                                             ,,,,,,
970,00004367,C 19194                                                                                             ,,,,,,
971,00004369,C 19198                                                                                             ,,,,,,
