,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
506,00059239,EMPAQ CARTER HYUN H100 BENC                       ,13/01/2014,06/10/2020,,N,,
507,00059243,EMPAQ TAPA VALV HYUN EXCEL 1.5 92/95              ,13/01/2014,27/12/2018,,N,,
508,00059244,EMPAQ TAPA VALV HYUN H100 BENC                    ,13/01/2014,22/01/2015,,N,,
509,00059246,EMPAQ TAPA VALV MIT L200 2.5 CRDI 4D56T 2007      ,13/01/2014,28/05/2022,,N,,
510,00059294,EMPAQ MULT ADM HYUN H100 GRACE BENC               ,13/01/2014,07/08/2019,,N,,
511,00059390,EMPAQ. CULATA TOY HILUX 3.0                       ,26/04/2018,10/07/2014,,N,S,
512,00059392,EMP. CULATA 0.95 TOY HILUX 2.5 KUN 25/352KDFTV MET,18/08/2014,18/03/2017,,N,,
513,00059512,EMPAQ TAPA VALVULA HONDA INTEGRA/CRV              ,21/06/2016,11/09/2015,,,N,
514,00059571,EMPAQ DE CULATA 1.70MM ESPERSOR METALICA CHEV LUV ,22/01/2014,23/01/2014,,,N,
515,00059572,EMPAQ CUELLO CARTER DEL CHEV LUV 2.8              ,23/11/2016,23/01/2014,,,N,
516,00059573,EMPAQ CUELLO CARTER TRAS CHEV LUV 2.8             ,23/11/2016,23/01/2014,,,N,
517,00059659,EMPAQ TAPA VALVULA KIA K3500/3600                 ,22/01/2014,02/02/2018,,N,,
518,00059755,EMPAQ CULATA PEUG PARTENR                         ,28/07/2022,28/07/2022,,N,S,
519,00059893,EMPAQ CULATA METALICA EJ-25 SUBARU OUTBACK        ,06/05/2016,06/05/2016,,N,N,
520,00060354,EMPAQ CUELLO CARTER TRAS LARGO KIA AVELLA II 1.5  ,11/12/2017,16/11/2016,,N,N,
521,00060430,EMPAQ CULATA TOYOTA HILUX 2.4/2.7                 ,12/03/2014,18/03/2014,,,S,
522,00060489,EMPAQ CULATA NISS PLATINA KO                      ,13/03/2014,01/10/2016,,N,,
523,00060490,EMPAQ CULATA NISS SUNNY V16 T/ROJA KO             ,24/11/2015,23/08/2016,,N,N,
524,00060491,EMPAQ CULATA NISS V16 S/ASBESTO                   ,17/12/2014,03/07/2021,,,S,
525,00060548,EMPAQ CULATA SUBARU 600                           ,19/01/2017,14/01/2015,,,S,
526,00060568,EMPAQ CULATA MAZDA 323 TC 1.3 77/80               ,,,,,,
527,00060765,EMPAQ TAPA VALVULA NISS V16/SENTRA T/CAM          ,07/10/2016,04/12/2015,,N,N,
528,00060841,EMPAQ CULATA MITSUBISHI 4G64                      ,25/03/2014,27/03/2014,,,N,
529,00060899,EMP CULATA  LUV 2.5 / 2.8 NKR 2.8   ESP 1.52MM    ,04/06/2014,09/06/2014,,N,N,
530,00060907,EMPAQ TAPA VALVULA HONDA ACCORD 2.2               ,24/09/2014,,,,N,
531,00061312,EMPAQUETADURA CULATA TOYOTA YARIS 2010            ,15/04/2014,15/02/2016,,,S,
532,00061556,EMPAQ CULATA TERRNAO II 12V 93/99 D22 12V 98-> KAZ,16/04/2014,,,,S,
533,00061571,EMPAQ CULATA HYUN PORTER 2.5/KIA SERATO 2.5 (GRAFI,01/04/2014,,,,N,
534,00061582,EMPAQ TAPA VALVULA MIT COLT                       ,20/06/2014,21/06/2014,,N,N,
535,00061583,EMPAQ MULTIPLE ADM MIT COLT                       ,06/10/2018,22/10/2018,,N,N,
536,00061757,EMPAQ TAPA VALVULA TOY CORONA                     ,06/10/2017,07/10/2017,,N,N,
537,00061965,EMPAQ CULATA TOY HILUX 89/07 2.8/3.0              ,15/05/2014,31/08/2016,,,N,
538,00061988,EMP CULATA HY H1 D4CB 1 MUESCA                    ,12/06/2014,20/01/2017,,N,,
539,00061989,EMP CULATA HY H1 D4CB 2 MUESCAS                   ,12/06/2014,11/12/2020,,N,,
540,00062030,EMPAQ TAPA VALV TOY HILUX 2.4                     ,14/02/2020,08/06/2021,,N,N,
541,00062096,EMP CULATA HONDA CIVIC D15B SOHC 16 VALV          ,22/05/2014,,,N,N,
542,00062185,EMPAQUETADURA CULATA SIN ASBESTO PEUG 306GT       ,27/05/2014,02/05/2018,,,N,
543,00062303,EMPAQ CARTER HONDA ACCORD 2.0/2.2 90/97           ,23/05/2014,07/09/2016,,N,S,
544,00062320,EMPAQ CULATA HONDA INTEGRA 90/95 1.8              ,27/05/2014,07/06/2014,,,N,
545,00062321,EMPAQ MULT ADM HONDA INTEGRA 90/95 1.8            ,27/05/2014,07/06/2014,,,N,
546,00062353,EMPAQ TAPA VALV KIA SEPHIA 1.6 95/98 16V          ,30/05/2019,17/08/2020,,N,N,
547,00062599,EMPAQ TAPA VALV MIT LANCER                        ,10/10/2014,16/11/2016,,N,N,
548,00062901,EMPAQ CULATA TOYOTA HILUX 3.0 1KZ                 ,22/08/2014,22/08/2014,,N,N,
549,00062973,EMPAQ CULATA OPEL COMBO 1.7 DIESEL 3M 1.7MM       ,06/08/2015,16/06/2021,,N,S,
550,00063030,EMPAQ CULATA TOY COROLLA 1.2 67/77/STARLET 1.2 74/,19/08/2020,21/08/2020,,N,N,
551,00063034,EMPAQ MULT ADMISION HONDA ACCORD 2.0 F20          ,30/06/2014,02/07/2014,,N,,
552,00063275,EMPAQ CULATA KIA RIO 00/07 1.3/1.5                ,30/03/2017,29/03/2017,,,N,
553,00063465,EMPAQ CULATA NISS D21 KA24                        ,15/07/2014,05/09/2016,,N,,
554,00063524,EMPAQ MOTOR H1/GALLOPER II/PORTER                 ,18/07/2014,16/01/2015,S,N,,
555,00063676,EMP. TAPA VALVULA KIA FRONTIER 2.5 D4CB H1 SORENTO,19/08/2017,25/07/2017,,N,N,
556,00063939,EMPAQ CULATA CITROEN BERLINGO METALICA            ,14/03/2019,27/12/2019,,N,S,
557,00063994,EMP MULT ADM KIA AVELLA II 1.5 C/INYEC            ,01/12/2017,02/12/2020,,N,N,
558,00063995,EMP CUELLO DEL CARTER CORTO KIA AVELLA II C/INYECC,11/12/2017,16/11/2016,,N,,
559,00064084,EMPAQ CULATA HY ATOZ PRIME/I10/MORNING            ,24/11/2015,10/07/2021,,N,S,
560,00064144,EMPAQ CULATA NISS SENTRA 1.6 86->                 ,17/07/2017,30/12/2020,,,S,
561,00064152,EMPAQ CULATA TOY 1.15 HILUX 2.5 KUN 25/35         ,18/08/2014,22/05/2015,,N,,
562,00064153,EMPAQ CULATA TOY 1.00 HILUX 3.0 KUN 26/36         ,03/07/2018,17/10/2019,,N,S,
563,00064154,EMPAQ CULATA TOY 1.10 HILUX 3.0 KUN 26/36         ,18/08/2014,,,N,,
564,00064232,EMPAQ CULATA CHEV CRUZE 1.8 10->                  ,24/06/2015,15/09/2017,,N,N,
565,00064235,EMPAQ CULATA DOHC 16V MAZDA ARTIZ                 ,19/08/2014,21/08/2014,,,N,
566,00064313,EMPAQ CULATA SUZ BALENO                           ,22/08/2014,08/03/2019,,,N,
567,00064476,EMP. MULTIPLE ADMISION LUV 2.2                    ,05/05/2015,08/10/2020,,N,,
568,00064488,EMPAQ TAPA VALV HY MIGHTY 3.3/3.5/3.9             ,27/08/2014,03/05/2022,,N,,
569,00064735,EMPAQ CULATA HYUN ELANTRA 1.6 92/95               ,05/09/2014,03/08/2015,,,N,
570,00064803,EMPAQ CULATA HONDA CRV 2.0 97/01                  ,08/09/2014,04/07/2020,,,S,
571,00064907,EMPAQ TAPA VALV SUB JUSTY                         ,16/09/2014,,,N,,
572,00065084,EMPAQUETADURA CULATA CHANGFA 495BT                ,26/09/2014,27/09/2014,,N,,
573,00065177,EMPAQ CULATA NISS V16 GA16DE 93/97 GRAFITO        ,27/09/2014,15/12/2018,,N,N,
574,00065199,EMPAQ MOTOR S/CULATA CHEV STRADA 1.7 TURBO DIESEL ,30/09/2014,17/02/2022,,,N,
575,00065383,EMPAQ CULATA METAL CHEV STRADA 1.7                ,08/10/2014,09/10/2014,,,N,
576,00065540,EMPAQ CULATA FIAT FIORINO 1.7                     ,13/10/2014,,,,N,
577,00065591,EMPAQ MULTIPLE ADM TOY COROLLA 1.6 88/92          ,12/08/2022,17/10/2014,,N,N,
578,00065593,EMPAQ CULATA HONDA ACCORD 2.2 95/97               ,10/05/2019,25/10/2014,,,S,
579,00065993,EMPAQ MOTOR FIAT UNO SMART 55/60 C/RET            ,11/11/2014,25/11/2021,,N,S,
580,00066019,JGO EMPAQ PEUG 306XR/307                          ,07/11/2014,07/11/2014,,N,,
581,00066437,EMPAQ CULATA METALICA PEUG 406                    ,27/11/2014,27/11/2014,,,N,
582,00066793,EMPAQ TAPA VALV DAEWOO DAMAS 800 96/02            ,18/12/2014,,,,N,
583,00066900,EMPAQ CULATA S/ASBESTO RENAULT LAGUNA             ,30/12/2014,,,,S,
584,00066949,EMPAQUETADURA CULATA RENAULT KANGOO/TRAFFI        ,06/01/2015,,,,N,
585,00067168,EMPAQ MOTOR KIA CERATO 1.6 04/07                  ,16/01/2015,20/01/2015,,,N,
586,00067552,EMPAQ CULATA MITSUBISHI CANTER 3.9                ,19/08/2016,19/08/2016,,,N,
587,00067743,EMPAQ CULATA TOY YARIS JP                         ,21/06/2017,02/09/2017,,,N,
588,00067744,EMPAQ CULATA TOY YARIS KR                         ,26/02/2019,21/09/2020,,,S,
589,00067998,EMPAQ CULATA METALICA CHEV LUV DIESEL 1 MUESCA    ,04/03/2015,22/03/2021,,,N,
590,00067999,EMPAQ CULATA METALICA CHEV LUV DIESEL 3 MUESCA    ,04/03/2015,04/08/2020,,,S,
591,00068180,EMPAQ CULATA CHEV/ISU LUV 2.2 TFS 99/00/NKR 2.8 88,14/03/2015,22/07/2019,,,S,
592,00068451,EMPAQ MULTIPLE ADM HYUN ACCENT 06->               ,10/04/2015,13/12/2018,,N,N,
593,00068480,EMPAQ CULATA METALICA HYUN ACCENT                 ,17/02/2018,11/01/2019,,,S,
594,00068667,EMPAQ CULATA PEUG 206/306/ CIT ZX/SAXO 8V TU5JP   ,11/10/2017,29/05/2018,,N,N,
595,00068668,VULCANIZADOR MANUAL PORTATIL C/CONT.T TRAD010     ,,,,,,
596,00068673,EMPAQ CULATA CHEV AVEO                            ,22/08/2015,21/07/2016,,,N,
597,00068901,JG EMPAQ MOTOR HONDA ACCORD 2.2 94/97 F22B SOCH VT,05/05/2015,07/05/2015,,,N,
598,00069775,JGO EMPAQ MOTOR DAEWOO ESPERO 1.5 95/99           ,23/06/2015,23/12/2016,,,S,
599,00070226,EMPAQ MOTOR DAEWOO ESPERO 2.0/CHEV LUV 2.2        ,22/07/2015,22/07/2015,,,N,
600,00070620,EMPAQ MOTOR HYUN ACCENT 1.6 00/05 DOCH            ,11/09/2020,,,N,S,
601,00070621,EMPAQ CULATA HYUN ACCENT 1.5 DIESEL CRDI 06/11    ,11/08/2015,15/07/2020,,,S,
602,00071434,EMPAQ CULATA FIAT STRADA /POLO / VENTO /GOLF 1.4  ,16/09/2015,16/09/2015,,N,,
603,00071436,EMPAQ CULATA FIAT STRADA /POLO 1.4/1.6            ,16/09/2015,,,N,,
604,00071460,EMPQUETADURA MOTOR C/RETENES NS V16               ,21/09/2015,30/05/2016,,,N,
605,00072031,JGO.EMPAQ MOTOR CH CORSA/DAEWOO                   ,17/11/2016,20/11/2021,,,S,
606,00072935,EMPAQ MOTOR 1GRFE                                 ,24/11/2015,24/11/2015,,,N,
607,00074265,EMPAQ TAPA VALV DW LANOS SOHC ONNURI              ,24/01/2023,25/01/2023,,N,N,
608,00076561,EMPAQ CULATA LIFAN (7A/FE)                        ,20/06/2016,09/02/2017,,N,,
609,00077831,JG EMPAQUETADUA MOTOR SOLO MOD VTEC 16V HONDA     ,17/09/2016,,,,N,
610,00078550,EMPAQUETADURA CULATA SIN ASBESTO VW SANTANA       ,10/05/2017,24/11/2016,,,S,
611,00083108,EMPAQ. CARTER FIAT FIORINO 1.7                    ,30/12/2017,10/01/2018,,N,,
612,00083449,EMPAQ CULATA JAC MIT 3A91                         ,24/01/2020,,,N,,
613,00083543,EMPAQ CULATA BYD F3 473A                          ,16/11/2020,,,N,,
614,00083544,EMPAQ CULATA BYD F0 L3 2.2                        ,24/01/2020,,,N,,
615,00083545,EMPAQ CULATA CHERY FULWIN 477                     ,24/01/2020,,,N,,
616,00087640,EMPAQUETADURA TURBO  BERLINGO                     ,12/07/2018,,,,N,
617,00087644,EMPAQUETADURA CULATA BERLINGO                     ,12/07/2018,,,,S,
618,00087767,EMPAQUETADURA TAPA VALVULA                        ,23/07/2018,,,,,
619,00087772,EMPAQ CULATA NS MARCH 1.0 85/92                   ,20/07/2018,,S,N,N,
620,00091853,EMPAQUETADURA MULTIPLE ADMISION 14035-AA380-S     ,25/04/2019,09/08/2019,,N,N,
621,00092649,EMPAQUETADURA MOTOR JUEGO COMPLETO HYU. GALLOPER  ,20/06/2019,24/06/2019,,,N,
622,00093400,EMPAQ. CULATA METALICA  D.01/07 PARTNER           ,09/08/2019,09/08/2019,,N,,
623,00096783,EMPAQ MOTOR JUEG SIN CULAT CON RETEN              ,07/07/2020,,,N,,
624,00099799,EMPAQ MOTOR X-TRAIL                               ,11/02/2021,15/03/2021,,N,,
625,00099824,HGO EMPAQ MOTOR MITS PAJERO                       ,13/02/2021,,,N,,
626,00100199,EMPAQ CULATA NISSAN CEDRIC/JUNIOR TW                                                                ,22/07/2005,11/10/2011,,N,,
627,00100280,EMPAQ CULATA TOY 4Y GRUA HORQ/TOY HILUX 2200 JP   ,05/08/2011,06/01/2012,,N,,
628,00100519,EMPAQUETADURA CULATA NISSAN TERRANO 2.5 YD25D 00/0,03/01/2011,01/04/2016,,N,,
629,00100567,KLINGER CON METAL GRAFITADO 1/16 1.59 MM X KILO   ,05/12/2022,05/01/2023,S,N,,
630,00100722,EMPAQ MULTIPLE ADMISION SUZUKI SWIFT 1.3          ,07/02/2009,18/01/2014,,N,,
631,00100855,EMPAQ CULATA NISSAN V16/SUN/SENT 1.3/1.5 11044JP  ,16/09/2011,17/05/2013,,N,,
632,00100886,EMPAQ CULATA SUBARU LEGACY 2.0/IMPRES/FORESTER TW ,11/04/2011,30/01/2015,,N,,
633,00100966,EMPAQ CULATA DATSUN 120Y 120A JP                  ,19/04/2011,02/03/2012,,N,,
634,00101322,EMPAQUETADURA CULATA NISSAN CD17/SENTRA 82 JP     ,04/01/2011,15/03/2012,,N,,
635,00101340,EMPAQUETADURA CULATA MAZDA 323 JP                 ,26/07/2011,,,,,
636,00101570,EMPAQ MULTIPLE ADMISION NISSAN J18/               ,31/05/2011,01/02/2023,,N,,
637,00101573,EMPAQ CULATA RENAULT 19 ECL 1.9 E;1.85D NACIONAL                                                    ,02/10/2008,,,,,
638,00101846,EMPAQUETADUTA CULAT TOY TERCEL 16V TW             ,18/07/2011,26/10/2011,,N,,
639,00102076,EMPAQUETADURA CULATA MAZDA ARTIS 1.6 GLX 95/96    ,21/12/2010,28/10/2011,,N,,
640,00102147,EMPAQ CULATA FIAT 600 0.8MM ITALIA                ,07/07/2011,24/07/2012,,N,,
641,00102584,EMPAQ CULATA NISSAN SD23 METAL USA                ,17/08/2011,07/11/2011,,N,,
642,00102592,EMPAQUETADURA CARTER RH CURVA sia topic corcho    ,14/04/2011,,,,,
643,00102656,EMPAQ CULATA SUZUKI FRONTE 550CC JAP              ,07/07/2011,22/11/2011,,N,,
644,00102758,EMPAQUETADURA CULATA FIAT 125 1.40MM              ,24/06/2011,31/10/2012,,N,,
645,00102955,EMPAQ CULATA LUV 2300CC 89- CSAM-313E/8-94324 JP  ,11/04/2011,23/07/2012,,N,,
646,00103112,EMPAQ CULATA 2.5 MM KIA FRONTIER                  ,13/06/2022,13/02/2012,,N,,
647,00103139,EMPAQ CULATA TOYOTA YARIS TW                      ,10/01/2011,15/11/2011,,N,,
648,00103285,EMPAQ CULATA PEUGEOT 405 ELD P 405 ITALIA         ,24/01/2009,03/03/2016,,N,,
649,00103293,EMPAQUETADURA CULATA KIA CLARUS/SEPHYA TW         ,21/02/2011,18/11/2011,,N,,
650,00103461,EMPAQ CULATA TOYOTA HILUX 22R JP                  ,29/06/2011,12/08/2014,,N,,
651,00103507,EMPAQ CULATA NISSAN D21 KA24E 2400CC JP           ,30/09/2011,14/07/2014,,N,,
652,00103853,EMPAQ CULATA NISSAN J18(MEX) 1800CC TW            ,14/05/2010,27/08/2015,,N,,
653,00103913,EMPAQUETADURA CUL KIA BESTA DIESEL 2.7 AM-9700/R201-10-271A JP                                      ,20/01/2004,03/12/2011,,N,,
654,00103926,EMPAQUETADURA CULATA HYUNDAY PORTER 2.5/KIA SORENT,09/06/2011,,,,,
655,00103998,EMPAQUETADURA CULATA MITS L200 4WD USA            ,26/07/2011,23/08/2012,,N,,
656,00103999,EMPAQ CULATA TOYOTA DINA/DELTA 11115-56010 TW                                                       ,03/04/2001,,,N,,
657,00104131,EMPAQ CULATA TOYOTA TERCEL 5EFE                   ,26/08/2011,09/12/2011,,N,,
658,00104239,EMPAQ MULTIPLE ADMISION PEUGEOT P-404/504                                                           ,08/04/2003,,,,,
659,00104393,EMPAQ CULATA RENAULT ECLEIRE DIESEL               ,28/09/2011,,,,,
660,00104417,EMPAQUETADURA CULATA ASIA TOWNER KR               ,11/07/2011,25/02/2014,,N,,
661,00104433,EMPAQ CARTER KIA KOREA                                                                              ,11/03/2003,,,,,
662,00104445,EMPAQUETADURA CULATA RENAULT MEG/SCENIC-ECLAIRE-LA,09/01/2009,01/03/2012,,N,,
663,00104563,EMPAQ CULATA TOYOTA 2C CORONA 2C METAL  TW        ,11/04/2011,25/05/2012,,N,,
664,00104570,EMPAQ CULATA KIA TOPIC 2.7 DIESEL JP              ,05/07/2011,13/02/2012,,N,,
665,00104618,EMPAQUETADURA CULATA LUV 2.2/ESPERO 2.0/LEGANZA TW,24/05/2011,05/11/2012,,N,,
666,00104702,EMPAQ MULTIPLE ADMISION NISSAN D21                                                                  ,25/02/2004,26/12/2011,,N,,
667,00104750,EMPAQUETADURA CULATA TOY 2C DIESEL JP             ,08/06/2011,28/12/2011,,N,,
668,00104869,EMPAQ CULATA KIA 3.5 USA                          ,27/02/2009,,,,,
669,00104899,EMPAQUETADURA CULATA HYUNDAY GALOPPER/L300/H100   ,18/07/2011,18/12/2012,,N,,
670,00104998,EMPAQ CULATA MITSUB LANCER 1.3/PROTON JP          ,04/08/2011,03/02/2016,,N,,
671,00105089,EMPAQ CARTER FIAT 147/FIORINO 88/ CP2-769 NACION  ,15/02/2011,30/08/2012,,N,,
672,00105165,EMPAQ CARTER DAEWOO RACER/ETI-POINTER             ,13/12/2010,20/07/2013,,N,,
673,00105613,EMPAQ CULATA SUZ SWIFT 16 VALV JP FULL INYECCIO   ,22/07/2011,09/02/2012,,N,,
674,00105674,EMPAQ CULATA RENAULT ECLEIRE DIESEL               ,26/08/2010,04/07/2013,,N,,
675,00105938,EMPAQ CULATA LUV 1600CC CSAM-306E CSAM-306E/8-9423,18/08/2010,02/02/2012,,N,,
676,00105967,EMPAQ CULATIN FIAT PUNTO 90/TIPO                  ,21/02/2009,03/02/2012,,N,,
677,00106031,EMPAQ CULATA SUZUKI FRONTE 800 JP                 ,09/11/2010,16/02/2012,,N,,
678,00106070,EMPAQUETADURA CULATA CHEV CORSA 97-06/COMBO 97-02 ,28/10/2009,07/02/2012,,N,,
679,00106342,EMPAQUETADURA CULATA CORSA 1.6 81MM               ,04/11/2009,21/10/2022,,N,,
680,00106371,EMPAQUETADURA MULT/ADMIS MAZDA B2.2 DIESEL 88/00  ,29/11/2010,22/11/2013,,N,,
681,00106820,EMPAQ CULATA NISSAN RD28 METALICA 89/96 KOREA                                                       ,12/02/2007,,,,,
682,00106952,EMPAQ CULATA PEUG 206 MOTOR TU5JP                 ,15/12/2010,05/06/2015,,N,,
683,00106964,EMPAQUETADURA CULATA DAEWOO DAMAS 800 96/00-TICO  ,10/08/2011,04/04/2012,,N,,
684,00107026,EMPAQ CULATA PEUGEOT 504 2.0CC                                                                      ,13/07/2007,,,,,
685,00107055,EMPAQ MULTIPLE ADMISION DAIHATSU APPLAUSSE TW     ,17/12/2010,14/04/2012,,N,,
686,00107351,EMPAQ CULATA TOYOTA 3K AM4100B TW                                                                   ,11/03/2003,14/05/2012,,N,,
687,00107389,EMPAQ CARTER FIAT DUNA/UNO                        ,25/10/2010,,,,,
688,00107415,EMPAQ CULATA PEUGEOT 404/504 DIESEL 60 ->                                                           ,03/02/2000,,,,,
689,00107422,EMPAQ CULATA RENAULT EXPRESS/KANGOO                                                                 ,02/04/2008,10/06/2020,,N,,
690,00107530,EMPAQUETADURA CULATA GRUPO ELECTROGENO            ,01/12/2010,,,,,
691,00107592,EMPAQ CULATA CITROEN AX/C15/ZX ORIG                                                                 ,14/01/2004,,,,,
692,00107606,EMPAQ CULATA PEUGEOT 205 GT 1.4 AX                                                                  ,16/08/2004,,,,,
693,00107693,EMPAQUETADURA MULT ADM DAIH TERIOS                ,08/08/2011,,,,,
694,00107785,EMPAQ MULTIPLE ADMISION FIAT 125-132 ARGENTA      ,24/06/2011,04/04/2014,,N,,
695,00107790,EMPAQ MULTIPLE ADMISION KIA FRONTIER 2.7                                                            ,20/12/2005,,,,,
696,00107801,EMPAQUETADURA CULATA HYUNDAY ACC PRIME D3EA       ,02/12/2010,18/08/2012,,N,,
697,00107868,EMPAQ MULTIPLE ADMISION /ESCAPE FIORINO 96/ PALIO ,14/09/2010,03/08/2012,,N,,
698,00107872,EMPAQUETADURA CULATA HYUNDAY GALOPPER KR          ,15/11/2010,03/08/2012,,N,,
699,00107888,EMPAQ CULATA MAZDA WL JP                                                                            ,09/03/2004,,,,,
700,00108043,EMPAQ CULATA PEUGEOT 504/505 GT 643/5 92 XN1      ,11/06/2010,29/05/2015,,N,,
701,00108093,EMPAQUETADURA CULATA PEUG PARTNER 83MM 1.44       ,03/06/2011,26/06/2015,,N,,
702,00108094,EMPAQ CULATA PEUGEOT PARTNER 83MM DIESEL          ,03/06/2011,,,,,
703,00108175,EMPAQ CULATA FIAT FIORINO 1.7 1.80 MM DIESEL NACIONAL                                               ,28/01/2004,,,,,
704,00108199,EMPAQUETADURA CULATA HYUNDAY GALLOPER 2.5 D4BF 95/,29/04/2011,24/04/2013,,N,,
705,00108299,EMPAQ CULATA KIA SEPHIA NACIONAL                                                                    ,17/11/2006,,,,,
706,00108329,EMPAQ CULATA HONDA ACCORD TW                                                                        ,20/12/2006,,,,,
707,00108359,EMPAQUETADURA CULATA SUZ SWIFT 1.0CC G10 89/00 JP ,15/02/2011,07/07/2015,,N,,
708,00108442,EMPAQ CULATA DATSUN 140Y/150Y JP                  ,17/08/2011,29/07/2013,,N,,
709,00108464,EMPAQUETADURA CULATA SUB OUTBACK                  ,,,,,,
710,00108479,EMPAQUETADURA CULATA SUBARU LEGAY                 ,31/05/2010,04/12/2012,,N,,
711,00108480,EMPAQ CULATA SUBARU LEONE 1.8 EA81 80-00 CCAM-2250,07/09/2010,,,,,
712,00108510,EMPAQUETADURA CARTER MITS MONTERO 2.6 82/00-H100 2,15/02/2010,13/12/2012,,N,,
713,00108576,EMPAQ CULATA PEUGEOT 306 GT 10040500              ,25/11/2008,,,,,
714,00108690,EMPAQ CARTER KIA V4-9076                                                                            ,,,,,,
715,00108819,EMPAQ CARTER SUBARU 600 CP2-2252/41160-1300 NACIONAL                                                ,08/01/2008,,,,,
716,00108870,EMPAQ CULATA PEUGEOT 504 1.8-2.0CC                ,04/01/2011,08/01/2015,,N,,
717,00108911,EMPAQUETADURA CULATA FIAT UNO L/GL/GLS BRASIL     ,23/08/2011,08/04/2013,,N,,
718,00108966,EMPAQ CARTER LH KIA TOPIC                                                                           ,19/06/2002,,,,,
719,00108979,EMPAQUETADURA CULATA TOY STARLET TW               ,04/10/2011,25/04/2013,,N,,
720,00109007,EMPAQUETADURA MULT/ADM NISSAN D21 2.4CC           ,26/10/2010,03/05/2013,,N,,
721,00109070,EMPAQ CULATA SUBARU LEONE 1.6 JP                  ,11/03/2009,,,,,
722,00109165,EMPAQUETADURA CULATA FIAT BRAVA 1.4 ORIG          ,26/04/2011,,,,,
723,00109246,EMPAQUETADURA CULATA TOYOTA 4AFE COROLLA          ,26/08/2011,29/07/2013,,N,,
724,00109252,EMPAQ CULATA NISSAN ORIG                                                                            ,30/03/2004,,,,,
725,00109273,EMPAQ CULATA PEUGEOT 205 88                                                                         ,21/08/2007,,,,,
726,00109284,EMPAQ CARTER FIAT ITALIA                                                                            ,19/04/2006,,,,,
727,00109360,EMPAQUETADURA CULATA METALICA KIA SP�RTAGE 2.0    ,27/08/2011,13/09/2013,,N,,
728,00109386,EMPAQUETADURA CULATA NISSAN A14 JP                ,16/11/2010,27/09/2013,,N,,
729,00109423,EMPAQ CULATA HONDA 1.3 D13B SOHC                  ,19/02/2011,15/10/2013,,N,,
730,00109446,EMPAQ CARTER CHEVETTE                                                                               ,04/04/2008,,,,,
731,00109463,EMPAQ CULATA RENAULT ECLEIRE 19 NACIONAL                                                            ,16/08/2004,,,,,
732,00109543,EMPAQ CULATA LUV 2225CC METAL TW                                                                    ,23/08/2011,30/11/2013,,N,,
733,00109600,EMPAQ CULATA SUZUKI SWIFT G16B 16V TW             ,27/09/2010,26/12/2013,,N,,
734,00109637,EMPAQUETADURA CULATA DIAH 1000 JP                 ,03/07/2010,,,,,
735,00109759,EMPAQ CULATA SUBARU JUSTY 1000CC TW               ,07/07/2011,20/08/2014,,N,,
736,00111314,EMPAQUETADURA CULATA NISSAN D22 0.975MM           ,25/05/2022,26/05/2022,,,S,
737,00113422,EMPAQUETADURA CULATA PG PARNER/BERL/CT C15D 1.9 DW,17/12/2022,17/12/2022,,,S,
738,00113935,JG.EMP MOTOR SOHC 16V BC-BF IMPRESA 2.0 1995/1997 ,03/02/2023,03/02/2023,,,,
739,00200020,EMPAQUETADURA CULATA IZUSU 4FD1                                                                     ,,,,,,
740,00200089,EMPAQ CULATA HONDA                                                                                  ,,,,,,
741,00200092,EMP CULATA GRAN MOVE                                                                                ,,,,,,
742,00200116,EMP CULATA DELTA 3.0                                                                                ,,,,,,
743,00200128,EMPAQ MULT ADM                                                                                      ,,,,,,
744,00200139,EMP CARTER NISSAN C17                                                                               ,,,,,,
745,00200172,EMPAQ CULATA ISUZU 5.400                                                                            ,,,,,,
746,00200218,VALV ESC/VALV ADM.. EMPA CULTA                                                                      ,,,,N,,
747,00200232,EMPAQ CULATA FORD RANGER                                                                            ,,,,,,
748,00200253,EMPAQ CULATA MAZDA F2                                                                               ,,,,,,
749,00200262,EMP CULATA LAND CRUSIER                                                                             ,,,,,,
750,00200269,EMP CULATA KIA SEPHIA 1.8                                                                           ,,,,,,
751,00200287,EMPA CULATA JIMNY                                                                                   ,,,,N,,
752,00200307,EMPAQ CULATA ACCENT 1.4                                                                             ,,,,,,
753,00200365,EMPAQ CUL FIA                                                                                       ,,,,,,
754,00200404,EMPAQ CUELLO CARTER LARGO                                                                           ,,,,,,
755,00200405,EMPAQ CUELLO CARTER CORTA                                                                           ,,,,,,
756,00200408,EMPAQ CULATA MITSU.ROSA                                                                             ,,,,,,
757,00200421,EMPAQ CULATA SUBARU LOYALE                                                                          ,,,,,,
758,00200425,EMPAQ. CULATA FIAT SIENA 1.3 MET 16V                                                                ,,,,,,
759,00200430,EMP CULATA 290062                                                                                   ,,,,,,
760,00200463,EMPA CULATA CHEV OPTRA 1.6                                                                          ,,,,,,
761,00200510,EMP CULATA                                                                                          ,,,,,N,
762,00200610,EMP CULATA                                                                                          ,,,,,N,
763,00200617,EMPAQ CULATA                                                                                        ,,,,N,,
764,00200646,EMPAQ CULATA JUSTY 1.2                                                                              ,,,,N,,
765,00200700,EMPA CULA MAZDA MOTOR PN                                                                            ,,,,N,,
766,00200714,EMPA CULATA MAZDA                                                                                   ,,,,N,,
