,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
0,00000007,CAPOT DAHIATSU TERIOS.                            ,31/03/2014,15/05/2020,S,S,S,
1,00000014,FUSIBLE MUE                                       ,23/10/2012,26/11/2020,S,S,S,N
2,00000058,"PERFIL ESTRU. METALCOM ""C"" 2x4x0.85x6mts          ",,,,N,,
3,00000070,CABLE SOLD AWG 2/0  NEBERLING NEGRO               ,,,,N,N,
4,00000071, C 2735/4   SPEED MATE                            ,,,S,N,,
5,00000072,EQUIPO OXICORTE CUTTER HCW-23P                    ,,,S,N,N,
6,00000073,TUBO 40 MM PN06 X 6 MT                            ,,,S,N,N,
7,00000074,PASTO SINTETICO 20M  X 2 MTS ANCHO                ,,,S,N,N,
8,00000075,GALON ALTO TRAFICO COLOR GRIS                     ,06/05/2021,06/05/2021,S,N,,
9,00000078,"RODILLO CHIPORRO  8""                              ",06/05/2021,10/12/2021,S,N,,
10,00000079,EXTENSION ALUM  2 MT                              ,06/05/2021,06/05/2021,S,N,,
11,00000080,GALON BARNIZ NATURAL                              ,,,,N,N,
12,00000081,"TORNILLO MADERA 2""                                ",,,,N,,
13,00000082,FLANGE A-105 SLIP ANSI 150 RF 8                   ,,,,N,,
14,00000083,"VALV.MARIPOSA PN10 T/WAFER 4""                     ",,,,N,,
15,00000087,"VALV.MARIPOSA PN10 T/WAFER 3""                     ",,,,,,
16,00000088,SELLO METALGRIP BLANCO N� 457001-459000           ,,,,,,
17,00000089,LOGO LASER -LOGO SOMINOR                          ,,31/05/2022,,N,,
18,00000090,"TORNILLO LUQUE MECANICO 4"" BASE FIJA 8561010      ",19/11/2022,,,,N,
19,00000091,PTA CORONA   31MM CROSM                           ,,,,N,N,
20,00000092,PTA CORONA   41 M  CROSM                          ,,,,N,N,
21,00000133,LLAVE PTA CORONA 38MM CROS                        ,,,S,N,N,
22,00000186,LLAVE PTA CORONA 44 MM CROSS                      ,,,,N,,
23,00000187,DADO IMPAC LARGO 3/4  31M CROSS                   ,,,,N,N,
24,00000197,DADO IMPAC  LARGO 3/4  32MM CROSS                 ,,,,,,
25,00000199,DADO IMPAC LARGO 3/4  38 MM CROSS                 ,,,,,,
26,00000200,DADO IMPAC LARGO 3/4  41 MM CROSS                 ,25/04/2022,04/05/2022,S,N,,
27,00000201,PARCHE VIPAL R 302                                ,05/05/2021,05/05/2021,S,N,,
28,00000202,SOPLETE P/CORTAR 142 - F                          ,,,,,,
29,00000203,"ROLLO MANGUERA 1/4"" 30 MT GRAD T                  ",,,,,,
30,00000204,GEOTEXTIL NT23 100X4                              ,,,S,,,
31,00000205,JGO.DESTORN. IMPACTO 5 PIEZAS JONNESWAY 47093     ,31/01/2023,31/01/2023,S,N,,
32,00000206,JGO.DESTORN.IMPACTO 10 PZAS. JONNESWAY 32953      ,,,,,,
33,00000207,DRENES VERT.HDPE 1000MM CORRUGADO-PERF.           ,,,,,,
34,00000230,GRAVILLA M3                                       ,,,,N,N,
35,00000247,LLAVES CORONA VARIAS                              ,24/09/2015,11/02/2017,S,N,S,
36,00000277,GEOTEXTIL 200 GRS ROLLO 3.9X100 MTS               ,,,,,,
37,00000278,TERMOMETRO PARED C/ TRIPODE                       ,02/06/2022,20/06/2022,S,N,N,
38,00000279,TERMOMETRO PARED                                  ,,,,,,
39,00000280,TOTEM TERMOMETRO+ DISPENSADOR AUTO                ,,,,,,
40,00000283,SIERRA SABLE INAL. 18V DJR186RFE MAKITA           ,,,,,,
41,00000284,SIERRA SABLE 940W MT M4500KG MAKITA               ,,,,N,,
42,00000285,LLAVE PTA.CORONA 7/16 C/ CHICHARRA                ,11/05/2021,20/05/2021,S,N,,
43,00000316,20W50 MOVIL DELVAC SUPER ROTO                     ,09/08/2016,20/11/2018,,N,N,
44,00000318,JGO. LLAVE CORONA C/ CHICHARRA 6-22 MM  50811     ,24/06/2021,29/06/2021,S,N,N,
45,00000320,LINTERNA DURACELL VOYAGER 2XAA                    ,,12/05/2021,S,N,N,
46,00000356,AMPOLLETA H21 24V                                 ,18/05/2021,04/01/2022,,S,N,
47,00000397,"CARRO PORTA HERRAMIENTAS 29"" 40X48X117            ",,25/05/2021,S,N,N,N
48,00000401,JGO DADOS ALLEN LARGOS 5-12MM                     ,,,,,,
49,00000402,"INFLADOR DOBLE 15"" S-506                          ",,,,,,
50,00000403,"TUBO NEGRO 5"" 3MM 6MT                             ",06/05/2021,05/05/2021,S,N,,
51,00000406,RODA. 6001 ZZ C3 ROLLWAY                          ,,,,,,
52,00000407,RODA U C 211 G-55 KOYO                            ,,,,,,
53,00000409,RODA UC 206 ROLLWAY C -76                         ,,,,,,
54,00000410,RODA UC 206 KOYO D-112                            ,,,,,,
55,00000421,RODA. UC 206 KML F-52                             ,,,,,,
56,00000422,ESCALA 2 PELDA�O 90 KG TOLSEN 62680               ,11/06/2021,25/06/2021,S,N,,
57,00000433,LLAVE PASO SO 1/2 VASTAGO LARGO                   ,01/06/2022,06/06/2022,S,N,,
58,00000434,LAVAMANOS LOZA 48X56X45 CM CORONA                 ,,,S,N,N,N
59,00000435,PEDESTAL 63 CM CERAMICA CORONA                    ,,,,,,
60,00000440,LLAVE IMPACTO 3/8 DTW180RFE MAKITA                ,,,,,,
61,00000441,LLAVE IMPACTO 1/2 DTW190RFE MAKITA                ,,,,,,
62,00000442,DISCO DURO SSD 240GB SATA3 2.5 PN   26265         ,,,,,,
63,00000443,DISCO DURO 480GB SATA3 2.5 PN                     ,,,,,,
64,00000444,DISCO DURO EXT.1TB SSD ADATA 520MB                ,,,,,,
65,00000445,DISCO DURO EXT. 1 TB  WESTEM DIITAL               ,,,,,,
66,00000446,FILTRO AIRE N/P 16546  C-2735/4                   ,,,,,,
67,00000447,LLAVE IMPACTO CORONA 1.3/8 FORCE                  ,23/12/2021,24/12/2021,S,N,,
68,00000448,ESMALTE SINTETICO AMARILLO RAL 1003 GLN           ,20/05/2021,20/05/2021,S,N,,
69,00000449,ANTIFERRANTE BASE COBRE 31163 453GR               ,,,,,,
70,00000450,NEUM.245/70 R16 SL369 111S TL WESTLAKE            ,21/10/2022,10/05/2021,S,N,,
71,00000451,PERNO PARKER G8 3/4 X 2 1/2 NR                    ,,,,,,
72,00000452,JGO DADO ALLEN 6-19MM PROTO 1/2                   ,03/06/2021,15/06/2021,S,N,,
73,00000495,SE�ALETICA PROHIBIDO EL INGRESO 1MM 45X30 CM      ,09/06/2021,05/08/2021,S,N,N,
74,00000552,SE�ALETICA PROHIBIDO EL INGRESO 1MM 45X30CM       ,09/06/2021,10/06/2021,S,N,,
75,00000553,SE�ALETICA P.E.E 1 MM  75X50 CM                   ,09/06/2021,10/06/2021,S,N,,
76,00000554,POSTE CUADRADO 2.5 MT  40X40X2MM NEGRO            ,,,,N,,
77,00000555,MACETA PLAST ANTIRREBOTE 1.0LB SMART TOOLS        ,15/07/2021,08/03/2022,S,N,,
78,00000556,"FILTRO Y BRONCE 1""                                ",,,,N,,
79,00000557,"VALVULA PIE C/ FILTRO 1"" HI BRONCE                ",,,,N,,
80,00000558,"NIPLE BRONCE HI/HI 1/2"" 1U                        ",,,,N,,
81,00000560,"NIPLE BRONCE HE/HE 1"" X 1 "" - 1U                  ",,,,N,,
82,00000563,"VAINA TERMO.BIMETAL.10X100L 1/2"" INOX             ",,,,N,,
83,00000564,"VAINA TERMO.BIMETAL. 10X150L 1/2"" INOX.           ",,,,N,,
84,00000565,"VAINA TERMO.BIMETAL 10X200L 1/2"" INOX             ",,,,N,,
85,00000566,"VAINA TERMO.BIMETAL. 10X300L 1/2"" INOX            ",,,,N,,
86,00000567,RUEDA MEDIDORA 0-999MT C/BOTON STANLEY            ,,,,N,,
87,00000570,RECOGEDOR ACEITE USADO 70 LTS SAMOA               ,,,,N,,
88,00000571,RECOGEDOR ACEITE USADO 70 LT ACO                  ,02/11/2021,03/11/2021,S,N,N,
89,00000572,MALLA RASCHEL 80% 4.20MT BICOLOR                  ,11/05/2021,14/05/2021,S,,N,
90,00000573,RODAMIENTO 32028 B-157 ROLLWAY  COMPLETO          ,,,,N,N,
91,00000574,SPRAY BARNIZ PROT.AISLANTE ROJO 3M                ,03/06/2021,19/01/2023,S,N,N,N
92,00000575,SET 20 VARILLAS DE ALCANTARILLADO COMPLETA        ,20/05/2021,20/05/2021,S,N,,
93,00000576,ESMERIL ANGULAR INALAMBRICO MAKITA DGA456RTE      ,,,,N,,
94,00000577,ESMIRL ANGULAR INALAMBRICO MAKITA DGA458RTE       ,,,S,N,N,
95,00000579,"TRONZADORA MAKITA 14""  M 24016                    ",19/05/2021,18/05/2021,S,N,,
96,00000580,MICROONDA DIG. 20LT T-TH20S01 THOMAS              ,14/05/2021,12/05/2021,S,N,,
97,00000581,PERNO TENSI�N 3/4 X  4 C/TUERCA Y GOLILLA         ,26/05/2021,26/05/2021,S,N,,
98,00000583,LIMPIA CONTACTO ELECT.250ML ROUTE                 ,,,,N,,
99,00000584,"CORDEL PLASTICO 6MM -1/4""                         ",,,,,,
100,00000585,LIMPIADOR MAGNAFLUX 300 GR                        ,,,,N,,
101,00000586,PENETRANTE MAGNAFLUX 300GR                        ,,,,N,,
102,00000587,REVELADOR MAGNAFLUX 300GR                         ,,,,N,,
103,00000589,RODAMIENTO 22212 W33C3 KML                        ,,,,N,,
104,00000591,RODAMIENTO 22309  W33C3 ROLLWAY B-151             ,,,,N,,
105,00000593,PERNO RUEDA DESPLAZADO 12-1.25X75                 ,17/05/2021,20/01/2022,S,N,N,
106,00000596,SILLA GAMER BLANCO / NEGRA JUST HOME COLLECTION   ,,,,N,N,
107,00000597,SILLA GAMER SMALL 70X90X80 CM NEGRA/ROJA LVLUP    ,,,,,N,
108,00000599,NEUM.215/85 R16 10PR SL-369 A/T GOODRIDE          ,27/05/2021,28/05/2021,S,N,,
109,00000600,NEUM.215/85 R16 10PR ROADIAN AT  NEXEN KOREA      ,,,,N,,
110,00000601,NEUM.215/85 R16 10PR CATCHFORS AT WINDFORCE       ,,,,,,
111,00000602,"MANOM.600 PSI 2 1/2 BR/INOX C/ABAJO NPT 1/4""      ",,,,N,N,
112,00000604,"MANOM.600 PSI 2 1/2 BR/INOX C/ATRAS NPT 1/4""      ",,,,N,N,
113,00000609,"MANOM.600 PSI 4""BR/INOX C/ABAJO NPT 1/2           ",,,S,S,N,
114,00000616,"MANOM.600 PSI 4"" BR/INOX C/ ATRAS NPT 1/2         ",,,,N,,
115,00000619,TERMO ELECTRICO 30 LT SPLENDID  1486683           ,,,,S,N,
116,00000638,RODILLO CHIPORRO 5X18 CM                          ,,,S,S,N,
117,00000647,EMPAQUETADURA TRENZADA 9/16 TEFLON S1411 KG       ,03/06/2021,10/06/2021,S,S,,
118,00000649,FILTRO ACEITE                                     ,,,,S,,
119,00000654,FILTRO PETROLEO MAXXUS T60                        ,,21/11/2022,,S,N,
120,00000696,TAPA DEPOSITO CHEV OPTRA/VIVANT/SAIL 1.4 11/      ,24/04/2020,02/03/2021,,S,N,
121,00000697,PLUMILLA LIMPIA PARABRISA COPILOTO T60            ,,,,,,
122,00000710,PLUMILLA LIMPIA PARAB.CONDUCTOR T60               ,,,,,,
123,00000711,LIJADORA ORBITAL MAKITA BO 3710 190W              ,13/09/2021,13/09/2021,S,N,,
124,00000712,MOCHILA PORTA HERRAM.C/ RUEDA  STANLEY 6148460    ,,,S,N,,
125,00000713,"BOLSO HERRAMIENTA TRUPER 18""                      ",,,S,N,N,
126,00000717,FLEXIBLE 1.2-1.6MM 5MTS 1040519                   ,,,S,N,N,
127,00000718,VALV.ANTIRRET OXIG 188SHTR 1013913                ,,,S,N,,
128,00000740,SOPORTE REPISA                                    ,31/08/2016,19/12/2019,,N,S,
129,00000753,ESCOBA DE RAMAS 5 COSTURAS  KLEINE 5815177        ,,,,,,
130,00000754,"NIPLE PRES HE 1.1/2""                              ",,,,N,,
131,00000755,TOPE DE ESTAC. 55X15X10 CM  NEG/AMAR              ,28/10/2021,29/10/2021,S,N,,
132,00000756,NEUM. 225/75 R16 10PR TL WESTALKE                 ,21/04/2022,21/04/2022,S,N,,
133,00000757,NEUMATICO 295/80 R22.5 18PR REV WESTLAKE          ,,,,,,
134,00000764,FILTRO LUBRI Y REGULADOR                          ,01/06/2021,01/06/2021,S,N,,
135,00000765,SIERRA SABLE JR3051TK 1.200W MAKITA               ,28/05/2021,28/05/2021,S,N,,
136,00000766,BOMBA P620 CLS EJE SAE 4340                       ,,,,,,
137,00000767,SELLO MECAN.PAC-SEAL 35 VI31-137-16               ,,,,,,
138,00000768,RODAMIENTO 32218 1DS KML                          ,,,,,,
139,00000792,AMP XENON FD2S 6000K.                             ,27/07/2018,16/11/2020,,N,,
140,00000794,AMP XENON D2R 6000K                               ,17/11/2022,17/10/2022,,N,N,
141,00000800,TAPA RADIADOR 16 LB 1.1 KG SUZ/TOY                ,17/04/2021,01/09/2021,,S,N,N
142,00000814,RODAMIENTO 32218 A-164 ROLLWAY                    ,,,,N,,
143,00000815,ABRAZADERA 2 PC 3/4 EKOLINE                       ,18/10/2019,29/05/2020,,N,N,
144,00000827,SIKA GROUT 214 25KGS                              ,12/11/2021,12/11/2021,S,N,N,
145,00000830,FILTRO RS5745                                     ,12/09/2016,12/09/2016,,N,N,
146,00000835,VALVULA IAC CAMIONETA ZX GRAND TIGER 2.2          ,09/01/2017,09/01/2017,,N,N,
147,00000839,"LLAVE PTA CORONA FORCE 2""  1/4                    ",,,,,,
148,00000844,TRIPODE BENRO T800EX   6074                       ,,,,,,
149,00000845,CAMARA SONY FDR-AX53 4K ULTRA HD                  ,,,,,,
150,00000850,BOMBA DE ENGRASE NEUM�TICA 60:1 WOLFLUBE          ,,,,,,
151,00000853,"LAVE PTA CORONA ELORA  2"" 1/4                     ",,,,N,,
152,00000854,"LLAVE PTA CORONA ELORA  2"" 3/16                   ",,,,,,
153,00000855,"LLAVE GOLPE PTA CXORONA PLANA ELORA 2"" 9/16       ",,,,,,
154,00000861,LLAVE DADO CROSSMAN 3/4 1.1/8 6 PTAS              ,05/07/2021,,S,N,,
155,00000862,TORNILLO JET SCREW 6.0X100 PTA.17                 ,,,,,,
156,00000865,TORNILLO SCREW RAN 4.0X30 PTA 17                  ,,,,,,
157,00000866,SET PUNTAS IMPAKTOR PZ2 X 25MM 15 PZAS.           ,,,,,,
158,00000867,PERNO CONECTOR 19X105                             ,,,,,,
159,00000880,CAJA PORTA CTA CTE MET�LICO 15CM2                 ,,,,,,
160,00000881,BOQUILLA KOIKE 106D-7 ( 106D-7-0                  ,,,,,,
161,00000882,BOQUILLA 106D-7 KOIKE 7-1                         ,,,,,,
162,00000883,BOQUILLA 106D-7 KOIKE 7-2                         ,,,,,,
163,00000884,BOQUILLA 106D-7 KOIKE 7-3                         ,,,,,,
164,00000887,LLAVE CORONA AISLADA VDE.17MM KNIPEX              ,03/06/2021,,S,S,S,N
165,00000913,PRIMERA CAPA CONJUNTO INT ARAUCARIA POLIPR/NYLON  ,10/11/2016,07/04/2016,S,N,N,
166,00000920,KIT AMARRE  35MM X 5 MTS                          ,,,S,N,,
167,00000929,ESLINGA LEVANTE 35MM X 9 MTS                      ,01/07/2021,01/07/2021,S,N,,
168,00000930,BATER�A SMF31-750 100 AMP LUCAS                   ,,05/06/2021,,N,,
169,00000931,KIT PITON RIEGO C/ACOPLES 1/2 PLASTICO ORBIT      ,11/02/2022,11/02/2022,S,N,,
170,00000932,FLAPPER C/ CADENA METALICA  FANALOZA 57592        ,,,,,,
171,00000933,VALVULA DE ADMISION PLASTICO FILLPRO 382191       ,,,,,,
172,00000935,JGO PISO GOMA M2 PZS                              ,27/10/2022,07/02/2023,S,N,N,N
173,00000936,PISOS ALUMINIO 3PZA ROJO 3.7                      ,23/08/2022,09/09/2022,S,N,,
174,00000938,NEUMATICO 165/80 R14 GOODYEAR DURAPLUS            ,,,,,,
175,00000941,JGO.ATORNILLADOR TACTIX C/TORQUE 6PZS             ,16/06/2021,16/06/2021,S,N,,
176,00000942,SET PITON C/ ADAPTADOR Y CONECTOR                 ,30/09/2021,30/09/2021,S,N,,
177,00000943,RODAMIENTO 78250-20024 TIMKE                      ,,,,,,
178,00000944,RODAMIENTO 78551-20024 CUBETA TIMKEN              ,,,,,,
179,00000945,RODAMIENTO 479 TIMKEN                             ,,,,,,
180,00000946,RODAMIENTO 472 A- CUBETA TIMKEN                   ,,,,,,
181,00000947,JGO PUNTO-CINCEL 250MM 4PZS MAKITA                ,11/06/2021,24/12/2021,S,N,,
182,00000948,MANOMETRO BTU 0+7 BAR 0+1000PS O 100MM 1/2 NPT INO,,,,,,
183,00000949,MANOMETRO IND  INOX SS316L DIAMETRO ESF 100 MM    ,,,,,,
184,00000950,KIT MUEBLE LAVAPLATO 80 COMB                      ,24/07/2021,26/07/2021,S,N,,
185,00000951,SOLDADURA ALAMBRE 50%  X 1/2 CARRETE              ,14/06/2021,14/06/2021,S,N,,
186,00000952,TUBO PVC SANITORIO 50X6MT                         ,14/06/2021,14/06/2021,S,N,,
187,00000953,TEE PVC SANITARIO 50X50MM                         ,14/06/2021,14/06/2021,S,N,,
188,00000954,EQUIPO HERMETICO TRI 120 CM HALUX  3967867        ,,,,,,
189,00000955,EQUIPO HERMETICO TRI 60 CM HALUX PROOF 3967859    ,,,,,,
190,00000956,CORDON 2X0.75 MM BLANCO 20 MT ELFLE 116262        ,,,,,,
191,00000957,ENCHUFE MACHO  VOLANTE ARTIC. 2P+10A BLANCO BTICIN,,,,,,
192,00000958,INTERRUPTOR VOL. PISO 10A BLANCO HALUX            ,,,,,,
193,00000959,INTERRUPTOR VOL.BIPOLAR 2A BLANCO BTICINO         ,,,,,,
194,00000960,REGLETA POLIPROPILENO 41 A 12 BORNES 63436        ,,,,,,
195,00000961,ENCHUFE HEMBRA VOL.2P+T10 A 16A BLANCO GEWISS     ,,,,,,
196,00000964,KIT DE ENGRASE TAMBOR FLEXBIMEC                   ,08/06/2021,10/06/2021,S,N,,
197,00000968,TORNILLO VOLCANITA CRS ZRB 8X3 100UN              ,,,,,,
198,00000969,TORN.DRYWALL METAL 6X2 1/4 NR P/F                 ,,,,,,
199,00000970,DADO IMPACTO LARGO 1 X 1.1/8 FORCE 6396394        ,,,,,,
200,00000971,JGO.DADOS 1/2 IMPACTO ALLEN 7 PZAS FORCE          ,,,,,,
201,00000972,"ESMERIL DE BANCO 8"" 550W GB801 MAKITA 8764000     ",02/08/2022,02/08/2022,S,N,,
202,00000973,"LLAVE TORQUE HANS 1"" 980 NEWTON /MT HANS          ",,,,,,
203,00000974,ESLINGA PLANA 4 CAPAS 4 MTS                       ,,,,,,
204,00000975,ESLINGA 4 CAPAS X 5 MTS                           ,,,,,,
205,00000976,ESLINGA TUBULAR 1 TON 4MTS                        ,,,,,,
206,00000977,"GRILLETE TIPO LIRA 1/2"" P/ ROSCADO                ",,,,,,
207,00000978,GRILLETE TIPO LIRA 3/4 P/ ROSCADO                 ,,,,,,
208,00000979,"GRILLETE TIPO LIRA 1"" P/ ROSCADO                  ",,,,,,
209,00000980,GRILLETE TIPO LIRA 1.1/4 P/ ROSCADO               ,,,,,,
210,00000981,TIE DOWN RACHET 1 1/2 4.5 MTS                     ,,,,,,
211,00000982,"TIE DOWN RATCHET 2"" X 9 MTS                       ",,,,,,
212,00000983,"ESLINGA PLANA 3"" X 4 MT                           ",,,,,,
213,00000984,SENSOR VIBRACION CMSS 420VT=CMCP 4120VT-1         ,,,,,,
214,00000985,LINEA DE VIDA HORIZONTAL 10 MT                    ,,,,,,
215,00000986,CABO DE VIDA ACERO GANCHO MOSQUETONES /ESTRUCT.   ,,,,,,
216,00000987,"TIE DOWN RATCHET 1"" 4.5 MTS                       ",,,,,,
217,00000988,TALADRO PEDEST. IND. 32MM 2HP 380V                ,,,,,,
218,00000989,TORNILLO DRYWALL METAL 6X1 1/4 NR P/F             ,,,,,,
219,00000990,HEMBRA EMPOT.INCLI. 2P+T 32A 220V IP44            ,,,,,,
220,00000991,CAJA DE FUSIBLES TERMINALES JGO                   ,,07/06/2021,,N,,
221,00000992,PULVERIZADOR MANUAL 1.5 LT BLANCO                 ,,,,,,
222,00000993,BARNIZ MARINA BRILLANTE NATURAL 1/4 GL            ,,,,,,
223,00000994,FAROL PUNTA  LH HYUNDAI HD78 2007                 ,,,,,,
224,00000997,CONTENEDOR BASURA VERDE 120 LT C/ TAPA            ,,,,,,
225,00000998,CONTENEDOR BASURA AZUL 120 LT C/ TAPA             ,,,,,,
226,00000999,ESPEJO CONVEXO 80 CM INTERIOR                     ,,,,,,
227,00001001,ALUMINIO PLANCHA 2.0X1100 X 3000MM                ,,,,,,
228,00001002,"MOTOBOMBA KIPOR KDP-30 3"" X3 6.7 HP DIESEL        ",,,,,,
229,00001003,MULTITESTER UNI-T UT61E                           ,14/10/2021,19/01/2022,,N,,
230,00001004,VALVULA TUBULAR MS-70                             ,29/07/2021,05/08/2021,S,N,,
231,00001005,VALVULA TUBULAR TR-501                            ,29/07/2021,05/08/2021,S,N,,
232,00001006,VALVULA TUBULAR TRACTOR TR-618A                   ,29/07/2021,05/08/2021,S,N,,
233,00001007,KIT SOPLETE PG800 PROVIDUS                        ,14/06/2021,29/07/2021,S,N,,
234,00001008,CAJA TERM ELECT 480 PCS B480X30                   ,09/12/2022,23/03/2022,S,N,N,
235,00001010,"ESPATULA ACERO 2"" TRUPER M/MADERA                 ",,,,N,,
236,00001011,PLATINA   304  50 MM X 3MM X 3MTS                 ,,,,,,
237,00001012,TAPA GILSON PARA TAMIZ 8                          ,21/08/2021,26/08/2021,S,N,,
238,00001013,"TAMIZ 8"" N�140 ACERO INOX                         ",,,,,,
239,00001014,"TAMIZ 8"" N� 270 ACERO INOX                        ",,,,,,
240,00001015,"FONDO GILSON PARA TAMIZ 8""                        ",21/08/2021,26/08/2021,S,N,,
241,00001017,CORREA C-195 MITSUBA                              ,02/07/2022,27/07/2022,S,N,,
242,00001018,CORREA B-151 DAYCO                                ,,,,,,
243,00001019,CORREA B-160 MITSUBA                              ,,,,N,,
244,00001020,PISTOLA AIRE CALIENTE 2000W HG6020 MAKITA         ,,,,,,
245,00001021,PISTOLA AIRE CALIENTE 1600W HG5012K MAKITA        ,,,,,,
246,00001022,GOLILLA PLANA 5/8 INOX 304                        ,,,,,,
247,00001023,"CAJA HERRAMIENTA 20"" TACTIX PLASTICA C/ BANDEJA   ",11/03/2022,22/04/2022,S,,,N
248,00001024,CAJA HERRAMIENTA TACTIX PORTABLE 320360           ,,,,,N,
249,00001025,EXTENSION ELECTRICA 30 MT NARANJA HALUX           ,,,S,,,
250,00001026,COMBO BRONCE 18 LBS M/FIBRA SMART 6103294         ,23/12/2021,25/01/2023,S,N,N,N
251,00001027,CAJA SURTIDO TERMOCON.580 PZA                     ,,,,,,
252,00001030,SURTIDO FUSIBLES MAXI                             ,,,,,,
253,00001031,SURTIDO 40 PZA FUSIBLES MAXI                      ,,,,N,,
254,00001032,DOBLAR TUBO 12 T FWYY-TMX                         ,,,,,,
255,00001033,ORGANIZADOR KENDO PLAST.49.5X16X25.5CM 90247      ,,,,,,
256,00001034,ORGANIZADOR KENDO PLAST. 38X31X7 CM 90223         ,,,,,,
257,00001035,ORGANIZADOR KENDO PLAST.47.5X38X16 CM 90248       ,,,,,,
258,00001036,BALDE 20 LT EST.ROJO                              ,19/11/2021,24/06/2021,S,N,,
259,00001037,TAPA BALDE 20 LTS EST                             ,24/06/2021,24/06/2021,S,N,,
260,00001038,BOLSA PLASTICA TRANSP.15X35 100UNI                ,,,,,,
261,00001041,RODAMIENTO 6313 ZZ KOYO E-11                      ,,,,,,
262,00001042,RODAMIENTO 6313 ZZ C3 NTN                         ,,,,,,
263,00001043,RODAMIENTO 6211 ZZ C3 NTN                         ,,,,,,
264,00001057,TESTER BATERIA BT521 DHC                          ,,,,,,
265,00001061,GOLILLA PLANA 3/4 316                             ,,,,,,
266,00001062,GOLILLA PLANA 5/8 M16 316                         ,,,,,,
267,00001063,GOLILLA PRESION 316 3/4 1034006                   ,,,,,,
268,00001147,GOLILLA PRESION 5/8  316 1034006                  ,,,,,,
269,00001158,PERNO HEX 3/4 10X5 316 1135079                    ,,,,,,
270,00001161,PERNO HEX 3/4 10X6 316 RP 1135081                 ,,,,,,
271,00001162,PERNO HEX 5/8 11X3 316 RP 1135061                 ,,,,,,
272,00001167,PERNO HEX 5/8 11X3 1/2 316 RP  1135062            ,,,,,,
273,00001168,PERNO HEX 5/8 11X4 316 RP 1135063                 ,,,,,,
274,00001173,PERNO HEX 5/8 11X4 1/2 316 RP                     ,,,,,,N
275,00001174,PERNO HEX 5/8 11X5 316 RP 1135065                 ,,,,,,
276,00001175,TUERCA HEX 3/4 10 316  1229012                    ,,,S,,,
277,00001176,TUERCA HEX 5/8 -11 316 1229010                    ,,,,,,
278,00001178,PORTO POWER 10 TON. TORIN T71002L                 ,,,,,,
279,00001180,TUER RUE M14 1.5 HEX21 C/C FRES MAHINDRA          ,08/06/2021,22/02/2022,,N,,
280,00001182,SELLO MECANICO TU-TU-VI 1 3/4                     ,15/07/2021,20/07/2021,S,N,,
281,00001191,FAROL GRUA HORQUILLA 10/30V 12LED REFLEC 600361   ,03/01/2022,21/01/2022,S,N,,
282,00001196,MESON MURAL ESTANTE INFERIOR AC.INOX DX           ,,,,,,
283,00001198,MESON MURAL MERCOSUR S/ REPISA ABAJO MS           ,,,,,,
284,00001199,MESON CENTRAL C/ ESTANTE AC.INOX DX               ,,,S,N,,
285,00001201,MESON CENTRAL MERCOSUR S/ REPISA AC.INOX MS       ,,,,,,
286,00001203,LIBRERO NEO 1.80X0.80MT COLOR PERAL -GRIS 1814    ,,,,,,
287,00001215,LIBRERO NEO  1.80X0.80 MT COLOR CEREZO-NEGRO 1419 ,,,,,,
288,00001216,CONJ.LIBRERO NEO 2 PUERTAS+4 PUERTA CEREZO-NEGRO  ,,,,,,
289,00001217,CONJ.LIBRERO 4 PUERTA +1LIBRERO NEO ABIERTO 228   ,,,,,,
290,00001218,SIGUNIT AFA TAMBOR 250 KG SIKA                    ,11/06/2021,11/06/2021,S,N,N,
291,00001222,BOBINA ENCENDIDO HONDA GX160 HG3026               ,10/01/2023,13/01/2023,S,N,,
292,00001223,PH METRO DIG. SOBREMESA  2.00 A 18.00 PH          ,,,,,,
293,00001224,PH METRO DIG.SOBREMESA 2.00 A 18.00 PH            ,,,,,,
294,00001234,ABRAZADERA TIPO CD2B 32MM                         ,,,,,,
295,00001238,"LLAVE IMPACTO 1/2"" 280W 6953 MAKITA               ",23/12/2021,23/12/2021,S,N,,
296,00001240,CORREA 8V-1700 FENNER                             ,,,,,,
297,00001241,PERNO HEX G5 NC 3/8 X 1 ZINC                      ,19/07/2021,22/08/2022,S,N,N,
298,00001244,PERNO HEX AC 304 1/2X1 INOX  158432               ,19/07/2021,20/07/2021,S,N,,
299,00001245,"TORNILLO MECANICO SOMAR 2.2 3/4"" SCHULZ           ",,,,,,
300,00001246,CONECTOR RAPIDO TUBO-TUBO 12MM                    ,23/06/2021,30/06/2021,S,N,,
301,00001248,CONECTOR RAPIDO TUBO12MM - TUBO 10MM              ,23/06/2021,30/06/2021,S,N,,
302,00001250,TIJERON 85 CM  C/DESMULTIPL                       ,,,,,,
303,00001252,CADENA C/ROMPEHIELO 225-265 MASTERCHAINS PAR      ,20/05/2022,15/07/2022,S,N,,
304,00001254,PALA PEQUE�A 46 CM                                ,15/06/2021,15/06/2021,S,S,N,
305,00001257,VOLANTE DE INERCIA MAHINDRA 2.2                   ,,,,,,
306,00001258,CUADRIMOTO LOCIN LX 200 ATV-U                     ,05/08/2021,25/08/2021,S,N,,
307,00001261,BARRA FIERRO ESTRIADO 25MMX6MT A -630             ,,,S,N,N,
