,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
13069,00095209,OVEROL BLACK BULL POPLIN T/ L  NARANJO            ,ROTACION ,,,,,,
13070,00095210,OVEROL BLACK BULL POPLIN T/ XL NARANJO            ,ROTACION ,,,,,,
13071,00095211,OVEROL BLACK BULL POPLIN T / XXL NARANJO          ,ROTACION ,,,,,,
13072,00095212,LENTE BLACK BULL B3000 DUAL IN OUT                ,ROTACION ,,,,,,
13073,00095213,LENTE BLACK BULL DUAL B3000 DUAL CLARO            ,ROTACION ,,,,,,
13074,00095214,LENTE BLACK BULL B3000 DUAL GRIS                  ,ROTACION ,,,,,,
13075,00095218,JUEGO DADOS 1/2  MM FORCE                         ,ROTACION ,,,,,,
13076,00095219,JUEGO DADOS  3/4  STANLEY PULGADAS                ,ROTACION ,,,,,,
13077,00095220,ALINEADOR EJE LASER.                              ,ROTACION ,,,,,,
13078,00095249,"DAO IMPACTO CROSSMAN 2"" 5/8                       ",ROTACION ,,,,,,
13079,00095263,"LLAVE IMPACTO CORONA 1"" 5/8 FORCE                 ",ROTACION ,,,,,,
13080,00095265,ESMERIL DGA 700PT2 18V +CARG+2 BAT 7.800RPM       ,ROTACION ,,,,,,
13081,00095268,BUZO PILOTO POPLIN ALASKA T-M AZUL                ,ROTACION ,,,,,,
13082,00095269,BUZO PILOTO POPLIN ALASKA T-L AZUL                ,ROTACION ,,,,,,
13083,00095270,BUZO PILOTO POPLIN ALASKA T-XL AZUL               ,ROTACION ,,,,N,,
13084,00095271,BUZO PILOTO POPLIN ALASKA T-XXL AZUL              ,ROTACION ,,,,,,
13085,00095272,BUZO PILOTO POPLIN ALASKA T-L NARANJA             ,ROTACION ,,,,,,
13086,00095273,BUZO PILOTO POPLIN ALASKA T-M NARANJA             ,ROTACION ,,,,,,
13087,00095274,BUZO PILOTO POPLIN ALASKA T-XXL NARANJA           ,ROTACION ,,,,,,
13088,00095275,BUZO PILOTO POPLIN ALASKA T-XL NARANJA            ,ROTACION ,,,,,,
13089,00095276,NEUM 155 70 R13 RP28 WESLAKE                      ,ROTACION ,,,,,,
13090,00095277,ABRAZADERA ALTA PRESION INOX DIN 304 64-67 MM     ,ROTACION ,,,,,,
13091,00095281,"MOTOBOMBA 2"" 5.5HP 50ZB26                         ",ROTACION ,,,,,,
13092,00095284,FILTRO COMBUSTIBLE NISSAN N-16403-4U11A-1         ,ROTACION ,,,,,,
13093,00095285,FILTRO PETROLEO NISS N-16405-02NOA-1              ,ROTACION ,,,,,,
13094,00095286,FILTRO ORIGINAL NISS N-16405-01T0A-1              ,ROTACION ,,,,,,
13095,00095287,FILTRO ORIG.PETR.NISS N-16403-4U11A-1             ,ROTACION ,,,,,,
13096,00095288,WK 805/1 FILTRO PETR.NISS N-16405-0170A-1         ,ROTACION ,,,,,,
13097,00095289,WK 850/1 FILT.COMB.NISS N-16405-01T0A-1           ,ROTACION ,,,,,,
13098,00095293,"UNION AMAERICANA A-105 CL 3000 NPT 1""             ",ROTACION ,,,,,,
13099,00095294,"BOMBA HIDROPACK C/ELECTR�NICO 1""                  ",ROTACION ,,,,,,
13100,00095295,PERILLA CER BLANCA 1.1/4                          ,ROTACION ,,,,,,
13101,00095299,GRILLETE LIRA ALTA RES  5/8                       ,ROTACION ,,,,,,
13102,00095300,GRILETE LIRA ALTA RES 3/4                         ,ROTACION ,,,,,,
13103,00095301,GRILLETE LIRTA RES 1!                             ,ROTACION ,,,,,,
13104,00095302,CANCAMO FORJ TIPO S279 1/2X 1 1/2                 ,ROTACION ,,,,,,
13105,00095303,CANCAMO FORJ TIPI S 279 5/8 X 1. 3/4              ,ROTACION ,,,,,,
13106,00095304,"CANCAMO FORJ TIPO S 279 3/4 X 2""                  ",ROTACION ,,,,,,
13107,00095305,"LLAVE STILSON SMART ALUM  14""                     ",ROTACION ,,,,,,
13108,00095306,"LLAVE STILSON SMART ALUM  18""                     ",ROTACION ,,,,,,
13109,00095312,PIOSTOLA IMPACTO SIOUX  1!                        ,ROTACION ,,,,,,
13110,00095313,PISTOLA IMPACTO HIMOUNT  (PT 607) 3/4             ,ROTACION ,,,,,,
13111,00095314,"PISTOLA IMPACTO HIMOUNT 1""                        ",ROTACION ,,,,,,
13112,00095318,DIAGNOSTICO Y EVAL BOMBA INYECTORA                ,ROTACION ,,,,,,
13113,00095319,PLANCHA ZINC ACAN.2.0 MTS.2.0 X 0.4               ,ROTACION ,,,,,,
13114,00095320,PLANCHA ZINC ACAN.3.6 MT X 0.40MM                 ,ROTACION ,,,,,,
13115,00095321,PLANCHA ZINC ACAN.3.0 MT X 0.40MM                 ,ROTACION ,,,,,,
13116,00095322,CERAMICO ALMUD.BEIGE-CO 45X45 (CAJA)              ,ROTACION ,,,,,,
13117,00095323,CA�ERIA COBRE L 3/4                               ,HERR.OTRAS MARCAS,,,,,,
13118,00095325,ESCALA EXTN.AL.90KG 3.7-6 4MT ALUMINIO            ,ROTACION ,,,,,,
13119,00095330,PLATACHO ALBA�IL 115X350X20 ESTAMPA               ,ROTACION ,,,,,,
13120,00095332,CAJA ESTANCO 24X18 CIEGA                          ,ROTACION ,,,,,,
13121,00095333,FRAGUE CAFE CLARO CADINA                          ,ROTACION ,,,,,,
13122,00095334,TALADRO MAGNETICO EUROBOOR ECO 50S                ,ROTACION ,,,,,,
13123,00095337,ANGULO LAMINADO 80 X 80 X 3 X 6MTS                ,ROTACION ,,,,,,
13124,00095340,PERNO GALV A 325 1 3/4 X 180 MM                   ,ROTACION ,,,,,,
13125,00095342,TUERCA GALV 1 3/4  NR                             ,ROTACION ,,,,,,
13126,00095346,CA�ERIA 100 MT HDPE PN16 ( 63MM )                 ,HERR.OTRAS MARCAS,,,,,,
13127,00095352,GENERADOR 6.3 KVA 78DHY8000SE HYUNDAI             ,ROTACION ,,,,,,
13128,00095354,PERFIL U METALCOM ESTRUC.2X4X0.85X6MTS 92MM X38MM ,ROTACION ,,,,,,
13129,00095355,PERFIL FIERRO RECTANGULAR 30X40 X 2 MTS           ,ROTACION ,,,,,,
13130,00095359,ESPIGA CONICA  236 CM3/B22 ROHM (14914)           ,ROTACION ,,,,,,
13131,00095368,MICROONDAS RECCO  KMM 70H20                       ,ROTACION ,,,,,,
13132,00095371,NEU 11R22.5  H/16  CB972/E                        ,ROTACION ,,,,,,
13133,00095372,FILTRO ACEITE LF-3402                             ,ROTACION ,,,,,,
13134,00095378,CAJA REG                                          ,ROTACION ,,,,,,
13135,00095379,CAJA REG BOSCH 24V RE-FOOMA45251                  ,ROTACION ,,,,,,
13136,00095381,ANGULO LAMINADO 30 X 5MM X 6MTS                   ,ROTACION ,,,,,,
13137,00095382,PER HEX MM16-2 X 170 G 8.8 NR RP                  ,ROTACION ,,,,,,
13138,00095383,ANTICOR EPOXICO PEN PRIMER ROJO GRIS (JUEGO 5lTS) ,ROTACION ,,,,,,
13139,00095385,CORREA DENT 5VX800 DAYCO                          ,ROTACION ,,,,,,
13140,00095386,CORREA DENT 8VX800 OPTIBEL                        ,ROTACION ,,,,,,
13141,00095387,CORREA DENT 5VX800 FENNER                         ,ROTACION ,,,,,,
13142,00095388,CORREA DENT 5VX750 DAYCO                          ,ROTACION ,,,,,,
13143,00095389,CORREA DENT 5VX750 OPTIBEL                        ,ROTACION ,,,,,,
13144,00095390,CORREA DENT 5VX750 FENNER                         ,ROTACION ,,,,,,
13145,00095391,CORREA LISA C 88 OPTIBEL                          ,ROTACION ,,,,,,
13146,00095392,CORREA LISA  C 88 FENNER                          ,ROTACION ,,,,,,
13147,00095393,CABLE FRENO MANO DER/IZQ P.EXPERT 2               ,VARIOS ,,,,,,
13148,00095399,SPRAY BLANCO BTE GETSUN 485cc                     ,ROTACION ,,,,,,
13149,00095400,SPRAY ROJO GETSUN 485cc                           ,ROTACION ,,,,,,
13150,00095403,GENERADOR DIESEL KDE18S                           ,ROTACION ,,,,,,
13151,00095404,GENERADOR DIESEL KDE12 STAF                       ,ROTACION ,,,,,,
13152,00095413,CORREA LISA A59 OPTIBEL                           ,ROTACION ,,,,,,
13153,00095414,CORREA LISA B37 OPTIBEL                           ,ROTACION ,,,,,,
13154,00095415,CORREA LISA B38 OPTIBEL                           ,ROTACION ,,,,,,
13155,00095417,CORREA LISA B48 OPTIBEL                           ,ROTACION ,,,,,,
13156,00095436,EXTINTOR CARRO PQS 100 KG (90%)                   ,ROTACION ,,,,,,
13157,00095439,ARRANQUE KIA MP-8000893 DELCO REMY                ,ROTACION ,,,,,,
13158,00095446,BUJIA NGK CR8E                                    ,ROTACION ,,,,,,
13159,00095447,CORREA DENTADA B160                               ,ROTACION ,,,,,,
13160,00095488,PLANCHA ACERO T-500 20MM X 2000 X 30000MM         ,ROTACION ,,,,,,
13161,00095490,JGO.EXTRACTOR INJECTORES 14PZS VIKTEC             ,ROTACION ,,,,,,
13162,00095491,PERNO GALV 3/4 X 3 RT + TUERCA                    ,ROTACION ,,,,,,
13163,00095493,JUEGO PISTON TOTO                                 ,ROTACION ,,,,,,
13164,00095501,EXTINTOR PQS  ABC 4 KG                            ,ROTACION ,,,,,,
13165,00095502,SOPORTE METALICO C/PUERTA VIDRIO EXT.PQS 6-10 KG  ,ROTACION ,,,,,,
13166,00095503,SOPORTE A CONFECCION CO2                          ,ROTACION ,,,,,,
13167,00095506,CADENA INOX ESLB LARGO 4MM                        ,ROTACION ,,,,,,
13168,00095515,"MANOMETRO 5000PSI-2 1/2"" INOX C/ATRAS 1/4 GLIC    ",ROTACION ,,,,,,
13169,00095520,DOW CORNING MOLIKOTE  111 (100GRS)                ,ROTACION ,,,,,,
13170,00095522,DOR CORNING MOLIKOTE 111 (1/2GRS)                 ,ROTACION ,,,,,,
13171,00095523,DOW CORNING MOLIKOTE 111 (1KG)                    ,ROTACION ,,,,,,
13172,00095524,DOW CORNING MOLIKOTE 111  (5KGS)                  ,ROTACION ,,,,,,
13173,00095525,"LAMINA REFLEC ALTA INTEN AMARILLO 24"" X 45 MTS    ",ROTACION ,,,,,,
13174,00095526,"CA�ERIA ACERO GALVANIZADO 1/2"" X 6 MM ASTM        ",HERR.OTRAS MARCAS,,,,,,
13175,00095528,BARNIZ CEREVILT 2 GALON                           ,ROTACION ,,,,,,
13176,00095530,GOLILLA DIAMANT C/N FIELTRO 1/4                   ,ROTACION ,,,,,,
13177,00095531,SOLDADORA MIG AMIGO 373 EVO                       ,ROTACION ,,,,,,
13178,00095532,CARRO ARRASTRE AMIGO 373 / AMIGO 473              ,ROTACION ,,,,,,
13179,00095536,NUE 205/85 R16 12PR ST313  WESTLAKE               ,ROTACION ,,,,,,
13180,00095546,LOMO TORO 90 X 30 X 5 CMS NEG/AMAR 3 ORIFICIO     ,ROTACION ,,,,,,
13181,00095548,PRISIONERO M30-3.5 X 710                          ,ROTACION ,,,,,,
13182,00095551,KIT PANEL SOLAR 50 W 12V / 30 A                   ,ROTACION ,,,,,,
13183,00095552,ANGULO LAMINADO 40 X 40 X 2 MM                    ,ROTACION ,,,,,,
13184,00095554,MALLA 2.77 X 1000 X 2000 (RG 5020)                ,ROTACION ,,,,,,
13185,00095557,CORDEL  PLASTICO 03 MM NEGRO                      ,ROTACION ,,,,,,
13186,00095561,CARPA KAILAS 3 4.2 KG APROX. ALTA MONTA�A         ,ROTACION ,,,,,,
13187,00095563,SACO DORMIR ULTRABAG MARRON                       ,ROTACION ,,,,,,
13188,00095570,CARPA TOLHUACA 5 PERS. 6.6 KG                     ,ROTACION ,,,,,,
13189,00095572,PAST FRENO PP776 NISSAN NP300 GENUINO             ,NISSAN,,,,,,
13190,00095577,CAUTIN T/LAPIZ 30W 220V                           ,ROTACION ,,,,,,
13191,00095580,"JGO.KNOCKOUTS S/ CHICHARRA 1/2""-1.1/4"" ( 31787)   ",ROTACION ,,,,,,
13192,00095581,"JGO.KNOCKOUTS MANUAL 1/2"" - 2"" ( 31797)           ",ROTACION ,,,,,,
13193,00095584,PERFIL U 100 X 50 X 3.0 MM                        ,ROTACION ,,,,,,
13194,00095598,PERNO HEX 1 X 14'' A325 COMPLETO                  ,ROTACION ,,,,,,
13195,00095600,CORTADORA CERAMICO TC 50 CM   (27-50-01)          ,ROTACION ,,,,,,
13196,00095601,VARILLA MEZCLADOR MORTERO 60X10                   ,ROTACION ,,,,,,
13197,00095602,LLAVE ANG HE-HE 1/2 AQUAMIX                       ,ROTACION ,,,,,,
13198,00095603,PLANCHA T 500 16MM X 2000X 6000                   ,ROTACION ,,,,,,
13199,00095604,CARDAN 1/2 ARTICULACION UNIVERSAL-86-10-03        ,ROTACION ,,,,,,
13200,00095605,BOMBA EMBRAGUE NISSAN NAVARA 2010 ORIGINAL        ,ROTACION ,,,,,,
13201,00095608,MOTOR CALEFACCION NAVARA                          ,ROTACION ,,,,,,
13202,00095611,ADAPT. 12 MP-16MP                                 ,ROTACION ,,,,,,
13203,00095615,MACHO IMPRESION ACER GALVA ESPIGA NPT 3/4 HE      ,ROTACION ,,,,,,
13204,00095616,"MACHO IMPRESION ACERO GALV ESPIGA NPT 1"" hE       ",ROTACION ,,,,,,
13205,00095617,"ABRAZADERA 1"" PERNO AC MKL (36.39MM)              ",ROTACION ,,,,,,
13206,00095618,"TERMINAL PP HE 1""                                 ",ROTACION ,,,,,,
13207,00095619,"COPLA PP DE 2""                                    ",ROTACION ,,,,,,
13208,00095620,"UNION ""T"" PP DE 2""                                ",ROTACION ,,,,,,
13209,00095621,"ROLLO DE PLANZA DE 2""  (100 MTS)                  ",ROTACION ,,,,,,
13210,00095624,DISPENSADOR FRIO. CALIENTE                        ,ROTACION ,,,,,,
13211,00095625,HILO 1.1/4 G2 GALV                                ,ROTACION ,,,,,,
13212,00095626,HILO 1.1/4 G2 GALV                                ,ROTACION ,,,,,,
13213,00095628,PERNO HEX A325 1/2*1.1/2                          ,ROTACION ,,,,,,
13214,00095629,PERNO HEX A325 1/2*1.3/4                          ,ROTACION ,,,,,,
13215,00095631,PERNO HEX A325 3/4*2.1/4                          ,ROTACION ,,,,,,
13216,00095632,PERNO HEX A325 1*4                                ,ROTACION ,,,,,,
13217,00095633,NEUMATICO 215/55 R 17 SA 37 98W XL TL             ,ROTACION ,,,,,,
13218,00095634,PERNO A325 1/2*1.1/2                              ,ROTACION ,,,,,,
13219,00095635,HILO GALV G2 1.1/4                                ,ROTACION ,,,,,,
13220,00095641,LLAVE CORTA ESPIGA SW-36 1 1/2 M36 HANPU          ,ROTACION ,,,,,,
13221,00095642,TUERCA SETRA 22 X 1.5 HEX 33                      ,ROTACION ,,,,,,
13222,00095644,VALVULA RETENCION BR VERTICAL DIS BR NPT 3/4      ,ROTACION ,,,,,,
13223,00095647,COPLA GALV 20 PARA CONDUIT DE 1/2                 ,ROTACION ,,,,,,
13224,00095648,TERM EMT 20MM CONDUIT DE 1/2                      ,ROTACION ,,,,,,
13225,00095649,RODAMIENTO 6313Z                                  ,ROTACION ,,,,,,
13226,00095650,ABRAZADERA TIPO CDOB CONDUIT 20MM 1/2             ,ROTACION ,,,,,,
13227,00095651,RODAMIENTO 6211 ZZ C3 ZKL                         ,ROTACION ,,,,,,
13228,00095652,NEU 120 R24 20PRT SET CR 926T GOLDEN CROWN        ,ROTACION ,,,,,,
13229,00095653,TENSADOR H-21 PLASTICO 3/8 A 3/4                  ,ROTACION ,,,,,,
13230,00095655,TUERCA CLASE 8 M30-1.5                            ,ROTACION ,,,,,,
13231,00095658,CAJA BLOQUEO DEPARTAMENTAL MASTER LOOCK           ,ROTACION ,,,,,,
13232,00095660,"ESP. 3/4"" X 320MM C 60MM HILO                     ",ROTACION ,,,,,,
13233,00095662,"NIVEL LASER GWP-LS5-1 / 8"" 3V                     ",ROTACION ,,,,,,
13234,00095669,PLANCHA T-500 16MM P.RECLXA 500MMX250MM           ,ROTACION ,,,,,,
13235,00095670,PLANCHA T-500 16MM LXA 500MMX200MM                ,ROTACION ,,,,,,
13236,00095674,CORRE OPTIBELT B-160                              ,ROTACION ,,,,,,
13237,00095675,CORREA 8V-1700 MITSUBA                            ,ROTACION ,,,,,,
13238,00095676,CORREA LISA B-160 JASON                           ,ROTACION ,,,,,,
13239,00095677,CORREA LISA B-160 BAOPOWER                        ,ROTACION ,,,,,,
13240,00095678,CORREA LISA B-160  PIX                            ,ROTACION ,,,,,,
13241,00095679,CORREA B-151 DENTADA PIX                          ,ROTACION ,,,,,,
13242,00095680,CORREA 8V- 1700  HIT                              ,ROTACION ,,,,,,
13243,00095681,CORREA B-91 PIX                                   ,ROTACION ,,,,,,
13244,00095697,JGO.DESTORNILL.10 PZA. R/A PTA. MAGNETICA ( 69-172,ROTACION ,,,,,,
13245,00095700,TUERCA HEX INOX 3/16 3/4                          ,ROTACION ,,,,,,
13246,00095701,OPTICO RH MAZDA3 2019 TAIWAN                      ,ROTACION ,,,,,,
13247,00095712,MONOMANDO DUCHA NEW STDA                          ,ROTACION ,,,,,,
13248,00095714,CORREA DENTADA SPX-1557                           ,ROTACION ,,,,,,
13249,00095715,"FILTRO TRICEPTOR 7""                               ",ROTACION ,,,,,,
13250,00095718,CINCEL SDS-PLUS PUNTA ( CAJA 10 UNI) 2608690132   ,ROTACION ,,,,,,
13251,00095720,CINCEL SDS-PLUS PLANA CAJA 10 UN 2608690131       ,ROTACION ,,,,,,
13252,00095723,SOLENOIDE YSZ-50-12V-NC                           ,ROTACION ,,,,,,
13253,00095724,SOLENOIDE YSZ-25-12V-NC                           ,ROTACION ,,,,,,
13254,00095725,CORTA CABLES 1000V KNIPEX                         ,ROTACION ,,,,,,
13255,00095730,"VALVULA SOL 2"" S-200 GLOBO 2 VIAS BSP BERMAD      ",ROTACION ,,,,,,
13256,00095731,"VALVULA SOL 1"" RAIN BIRD 100DVF                   ",ROTACION ,,,,,,
13257,00095733,PISTOLA NEUMA 1/2  SIOUX                          ,ROTACION ,,,,,,
13258,00095735,YTRYTRYTRYTRY                                     ,ROTACION ,,,,,,
13259,00095736,T4ETETRERTRETRE                                   ,ROTACION ,,,,,,
13260,00095737,LAMPARA BLACK EAGLE GRENZEN                       ,ROTACION ,,,,,,
13261,00095738,ESC.EXTE.TELESCOPICA 150KG 6.7-11.8 MT FIBRA VIDRI,ROTACION ,,,,,,
13262,00095739,MANGUERA SUC Y DESC.PVC 4''                       ,ROTACION ,,,,,,
13263,00095741,ATORNILLADOR TACTIX  AISLADO                      ,ROTACION ,,,,,,
13264,00095744,CUCHILLA CURVA KLEIN 8TOLMEX) AISLADA             ,ROTACION ,,,,,,
13265,00095745,HUINCHA TACTIX 8 0 MTS                            ,ROTACION ,,,,,,
13266,00095746,LLAVE DADO CROS 1/4  4-13 MM 17 PZA               ,ROTACION ,,,,,,
13267,00095753,EMALTE EPOXICO GIRS RAL 7045 TINETA               ,ROTACION ,,,,,,
13268,00095754,CATALIZADOR 1/4 GL                                ,ROTACION ,,,,,,
13269,00095755,DILUYENTE EPOXICO BIDON                           ,ROTACION ,,,,,,
13270,00095758,TUERCA HEX. M16X80MM G10.9 P2.0                   ,ROTACION ,,,,,,
13271,00095761,TABLA CEPILLADA 1X3X32                            ,ROTACION ,,,,,,
13272,00095775,CABLE PODER 220 V MACHOMHEMBRA UPS 1 MT           ,ROTACION ,,,,,,
13273,00095779,TIRA CA�ERIA A-106 SCH 40 3/4                     ,HERR.OTRAS MARCAS,,,,,,
13274,00095780,"ADAPTADOR 12FP-12 FP 90""                          ",ROTACION ,,,,,,
13275,00095782,ESPEJO INTERIOR H1 ORIGINAL                       ,ROTACION ,,,,,,
13276,00095785,SOPORTE CORREDERA DR NEW H1                       ,ROTACION ,,,,,,
13277,00095789,FILTRO AIRE PA2826 BALDWIN                        ,ROTACION ,,,,,,
13278,00095791,TIRA CABLE KLEIN MOD 1604-20 C SEGURO             ,ROTACION ,,,,,,
13279,00095809,ESP 1 1/2 X 380MM C/140MM H 304 +2T+2GOL          ,ROTACION ,,,,,,
13280,00095810,ESP 1 1/2X350MM C/140MM H 304 2T+2GOL             ,ROTACION ,,,,,,
13281,00095815,FILTRO COMB.BF7606 BALDWIN                        ,ROTACION ,,,,,,
13282,00095816,CORTADOR CERAMICA POCKET-40 -LONG 420MM (RUBI)    ,ROTACION ,,,,,,
13283,00095817,CORTADOR  ECO-400 MM TILE CRAFT                   ,ROTACION ,,,,,,
13284,00095819,ENCHUFE BUSCA P�LOS 220V                          ,ROTACION ,,,,,,
13285,00095820,RADIADOR MAHIMDRA ALTERNATIVO                     ,ROTACION ,,,,,,
13286,00095821,PUERTA MOD.ITALIANA 80X200 RADIATA                ,ROTACION ,,,,,,
13287,00095826,CABLE SOLDAR NN 3AWG 26.7 MM2 (10116051)          ,ROTACION ,,,,,,
13288,00095829,LLAVE IMPACTO 1'' ESPIGA 1'' HIMOUNT-PT812 (259108,ROTACION ,,,,,,
13289,00095832,FLIP-FLOP SWITCH S001 MINARC (3014032)            ,ROTACION ,,,,,,
13290,00095833,HUINCHE ELECTRICO 350 KG E7/28-DUKE               ,ROTACION ,,,,,,
13291,00095834,TUE.HEX.MI T-8 P2.0 14MM ZINC                     ,ROTACION ,,,,,,
13292,00095835,"ROLDANA P/NORIA 1""                                ",VARIOS ,,,,,,
13293,00095836,PINZA TOMA TIERRA 300 AMP INDURA                  ,ROTACION ,,,,,,
13294,00095841,FILTRO COMBUSTIBLE BF-1278                        ,ROTACION ,,,,,,
13295,00095842,FILTRO COMBUSTIBLE BF-7682D                       ,ROTACION ,,,,,,
13296,00095843,FILTRO AIRE RS-30212                              ,ROTACION ,,,,,,
13297,00095844,FILTRO AIRE RS-30213                              ,ROTACION ,,,,,,
13298,00095845,EQUIPO TORCHAR 1000 AMPS K-4000                   ,ROTACION ,,,,,,
13299,00095846,FILTRO AIRE CR0011    ( 055130R1)                 ,ROTACION ,,,,,,
13300,00095847,FILTRO AIRE CR0010-1   (55129R)                   ,ROTACION ,,,,,,
13301,00095848,VAL MARIPOSA FE/DISCO INOX EPDM 2''  WAFER        ,ROTACION ,,,,,,
13302,00095849,BATERIA AGM 105 AH 900 CC LUCAS (AGMLN5)          ,ROTACION ,,,,,,
13303,00095861,CAJA DIRECCION MEGANE RENAULT                     ,ROTACION ,,,,,,
13304,00095862,TERMINAL DIRECC. RENAULT MEGANE LH                ,ROTACION ,,,,,,
13305,00095863,TERMINAL DIRECC.RENAULT MEGANE RH                 ,ROTACION ,,,,,,
13306,00095873,CARCADOR 150 BATERIAS TELWIN (6281240)            ,ROTACION ,,,,,,
13307,00095876,JGO.CADENA NIEVE 245/75R16 ROMPE HIELO PAR        ,ROTACION ,,,,,,
13308,00095877,FILTRO COMB.BF46026-0                             ,ROTACION ,,,,,,
13309,00095878,FILTRO BF-347 BALDWIN                             ,ROTACION ,,,,,,
13310,00095881,FILTRO PA-2418-FN BALDWIN                         ,ROTACION ,,,,,,
13311,00095890,TALADRO PEDESTAL 25MM 900W TC825/22               ,ROTACION ,,,,,,
13312,00095892,TAMBOR FRENO MIT L200 2019 UND                    ,ROTACION ,,,,,,
13313,00095901,DISPENSADOR P`LASTICO SPRAY 50 ML                 ,ROTACION ,,,,,,
13314,00095905,CATALIZADOR PINT                                  ,ROTACION ,,,,,,
13315,00095906,PINTURA GALON EPOX                                ,ROTACION ,,,,,,
13316,00095914,CHIOCHARRA NEUMATICA STANLEY 1/2                  ,ROTACION ,,,,,,
13317,00095917,PACK 5 BOLSAS ASPIRADORA NT 70/2                  ,ROTACION ,,,,,,
13318,00095924,FILTRO COMBUSTIBLE FF5369                         ,ROTACION ,,,,,,
13319,00095925,FILTRO COMBUSTIBLE BF825                          ,ROTACION ,,,,,,
13320,00095927,"MANOMETRO 100 PSI-4"" C/ABAJO 1/2 NPT GLIC         ",ROTACION ,,,,,,
13321,00095931,PINTURA PTC ALQUIDICA AMARILLA                    ,ROTACION ,,,,,,
13322,00095937,FOGON 1 PLATO 8  ( BAJO )                         ,ROTACION ,,,,,,
13323,00095938,DADO ALLEN [1/2] DE 5/8 PROTO                     ,ROTACION ,,,,,,
13324,00095941,PERNO HEX.G-2 NC 5/16 X 1/2    100416             ,ROTACION ,,,,,,
13325,00095944,PARKA TERMICA BLACK BULL BASIC T/L ZAUL           ,ROTACION ,,,,,,
13326,00095945,JARDINERA TERMICA BLACK BULL BASIC T/L ZAUL       ,ROTACION ,,,,,,
13327,00095946,PARKA XTR LE MANS OXFORD 300D T/L NARANJA FLUOR   ,ROTACION ,,,,,,
13328,00095947,PANTALON XTR LE MANS OXFORD 300D T/L NARANJO/FLUOR,ROTACION ,,,,,,
13329,00095948,MALLA RECT 1 0X 2 O MT  50X 20CM                  ,ROTACION ,,,,,,
13330,00095954,CORREA 5V-2500 LISA OPTIBELT                      ,ROTACION ,,,,,,
13331,00095955,CORREA SPB-2360 LISA OPTIBELT                     ,ROTACION ,,,,,,
13332,00095956,CORREA SPB-1400 LISA OPTIBELT                     ,ROTACION ,,,,,,
13333,00095959,SOLDADORA COMPACTWELD 110 EVO INDURA              ,ROTACION ,,,,,,
13334,00095960,CLORO INDUSTRIAL AL 10%  BALDE 20 KG              ,ROTACION ,,,,,,
13335,00095961,NIPLE 4 - 4  FFORX  45� - A                       ,ROTACION ,,,,,,
13336,00095962,NIPLE  6 - 6  FFORX  45� - A                      ,ROTACION ,,,,,,
13337,00095963,NIPLE 8 -8  FFORX  45� - A                        ,ROTACION ,,,,,,
13338,00095964,NIPLE 10 - 10  FFORX  45� - 4                     ,ROTACION ,,,,,,
13339,00095965,NIPLE 16 -16 FFORX 45� INTER - A                  ,ROTACION ,,,,,,
13340,00095966,NIPLE  4 - 4 FFORX  90�  - A                      ,ROTACION ,,,,,,
13341,00095967,NIPLE  6 - 6  FFORX  90� - A                      ,ROTACION ,,,,,,
13342,00095968,NIPLE 8 - 8  FFORX 90� - A                        ,ROTACION ,,,,,,
13343,00095969,NIPLE 10 - 10  FFORX  90� - A                     ,ROTACION ,,,,,,
13344,00095970,NIPLE 12 - 12 FFORX 90�  -A                       ,ROTACION ,,,,,,
13345,00095971,NIPLE 16 -16  FFORX  90� - A                      ,ROTACION ,,,,,,
13346,00095972,NIPLE  4 -4  FBSPX - A                            ,ROTACION ,,,,,,
13347,00095973,NIPLE  6 -6 FBSPX - A                             ,ROTACION ,,,,,,
13348,00095974,NIPLE  8- 8 FBSPX - A                             ,ROTACION ,,,,,,
13349,00095975,NIPLE  10 -10 FBSPX                               ,ROTACION ,,,,,,
13350,00095976,NIPLE  12 -12 FBSPX -A                            ,ROTACION ,,,,,,
13351,00095977,BOQUILLA FIJA ALTO IMPACTO 25-47 (2.883-894.0)    ,ROTACION ,,,,,,
13352,00095978,NIPLE 16 -16 FBSPX - A                            ,ROTACION ,,,,,,
13353,00095979,NIPLE 4-4  FBSPX  45�                             ,ROTACION ,,,,,,
13354,00095980,NIPLE 6 -6 FBSPX 45� - A                          ,ROTACION ,,,,,,
13355,00095981,NIPLE 8 - 8 FBSPX  45�  - A                       ,ROTACION ,,,,,,
13356,00095982,NIPLE 10 -10 FBSPX 45� - A                        ,ROTACION ,,,,,,
13357,00095983,NIPLE 12 -12 FBSPX  45� - A                       ,ROTACION ,,,,,,
13358,00095984,"FERULA R2 - 1""                                    ",ROTACION ,,,,,,
13359,00095985,"FERULA 4SP- 4SH 1/2"" ( MR 00400-08 )              ",ROTACION ,,,,,,
13360,00095986,"FERULA  4SP - 4SH 5/8"" ( MR 11400 - 10 )          ",ROTACION ,,,,,,
13361,00095987,"FERULA  4SP - 4SH 3/4""  ( MR 00400 - 12 )         ",ROTACION ,,,,,,
13362,00095988,"FERULA 4SP - 4SH 1""  ( MR 00400- 16 )             ",ROTACION ,,,,,,
13363,00095989,ADAPTADOR  04 MJ - 04 MP                          ,ROTACION ,,,,,,
