Codigo,Tipo error,Descripcion,I.Industrial,I.La Serena,I.Matriz,I.Bodega,Ult. fecha compra,Ult.fecha venta
00070409,Descripcion erronea,CA�ERIA INY CIL 3 MAHINDRA SCORPIO MHAWK 2.2 10/14,,,N,,25/03/2021,
00070421,Descripcion erronea,MU�ON LH ORIGINAL NISSAN D22                      ,,,,,,
00070437,Descripcion erronea,PI�ON EJE LEVA FIAT 1.6 28 MM                     ,,,N,,31/07/2015,01/08/2015
00070438,Descripcion erronea,PI�ON LEVA 52 DTES KIA 2.2                        ,,,,,,
00070497,Descripcion erronea,H                                                 ,,,,,,
00070512,Descripcion erronea,REPARACION HID HD 10/25 4S N� CONTAR 1009253      ,,,,,,
00070587,Descripcion erronea,MU�ON DEL LH NISS XTRAIL                          ,,,N,,10/08/2015,10/08/2015
00070757,Descripcion erronea,SET GANCHO BA�O PLASTICO                          ,,,,,,
00070796,Descripcion erronea,MU�ON EJE TRAS CHEV CORSA                         ,,N,,,08/04/2016,28/06/2016
00070826,Descripcion erronea,RETEN CIGUE�AL ORIG. MAHINDRA                     ,,,N,,24/08/2015,21/08/2015
00070853,Descripcion erronea,PI�ON 9527                                        ,,S,,S,20/08/2015,20/08/2015
00070983,Descripcion erronea,TERMOSTATO PEUG 206/307 89�                       ,,N,N,,25/08/2015,15/10/2016
00071029,Descripcion erronea,MANGUERA RADIADOR INF N�2 SZ SAMURAI II G13BA/SJ41,,N,,,26/08/2015,23/11/2015
00071030,Descripcion erronea,MANGUERA RADIADOR N�1 SAMURAI II  G13BA/SJ413 84-9,,N,,,26/08/2015,26/08/2015
00071146,Descripcion erronea,DISPENSADOR JAB�N 800ML                           ,,,N,,24/09/2015,24/09/2015
00071170,Descripcion erronea,SENSOR POSICION CIGUE�AL HY PORTER 13/21 D4CB     ,,N,N,,14/06/2022,17/06/2022
00071187,Descripcion erronea,DI9SPONIBLE                                       ,,,,,,
00071210,Descripcion erronea,CUGUE�AL SZ FRONTE                                ,,N,,,04/09/2015,04/09/2015
00071263,Descripcion erronea,MU�ON IZQUIERDO MAHINDRA SCORPIO 4X2              ,,,,,,
00071264,Descripcion erronea,MU�ON DERECHO MAHINDRA SCORPIO 4X2                ,,,,,,
00071399,Descripcion erronea,CA�ERIA ISO 1 1/4 X 6 MTS GALV                    ,,,N,,01/10/2015,08/10/2015
00071474,Descripcion erronea,MASA DEL COMPL. (ROD Y RETE) L200                 ,,,,,,
00071513,Descripcion erronea,CA�ERIA L 3/4                                     ,,,,,,
00071514,Descripcion erronea,CA�ERIA COBRE L 1''                               ,,,,,,
00071524,Descripcion erronea,SENSOR CIGUE�AL HY ACCENT PRIME DIESEL 05-        ,,S,,,24/09/2015,26/07/2016
00071525,Descripcion erronea,SENSOR CIGUE�AL KIA FRONTIER 2.5 04-  3965042600  ,,N,,,24/09/2015,
00071813,Descripcion erronea,PRENSA DE EMBRAGUE MASSEY FERGUNSON 283 A�O 2011  ,,,,,,
00071814,Descripcion erronea,DISCO EMBRAGUE MASSEY FERGUNSON 283 A�O 2011      ,,,,,,
00071815,Descripcion erronea,RODAMIENTO EMBRAGUE MASSEY FERGUSON 283 A�O 2011  ,,,,,,
00071826,Descripcion erronea,BOMBA CEBADORA LANDINI 65 F A�O 1996              ,,,,,,
00071830,Descripcion erronea,PORTA FILTRO COMBUSTIBLE LANDINI 65 F A�O 1996    ,,,,,,
00071831,Descripcion erronea,RETEN TOMA FUERZA LANDINI 65 F A�O 1996           ,,,,,,
00071832,Descripcion erronea,ROTULAS DE DIRECCION LANDINI 65 F A�O 1996        ,,,,,,
00071833,Descripcion erronea,RETEN TRANSFERENCIA LANDINI 65 F A�O 1996         ,,,,,,
00071834,Descripcion erronea,ORING BRAZO LEVANTE LANDINI 6560 F A�O 1994       ,,,,,,
00071835,Descripcion erronea,RODAMIENTO DE DESCANSO CARDAN LANDINI 6560 F A�O 1,,,,,,
00071836,Descripcion erronea,RETEN PI�ON DE ATAQUE CORONA DEL LANDINI 6560 F A�,,,,,,
00071837,Descripcion erronea,EMPAQUETADURA TAPA VALVULA LANDINI 6560 F A�O 1994,,,,,,
00072059,Letras y numeros,C 18255,,,N,,07/03/2018,
00072061,Letras y numeros,C 27050,,,N,,07/03/2018,
00072079,Descripcion erronea,XXXXXXXXXXXXXXXXXXX                               ,,,N,,,16/11/2015
00072080,Descripcion erronea,CA�ERIA GALV. 2 1/2  X 6 X 5.16                   ,,,N,,26/08/2017,26/08/2017
00072081,Descripcion erronea,CA�ERIA GALV 3'' X 6 X 5.49                       ,,,N,,26/08/2017,26/08/2017
00072159,Descripcion erronea,PI�ON CIGUE�AL SZ BALENO 1.6                      ,,N,,,22/10/2015,
00072471,Descripcion erronea,SENSOR ROTACION CIGUE�AL HY ACCENT 1.5 94/99      ,,,N,,24/01/2023,06/10/2022
00072485,Descripcion erronea,POLEA CIGUE�AL MIT L200 2.5 4D56/4D56T 99/00 L300 ,,N,N,,27/08/2018,25/08/2018
00072491,Descripcion erronea,SENSOR CUGUE�AL PG                                ,,N,,,05/11/2015,12/09/2017
00072513,Descripcion erronea,MOLDURA PARACH DELANT PEUG 206XR                  ,,,N,,15/04/2016,16/04/2016
00072516,Descripcion erronea,REFUERZO PARACH DELANT PEUG 206XR                 ,,,N,,07/11/2015,06/11/2015
00072530,Descripcion erronea,PERNO POLEA CIGUE�AL HY H1 05-                    ,,N,,,05/11/2015,
00072539,Descripcion erronea,BOTIN DENVER N� 41 MACK                           ,,,N,S,06/11/2015,
00072714,Descripcion erronea,SOQUETE AMPOLLETA 17638 BAU15S 1C ANGULO 45�      ,,S,S,,18/01/2018,15/03/2022
00072817,Descripcion erronea,TERMOST 64 82 �HY STA.FE 2.2/ CARNIVAL 2.2/2.7/SOR,,,N,,26/06/2018,21/09/2021
00073166,Descripcion erronea,MANILLA INT LH SUZ SWIFT MODELO NUEVO ?           ,,,N,,03/12/2015,26/04/2016
00073167,Descripcion erronea,MANILLA INT RH SUZ SWIFT MODELO NUEVO ?           ,,,N,,03/12/2015,02/02/2016
00073220,Descripcion erronea,RETEN CIGUE�AL TRAS RENAULT 12                    ,,N,,,09/12/2015,
00073434,Descripcion erronea,SENSOR ROTACION CUGUE�AL 67 CM MIT MONTERO SPORT 3,,S,,,22/12/2015,
00073452,Descripcion erronea,PI�ON CIGUE�AL 26 DTES KIA 2.2                    ,,,N,,24/12/2015,18/03/2016
00073635,Descripcion erronea,CODO R LARGO 90� ASTM A234-WPB DUCASSE            ,,,N,,02/02/2016,29/01/2016
00073636,Descripcion erronea,CA�ERIA SEAMLESS ASTM A106  DUCASSE               ,,,N,,29/01/2016,29/01/2016
00073759,Descripcion erronea,ADAPTADOR 08 MJ FJX 90�                           ,,,N,,12/02/2016,16/02/2016
00073857,Descripcion erronea,A                                                 ,,,,,,
00073858,Descripcion erronea,VALVULA RETENCI�N 3/4                             ,,,N,,20/01/2016,20/01/2016
00073945,Descripcion erronea,LIENZA N�6  ALGODON                               ,,,,,,
00073946,Descripcion erronea,PLATACHO ALBA�IL HELA                             ,,,N,,02/02/2016,03/02/2016
00073954,Descripcion erronea,PI�ON C/N TRATAMIENTO TERMICO 3/4 12B1 DUCASSE    ,,,N,,16/02/2016,16/02/2016
00074199,Descripcion erronea,PASADOR MU�ON HYUNDAI 30MMX180MM                  ,,,,,,
00074271,Descripcion erronea,MU�ON DELANT RH FIAT PUNTO                        ,,N,N,,26/12/2017,22/12/2017
00074342,Descripcion erronea,CORNIZA MEDIA CA�A                                ,,,N,,16/02/2016,16/02/2016
00074488,Descripcion erronea,CIGUE�AL CHV LUV 4ZD1                             ,,N,,,23/02/2016,24/02/2016
00074543,Descripcion erronea,TELECOMANDO LUCES Y SE�A HY ACCENT 95-            ,,N,N,,04/03/2016,17/02/2017
00074596,Descripcion erronea,FAROL PARACH TRAS PEUG 206 06/                    ,,,N,,29/02/2016,09/03/2018
00074697,Solo numeros,13070                                             ,,S,,,03/03/2016,30/01/2023
00074729,Descripcion erronea,CONJUNTO PI�ON MARCHA ATRAS BERLINGO /13          ,,,,,,
00074775,Descripcion erronea,REFACTURACION FACT.N� 32713                       ,,,N,,07/03/2016,08/03/2016
00074940,Descripcion erronea,PI�ON DE MANDO COMPRESOR IVECO                    ,,,,,,
00074996,Descripcion erronea,CA�ERIA GALV 1 '' X 3 MTS                         ,,,,,,
00075066,Descripcion erronea,LIENZA N� 10 ALGODON                              ,,,,,,
00075414,Descripcion erronea,TOP MATIC N�3  1 LTRO                             ,,,N,,15/04/2016,15/04/2016
00075448,Descripcion erronea,CODO* GALVANIZADO HI 1/2 X 90�                    ,,,,,,
00075455,Descripcion erronea,CA�ERIA ASTM GALV. 1/2 HILO                       ,,,N,,,13/04/2016
00075647,Descripcion erronea,BUJE PASADOR MU�ON (56717) HY MIGHTY HD65         ,,,N,,01/06/2016,31/05/2016
00075648,Descripcion erronea,BUJE MU�ON ( 56717 ) HY MIGHTY HD65               ,,,N,,01/06/2016,31/05/2016
00075651,Descripcion erronea,SELLO PASADOR MU�ON ( 1351JA ) HY MIGHTY HD65     ,,,N,,01/06/2016,31/05/2016
00075741,Descripcion erronea,CEPILLO BA�O CH-6244 C12                          ,,,N,,28/04/2016,29/04/2016
00075793,Descripcion erronea,RETEN CIGUE�AL TRAS CHEV MONZA                    ,,N,,,03/05/2016,06/05/2016
00075796,Descripcion erronea,PI�ON CIGUE�AL 20 DTE SIMPLE NISSAN               ,,N,,,03/05/2016,
00075797,Descripcion erronea,PI�ON EJE LEVA 40 DTES NISSAN                     ,,N,,,03/05/2016,
00075869,Letras y numeros,WK 8034,,,S,S,02/03/2020,
00076033,Descripcion erronea,"CA�ERIA COBRE 2""                                  ",,,N,,17/05/2016,17/05/2016
00076147,Descripcion erronea,SE�AL HOMBRE TRABANDO 800X800X1.5MM FLUOR         ,,,N,,09/06/2016,09/06/2016
00076149,Descripcion erronea,SE�AL HOMBRE TRABANDO A 1000M X 400X960X1.5MM FLUO,,,N,,09/06/2016,09/06/2016
00076150,Descripcion erronea,SE�AL H TRABAJANDO 800X800X1.5MM ALTA INTENSIDAD  ,,,N,,09/06/2016,09/06/2016
00076151,Descripcion erronea,SE�AL VELOCIDAD MAX 70KM D800X1.5MM ALTA INTESIDAD,,,N,,09/06/2016,09/06/2016
00076152,Descripcion erronea,SE�AL ANGOSTAMIENTO IZQUIERDA 800X800X1.5MM ALTA I,,,N,,09/06/2016,09/06/2016
00076153,Descripcion erronea,SE�AL NO ADELANTAR d800X1.5MM ALTA INTENSIDAD     ,,,N,,09/06/2016,09/06/2016
00076154,Descripcion erronea,SE�AL FIN TRABAJOS 800X800 X1.5MM ALTA INTENSIDAD ,,,N,,09/06/2016,09/06/2016
00076155,Descripcion erronea,SE�AL FIN TRABAJOS 400X960 1.5MM ALTA INTENSIDAD  ,,,N,,09/06/2016,09/06/2016
00076157,Descripcion erronea,ATRIL PORTA SE�AL                                 ,,,,,,
00076160,Descripcion erronea,CA�ERIA PE100 PN10  110MM X 1MT AP                ,,,,,,
00076168,Descripcion erronea,PI�ON DE ATAQUE 14D AG-200                        ,,,,,,
00076333,Descripcion erronea,"TIRA CA�ERIA A 106 SCH. 40 3""                     ",,,N,,16/06/2016,14/06/2016
00076335,Descripcion erronea,TUBO INYECCION N�3 HY H1 05/07                    ,,,N,,01/06/2016,14/12/2018
00076455,Descripcion erronea,TERMOSTATO 85� ISUZU NPR 4.3/4.8/5.2 94/          ,,,N,,07/06/2016,26/07/2016
00076456,Descripcion erronea,TERMOSTATO 82� ISUZU NPR 4.3/4.8 94/              ,,,N,,07/06/2016,26/07/2016
00076657,Descripcion erronea,ZAPATO SEG PUN ACER NEGRO N�41                    ,,,N,,23/06/2016,
00076662,Descripcion erronea,SENSOR CIGUE�AL HYUN SONATA 86/                   ,,N,,,24/06/2016,24/11/2022
00076741,Descripcion erronea,SEGUN GUIA N� 6539                                ,,,N,,,01/07/2016
00076742,Descripcion erronea,SEGUN GUIA N� 6587                                ,,,N,,,01/07/2016
00076800,Descripcion erronea,PIZARRE�O G.O. P5X122 NORMAL                      ,,,N,,09/01/2017,
00076937,Descripcion erronea,CREMALLERA DIRECCI�N RENAULT SANDERO              ,,,,,,
00077003,Descripcion erronea,ALAMBRE NEGRO N�18 25KL ROLLO                     ,,,N,S,27/07/2022,27/07/2022
00077071,Descripcion erronea,MASACARA CROMADA P/OPTICO CHV LUV 4ZD1 97/98      ,,N,,,27/07/2016,02/08/2016
00077082,Descripcion erronea,"CADENA INOX. N�316 E/C 5/32""                      ",,,N,,11/08/2016,11/08/2016
00077132,Descripcion erronea,TALLER CAMBIO AMP�LLETA                           ,,S,N,,,11/03/2020
00077358,Descripcion erronea,ZAPATO NAZCA AISLANTE DAMA N�36                   ,,,,,,
00077498,Descripcion erronea,JUEGO CA�ERIAS INY PET 1Y2 MAHINDRA 2.6 08/       ,,,N,,26/08/2016,
00077499,Descripcion erronea,JUEGO CA�ERIA INY PET 3Y4 MAHINDRA 2.6 08/        ,,,N,,26/08/2016,
00077583,Descripcion erronea,CA�ERIA INY BOMBA A RIEL MAHINDRA PICK UP 2.6 07/0,,,N,,31/08/2016,08/09/2016
00077617,Descripcion erronea,BOTA PVC IND N� 36                                ,,,N,,04/01/2018,09/01/2018
00077689,Descripcion erronea,HERVIDOR  PHIL. HD 9320� ACERO INOX               ,,,,,,
00077707,Descripcion erronea,ROTULA INF.DER. ISQ KIA CARNIVAL HY. NEW H1       ,,S,,,26/11/2016,10/09/2016
00077756,Descripcion erronea,"CA�ERIA GALVANIZADA A-53 SCH.40 3/4"" 6MTS         ",,,,,,
00077758,Descripcion erronea,"CODO GALVANIZADO 45� CL150 NPT 3/4""               ",,,N,,23/09/2016,26/09/2016
00077799,Descripcion erronea,INMIVILIZADOR AUTO C/CONTROL REMOTO VT-522        ,,N,N,S,20/01/2018,03/08/2022
00077869,Descripcion erronea,SOPORTE DEL MOTOR NISSSAN V16                     ,,N,,,23/09/2016,03/01/2019
00077927,Descripcion erronea,CA�ERIA COBRE 1 1/2                               ,,,,,,
00077944,Descripcion erronea,CADENA INOX.N�316 E/C 3/8  MTS                    ,,,,,,
00078288,Descripcion erronea,SEGUN COTIZACION N� 499538 PROVEPER               ,,,,,,
00078340,Descripcion erronea,CA�ERIA GALV 3'' HTM SCH40 NPT X 6 MTS            ,,,,,,
00078433,Descripcion erronea,"CA� ISO GALV R65 2"" BSP                           ",,,,,,
00078434,Descripcion erronea,"CA� ISO GALV R65 1.1/2"" BSP 6MT                   ",,,N,,16/11/2016,15/11/2016
00078452,Descripcion erronea,CODO 90� A 234 SCH 40 3'' FIERRO                  ,,,N,,29/11/2016,30/11/2016
00078523,Descripcion erronea,INCLINOMETRO AM-2 90� STARRET                     ,,,N,,21/02/2018,21/02/2018
00078545,Descripcion erronea,SENSOR ANGULO CIGUE�AL BOXER                      ,,N,,,24/11/2016,21/08/2019
00078844,Descripcion erronea,"CA�ERIA PLANZA 2"" IMPLA                           ",,,N,,16/02/2017,16/02/2017
00078894,Descripcion erronea,RESPIRADOR CFR -1 N�95                            ,,,,,,
00078948,Descripcion erronea,FOLLETO TAMA�O CERRADO 28X21 160 PAGINAS TAPA IMPR,,,,,,
00079008,Descripcion erronea,CIGUE�AL NISSAN NAVARA D22                        ,,N,,,28/12/2016,04/01/2017
00079087,Descripcion erronea,MOTOR PARTIDA 24V 11D PI�ON 40 MM HINO            ,,S,N,,20/08/2022,23/08/2022
00079207,Descripcion erronea,PA�O LIMPIEZA AUTO FIBROCAR BRISSY                ,,N,N,S,23/01/2017,28/01/2017
00079208,Descripcion erronea,PA�O LIMPIA TAPIZ CUERO FIBROCAR BRISSY           ,,N,N,S,23/01/2017,13/01/2018
00079266,Descripcion erronea,"CA�ERIA MENEMANS 2"" SCH80 5.54 MM                 ",,,,,,
00079281,Descripcion erronea,MOTOR N� 8001316D2H1  COLOR BLANCO                ,,,N,,,04/02/2017
00079409,Descripcion erronea,"TIRA CA�ERIA A-53  GALV. SCH 40 2""(6MTS)          ",,N,N,S,11/07/2022,15/07/2022
00079489,Descripcion erronea,ALT. BOSCH 90 AMP.2 MU�ONES                       ,,,N,,,28/02/2017
00079561,Descripcion erronea,SEGUN GUIA N� 9494 - 9495 - 9497 - 9528           ,,,N,,,11/03/2017
00079574,Descripcion erronea,FACTURACION SEGUN GUIA N� 8581                    ,,,N,,,14/03/2017
00079639,Descripcion erronea,"MANOMETRO 150 PSI 1 1/2"" C/ATR�S 1/8""             ",,,,,,
00079713,Descripcion erronea,CODO PRES SOLD 90MM 90�                           ,,,,,,
00079715,Descripcion erronea,CODO COLECTOR 200MM X 45� C/GOMA                  ,,,,,,
00079819,Descripcion erronea,MASA RUEDA TRASSERA CON RODA CON ABS TOY YARIS    ,N,S,,,01/04/2017,
00080127,Descripcion erronea,LLAVE CADENA 6`` P/CA�ERIA SUPER EGO              ,,,,,,
00080167,Descripcion erronea,P�RNO PARKER 20 X 50 GR 12.9  P 2.5               ,,,,,,
00080392,Descripcion erronea,MASA RUEDA DELANTERA C/RODAMIENTO                 ,,,N,,18/05/2017,23/05/2017
00080400,Descripcion erronea,ANILLO SINC 3�Y 4� KIA FRONTIER  3.0              ,,,N,,16/05/2017,15/05/2017
00080401,Descripcion erronea,ANILLO SINC 3� KIA FRONTIER PREGIO 2.7            ,,,N,,16/05/2017,26/07/2021
00080442,Descripcion erronea,MOTOR EL�CTRICO 220 3/4 HP                        ,,,,,,
00080469,Descripcion erronea,RETEN DEL CIGUE�AL CHEVROLET                      ,,N,,,16/05/2017,23/05/2017
00080470,Descripcion erronea,RETEN 75.00X98.00X14.50X00.00 TRAS CIGUE�AL CHEVRO,,N,,,16/05/2017,23/05/2017
00080543,Letras y numeros,C 28213,,,,,,
00080620,Descripcion erronea,CA�ERIA GALV 1 1/2 X 6 MTS                        ,,,N,,15/10/2020,15/10/2020
00080621,Descripcion erronea,CA�ERIA GALV 2'' X 6 MTS                          ,,,N,S,25/03/2022,25/03/2022
00080791,Descripcion erronea,CA�ERIA GALV  1 1/2 X 6 MTS                       ,,,N,,05/06/2017,05/06/2017
00080845,Descripcion erronea,"CA�ERIA ISO GALV 1"" X 6MTS H/BSP                  ",,,N,,12/06/2017,12/06/2017
00080951,Letras y numeros,PU 937X,,,,,,
00081007,Descripcion erronea,FAROL PARACH TRAS LH/RH CHEV SPARK 05/15          ,,,S,,13/03/2020,09/04/2022
00081209,Descripcion erronea,ALICANTE PUNTAC/CA�A 8'' 1000V TULMEX             ,,,N,,14/07/2017,14/07/2017
00081280,Descripcion erronea,TRAVESA�O INF EXT DELANT FIAT PALIO               ,,,N,,29/06/2017,29/06/2017
00081301,Descripcion erronea,BORNE CONEX MK16 2.5/16MM� GRIS                   ,,,,,,
00081303,Descripcion erronea,BORNE CONEX MK10 1.5/10MM� GRIS                   ,,,,,,
00081304,Descripcion erronea,BORNE CONEX MK6 0.5/6MM� GRIS                     ,,,,,,
00081305,Descripcion erronea,BORNE CONEX MK4 0.5/4MM� GRIS                     ,,,,,,
00081307,Descripcion erronea,BORNE CONEX MK2.5 0.5/2.5MM� GRIS                 ,,,,,,
00081340,Descripcion erronea,CA�ERIA GALV  1 1/4 X 6                           ,,,N,,13/04/2018,13/04/2018
00081370,Descripcion erronea,PI�ON EJE LEVAS HYUNDAI ACCENT 06-                ,,N,,,03/07/2017,
00081655,Descripcion erronea,ESCALERA 2 PELDA�OS 0.83 METAL NEGRA              ,,N,N,S,25/11/2021,30/11/2021
00081711,Descripcion erronea,MANILLA EXT TRAS LH TOY COROLLA A�O90-92          ,,,N,,18/07/2017,18/07/2017
00081712,Descripcion erronea,MANILLA EXT TRAS RH TOY COROLLA A�O 90-92         ,,,N,,18/07/2017,18/07/2017
00081729,Descripcion erronea,KIT DSITRIBUCION HYUNDAI H1 NEW/PORTER KIA SORENTO,,,N,,19/07/2017,26/09/2017
00081831,Descripcion erronea,AMP T2 FULL 11 WATT ESPIRAL LUS FR�A              ,,,,,,
00081875,Descripcion erronea,KIT PORTON EL�CTRICO 1500 KGS                     ,,N,N,,27/07/2017,28/07/2017
00081957,Descripcion erronea,SE�ALETICA EXTERIOR EXTINTOR                      ,,,N,,10/08/2017,10/08/2017
00082002,Descripcion erronea,REPARACI�N WINCHE 12V TABOR 9K                    ,,,,,,
00082080,Descripcion erronea,CIGUE�AL ACERO FORJADO HYUNDAI H100 PORTER 04-09 D,,N,,,08/08/2017,10/08/2017
00082081,Descripcion erronea,SALIDA TERRENO SCANERA CAMI�N                     ,,,N,,,10/08/2017
00082123,Descripcion erronea,POLEA CIGUE�AL HY H1 12/16 D4CB                   ,,,N,,09/08/2017,09/08/2017
00082194,Descripcion erronea,"LLAVE CADENA C12 CA�ERIA 2""                       ",,,,,,
00082298,Letras y numeros,PU 937,,,N,,24/08/2017,
00082343,Descripcion erronea,CA�ERIA GALV 1'' X 6 MTS                          ,,,N,,29/05/2020,28/05/2020
00082389,Descripcion erronea,CORTTINA BA�O C/ARGOLLAS                          ,,,,,,
00082507,Descripcion erronea,MU�ON DELANTERO LH CHEVROLET SAIL                 ,,N,,,06/09/2017,06/09/2017
00082704,Descripcion erronea,BOTIN PROFLEX PF0108 N�41                         ,,,N,,26/09/2017,
00082827,Descripcion erronea,CALZADO SEGURIDAD BERING N�43  (HARDWORK)         ,,,,,,
00082983,Descripcion erronea,CIGUE�AL SUZUKI BALENO                            ,,N,,,16/10/2017,14/10/2017
00083059,Letras y numeros,C 271050,,,,,,
00083085,Descripcion erronea,ESCABEL 2 PELDA�OS METALICO                       ,,,N,,20/06/2020,20/06/2020
