,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
8100,00110931,PLATINA 32 X 2 X 6 MTS.                           ,ROTACION ,,,,,,
8101,00110932,NEUMATICO STARMAXX 750 X 18                       ,ROTACION ,,,,,,
8102,00110934,TEMPORIZADOR V2ZE10 230 VAC ON DELAY TELE 525103  ,ROTACION ,,,,,,
8103,00110935,SELECTOR 3 POS.KH-2202 3L20 KOINO 402745          ,ROTACION ,,,,,,
8104,00110936,SELECTOR 2 POS.KH 2202-2L10-1NA KOINO 402741      ,ROTACION ,,,,,,
8105,00110948,INSTALACION DE SISTEMA AUTOMOLISADO RED22V 380    ,ROTACION ,,,,,,
8106,00110949,COSTO DE MATERIAL                                 ,ROTACION ,,,,,,
8107,00110957,MOBIL UNIREX N2 16KG                              ,ROTACION ,,,,,,
8108,00110963,MANTENCION DE CAMARAS DE SEGURIDAD                ,ROTACION ,,,,,,
8109,00110966,PALANCA DE RODILLO-2NC + NO - ATEX/IECE           ,ROTACION ,,,,,,
8110,00111003,PILA ALCA AA TIRAPACK RED                         ,ROTACION ,,,,,,
8111,00111005,SIKADUR 52 JGO.1 KILO                             ,ROTACION ,,,,,,
8112,00111012,"CORTADORA DE CONCRETO LIFAN 14""20"" 13HP           ",ROTACION ,,,,,,
8113,00111019,SET EXTRACTOR DE TORNILLOS 10 PIEZAS              ,ROTACION ,,,,,,
8114,00111024,CAMARA 18.4X R34                                  ,ROTACION ,,,,,,
8115,00111025,NEUMATICO WESTLAKE 195/70R15 COD.SC328TL          ,ROTACION ,,,,,,
8116,00111031,NEUMATICO 255/70R16 WESTLAKE SL 369               ,ROTACION ,,,,,,
8117,00111032,ROLLO DE ZUNCHO 3/4X0.60X45 KLS.X510 MTS.         ,ROTACION ,,,,,,
8118,00111036,ESMALTE SINTETICO BASE FUERTE AMARILLO REY 1224   ,ROTACION ,,,,,,
8119,00111037,GRAPAS 1 1/4 X 25 KILOS                           ,ROTACION ,,,,,,
8120,00111041,ESCALERA TIJERA FIBRA ALUMINIO 1.8 EKONOLINE      ,ROTACION ,,,,,,
8121,00111042,ESCALERA TIJERA ALUMINIO 3.1 MTS.EKONOLINE        ,ROTACION ,,,,,,
8122,00111108,CUADRIMOTO TAKASAKI TK 300 ATV                    ,ROTACION ,,,,,,
8123,00111109,BALDE VALVOLINE 75W90                             ,ROTACION ,,,,,,
8124,00111159,TERCIADO ESTRUCTURAL 12MM                         ,ROTACION ,,,,,,
8125,00111160,PERSIANA ALUMINIO 1.40 X 1.20 MTS LARGO           ,ROTACION ,,,,,,
8126,00111161,PERSIANAS ALUMINIO 1.20 X 1.20 ALTO               ,ROTACION ,,,,,,
8127,00111162,PERSIANAS ALUMINIO 1.60 X 1.60 ALTO               ,ROTACION ,,,,,,
8128,00111163,PERSIANA ALUMINIO 1.00 X 1.20 ALTO                ,ROTACION ,,,,,,
8129,00111164,PERSIANAS ALUMINIO 1.00 X 1.00                    ,ROTACION ,,,,,,
8130,00111181,NEUMATICO AGRICOLA 420/85R24 PETRA                ,ROTACION ,,,,,,
8131,00111195,TUERCA HEX 24MM T-10 P-3.0  504063                ,ROTACION ,,,,,,
8132,00111196,PRISIONERO ALLEN 3/4 X 3/4                        ,ROTACION ,,,,,,
8133,00111197,PERNO PARKER 16X35MM G 8.8 P-2.0   322069         ,ROTACION ,,,,,,
8134,00111198,GOLILLA PRESION INOX 11 MM AISI-304  741348       ,ROTACION ,,,,,,
8135,00111201,TUERCA HEX 8 MM P-1.25 T-5  503224                ,ROTACION ,,,,,,
8136,00111207,INTERRUPTOR AUTO. 1X16A C6-10KA                   ,ROTACION ,,,,,,
8137,00111208,BOMBA ACEITE ELECTRICA                            ,ROTACION ,,,,,,
8138,00111210,"JUEGO DADOS 1""                                    ",ROTACION ,,,,,,
8139,00111218,GENERADOR GASOL.82HYGT9250E HYUNDAI               ,ROTACION ,,,,,,
8140,00111227,POLIETILENO TRANSP 2MT 0.10 DOBLE 25 KILOS        ,ROTACION ,,,,,,
8141,00111230,CABALLETE MOVIL PARA MOTOR 340KGS                 ,ROTACION ,,,,,,
8142,00111233,SOPLADOR DUB 185RF 1 BAT +CARGADOR                ,ROTACION ,,,,,,
8143,00111236,JUEGO COMEDOR EXIT KELLY  RIPLEY                  ,ROTACION ,,,,,,
8144,00111237,JUEGO COMEDOR DECOCASA JULIEN 4S  RIPLEY          ,ROTACION ,,,,,,
8145,00111238,JUEGO COMEDOR EXIT VERONA 4 SILLAS                ,ROTACION ,,,,,,
8146,00111239,JUEGO COMEDOR CASANOVA LIZ 4 SILLAS               ,ROTACION ,,,,,,
8147,00111242,TECLE CADENA INGCO 3 TON X 3 MTS  670452          ,ROTACION ,,,,,,
8148,00111268,REFLECTOR LED 30W                                 ,ROTACION ,,,,,,
8149,00111275,HOLA                                              ,ROTACION ,,,,,,
8150,00111285,ESCALA PLEGABLE MULT.ALUM.S/BASE 1.2-4.6 MT EKO   ,ROTACION ,,,,,,
8151,00111287,TECLE MOTOR 2 TON                                 ,ROTACION ,,,,,,
8152,00111294,"LLAVE AJUSTABLE CROM. 18"" IREGA 4301030           ",ROTACION ,,,,,,
8153,00111296,PLOMADA 225 GR DORADO REDLINE                     ,ROTACION ,,,,,,
8154,00111298,ESCALIN ACERO GALV.30X20 CM METAL MARKET 892947   ,ROTACION ,,,,,,
8155,00111299,TALADRO PEDESTAL 220W 20MM ZJ4120F                ,ROTACION ,,,,,,
8156,00111300,TALADRO PEDESTAL ZJ4120 20MM 750W                 ,ROTACION ,,,,,,
8157,00111301,TALADRO PEDESTAL ZJ5125 20MM 1100W                ,ROTACION ,,,,,,
8158,00111309,CORTINA DUO 150 X 165 CM COLOR CRUDO CHANTILLY    ,ROTACION ,,,,,,
8159,00111310,CORTINA ENROLLABLE DUO 180X165 CM BEIGE METALHSA  ,ROTACION ,,,,,,
8160,00111311,CORTINA ROLLER DUO LINO 105X220 CM CLEMS          ,ROTACION ,,,,,,
8161,00111312,REPARACION ALTERNADOR 24V BOSCH                   ,ROTACION ,,,,,,
8162,00111316,POLYCOTE 4685 STELL GRAY GL SHERWIN WILLIAMS      ,ROTACION ,,,,,,
8163,00111317,CATALIZADOR POLYCOTE 4685 GL                      ,ROTACION ,,,,,,
8164,00111318,"VALV.GLOBO 316 HI NPT 150/200 WOG 2""              ",ROTACION ,,,,,,
8165,00111319,"UNION AMERICANA GALV. CL 150 NPT 2""               ",ROTACION ,,,,,,
8166,00111320,"UNION AMERICANA GALV. CL 150 NPT 3""               ",ROTACION ,,,,,,
8167,00111321,"CODO 90° GALV. CL 150 NPT 3""                      ",ROTACION ,,,,,,
8168,00111325,"CONDULET ALUMINIO LL 3/4"" EKOLINE                 ",ROTACION ,,,,,,
8169,00111326,CASQUETE HIDROBOX IP55 C/ ENCHUFE 2P+T10/16A EKO  ,ROTACION ,,,,,,
8170,00111328,GOODYEAR 245/70 R17 M/T                           ,ROTACION ,,,,,,
8171,00111329,GOODYEAR 195/75 R16                               ,ROTACION ,,,,,,
8172,00111330,WINDFORCE 12.00 R24 TRACCION                      ,ROTACION ,,,,,,
8173,00111331,FIRESTONE DIRECCION - BATEAS Y RAMPLA             ,ROTACION ,,,,,,
8174,00111332,FIRESTONE 11R22.5 DIRECCION-BATEAS Y RAMPLA       ,ROTACION ,,,,,,
8175,00111333,ONYX 11R22.5 TRACCION                             ,ROTACION ,,,,,,
8176,00111334,GOODRIDE 12R22.5 TRACCION                         ,ROTACION ,,,,,,
8177,00111335,NEUMATICO HO 301 12.00R24                         ,ROTACION ,,,,,,
8178,00111338,WESTLAKE 245/70 R17 SL366 10PR TL                 ,ROTACION ,,,,,,
8179,00111339,WESTLAKE 195/75 R16C SC328 8PR TL                 ,ROTACION ,,,,,,
8180,00111340,12R 22.5 CB972 16PR TL                            ,ROTACION ,,,,,,
8181,00111341,11R22.5 CR926D 16PR TL                            ,ROTACION ,,,,,,
8182,00111342,11 R22.5 CB972 16PR TL                            ,ROTACION ,,,,,,
8183,00111343,1200 R24 CB972 18PR SET                           ,ROTACION ,,,,,,
8184,00111344,1200 R24 CB972 18PR SET                           ,ROTACION ,,,,,,
8185,00111345,1200 R24 CR926B 18PR SET                          ,ROTACION ,,,,,,
8186,00111348,PILA MAXELL CR -1620                              ,ROTACION ,,,,,,
8187,00111349,PILA DURACELL R-675                               ,ROTACION ,,,,,,
8188,00111350,ENCHUFE  TRIPLE 2P+T 10/16A  250V BLANCO          ,ROTACION ,,,,,,
8189,00111351,CARRO PORTA-TAMBORES 300KG DIAMETRO 580M          ,ROTACION ,,,,,,
8190,00111352,VOLTEADOR DE TAMBORES 350KG 1.9M LEVANTE          ,ROTACION ,,,,,,
8191,00111355,PLACA 3 MOD C/ SOPORTE BLANCA                     ,ROTACION ,,,,,,
8192,00111356,TERMINAL BARRA LARGA 8 AWG PERF.1/4               ,ROTACION ,,,,,,
8193,00111357,TERMINAL DOBLE PERFORACION 500  ( 12.70M  )       ,ROTACION ,,,,,,
8194,00111358,SOPORTE PARA PISTOLA CALOR  JP-304                ,ROTACION ,,,,,,
8195,00111359,ESTACION SOLDAR BAKU BK-858L AIRE CALIENTE 700W   ,ROTACION ,,,,,,
8196,00111360,FLUX AMTECH NC 559-ASM-UV 30 CC                   ,ROTACION ,,,,,,
8197,00111361,SOLDADURA EN PASTA JERINGA 16 GR BK-6352          ,ROTACION ,,,,,,
8198,00111362,ALCOHOL DESNATURALIZADO 96 % 5 LT                 ,ROTACION ,,,,,,
8199,00111364,ESPUMA LIMPIA PANTALLA 400 ML K-BYTE              ,ROTACION ,,,,,,
8200,00111365,MALLA SOLDAR GOOT 3.5 MM ANCHO X 1.5 M LARGO      ,ROTACION ,,,,,,
8201,00111366,BOTELLA DOSIFICADORA ALCOHOL 100ML BAKU -402      ,ROTACION ,,,,,,
8202,00111367,EXTRACTOR SOLDADURA 19 CM BEST -018               ,ROTACION ,,,,,,
8203,00111370,ADHESIVO BAILEY 3011 237 ML AZUL                  ,ROTACION ,,,,,,
8204,00111371,VALVULA VENTOSADOBLE EFECTO 2 AZ                  ,ROTACION ,,,,,,
8205,00111372,TUBO ACERO  1 1/4 X 2 MM X 6 MTS                  ,ROTACION ,,,,,,
8206,00111373,FIERRO ANGULO 20 X 20 X 3 MM X 6 MTS LAMINADO     ,ROTACION ,,,,,,
8207,00111374,PLANCHA DIAMANTADA 1000 X 3000 X 3 MM             ,ROTACION ,,,,,,
8208,00111376,LATEX CP-70  BLANCO GL                            ,ROTACION ,,,,,,
8209,00111377,TELESCOPICA 14M LANCE CARBON (4.762 613.09        ,ROTACION ,,,,,,
8210,00111378,UNIVERSAL SHOULDER STRAP (2.042.016.09            ,ROTACION ,,,,,,
8211,00111379,TERMOBACKING COMPOUND DETA  22.7 KG               ,ROTACION ,,,,,,
8212,00111380,ACCIONAMIENTO CEPILLO CILINDRICO (4.762.584.0)    ,ROTACION ,,,,,,
8213,00111381,CEPILLO S DUREZA MEDIA (ROJO STANDAR) 4.762.624.0 ,ROTACION ,,,,,,
8214,00111385,PROTECTOR DE SALPICADURAS (4.762.621.09           ,ROTACION ,,,,,,
8215,00111386,ADAPTADOR ARTICULADO  (4.802.048.0)               ,ROTACION ,,,,,,
8216,00111387,PISTOLA DE ACCIONAMIENTO (4.775.154.0)            ,ROTACION ,,,,,,
8217,00111389,NEUMATICO 11 R 22.5 CR926D 16PR TL WESTLAKE       ,ROTACION ,,,,,,
8218,00111390,CARRO REMOLQUE MERCADO 300 KG  HC-35              ,ROTACION ,,,,,,
8219,00111391,REPARACION MOTOR PARTIDA 29MT 12V                 ,ROTACION ,,,,,,
8220,00111396,ESTANTERIA 5 VENT 5567 RIMAX                      ,ROTACION ,,,,,,
8221,00111397,ESTANTERIA PLAST. 180X90X40 TAYG-945              ,ROTACION ,,,,,,
8222,00111405,"PERNO HEX INOX 304 5/16X2.1/2""                    ",ROTACION ,,,,,,
8223,00111406,"PERNO HEX G-8 3/8"" X 3/4"" NC 132830               ",ROTACION ,,,,,,
8224,00111409,TIJERA CORTAR PASTO 19CM  TRUPER TIPO AMERICANO   ,ROTACION ,,,,,,
8225,00111410,"TIJERA CORTA PASTO 12"" T-19 TRUPER                ",ROTACION ,,,,,,
8226,00111428,SPRAY ANTICOR.SATINADO NEGRO 340GR RUST-OLEUM     ,ROTACION ,,,,,,
8227,00111429,SET 30 PZAS IMPACTO READY FLEXTORQ DEWALT         ,ROTACION ,,,,,,
8228,00111430,JGO. 3 ALICATES STANLEY 1000V                     ,ROTACION ,,,,,,
8229,00111431,GRATA COPA ACERO TRENZ.4.1/2 MAKITA               ,ROTACION ,,,,,,
8230,00111432,"GRATA COPA 4"" ACERO ESMERIL HELA                  ",ROTACION ,,,,,,
8231,00111435,SOLD ALUM 43 3/32                                 ,ROTACION ,,,,,,
8232,00111445,TRANSPALETA MAN.3000 KG 685MM RHER ALEMANA        ,ROTACION ,,,,,,
8233,00111446,"PERNO HEX INOX 304 5/16X2""                        ",ROTACION ,,,,,,
8234,00111447,PERFIL C 2X3X0.85  2.4 M METALCOM ESTRUC.164054   ,ROTACION ,,,,,,
8235,00111448,PERFIL U 2X3X0.85 3 MT METALCON ESTRUC. 396680    ,ROTACION ,,,,,,
8236,00111461,LAVALOZA OSO 2 LITROS                             ,ROTACION ,,,,,,
8237,00111462,TOALLA PAPEL OSO 250MTS                           ,ROTACION ,,,,,,
8238,00111463,PICAPORTE DORADO 3B                               ,ROTACION ,,,,,,
8239,00111465,CERROJO ZINC C/MARIPOSA INOX                      ,ROTACION ,,,,,,
8240,00111466,TIRADOR FORZA 128MM                               ,ROTACION ,,,,,,
8241,00111468,PUERTA LISTA HDF KIYEN PREG.APERT.DERECHA 80X200 C,ROTACION ,,,,,,
8242,00111469,PACK 3 BISAGRAS 3X3 3UN BRONCE LIOI               ,ROTACION ,,,,,,
8243,00111470,KIT CORREDERA CLOSET D7 / D14 DUCASSE             ,ROTACION ,,,,,,
8244,00111472,CORREDORA D7 /D14 DOBLE                           ,ROTACION ,,,,,,
8245,00111473,RIEL U20 2.0 MTS DUCASSE                          ,ROTACION ,,,,,,
8246,00111474,CERRADURA BOTON CORREDERA ALAR.NIQUEL             ,ROTACION ,,,,,,
8247,00111476,RODAMIENTO UCP 210 KOYO E-88                      ,ROTACION ,,,,,,
8248,00111479,ROTOMARTILLO HR2810 SDS PLUS 800W 28MM MAKITA     ,ROTACION ,,,,,,
8249,00111483,PERNO PARKER CAB.AVELL AC 3/4 X 2 1/2             ,ROTACION ,,,,,,
8250,00111489,MANGUERA HIDRO K2  KARCHER (6.391.731.0)          ,ROTACION ,,,,,,
8251,00111490,AMORT BAIC 111480                                 ,ROTACION ,,,,,,
8252,00111494,NEU 315 / 40 / R21 LATITUD SPORT 111/Y            ,ROTACION ,,,,,,
8253,00111495,BARRA FIERRO PLANA 32X3MMX6MM LAMIN.EN CALIENTE   ,ROTACION ,,,,,,
8254,00111498,ALAMBRE SOLIDO MIG ER-70S-6 0.9 MM KATTO          ,ROTACION ,,,,,,
8255,00111499,TERCIADO MUEBLERIA 15MM 120 X 240 CM              ,ROTACION ,,,,,,
8256,00111500,REFRIGERANTE 50/50 GR 208 LTS COOLANT TAMBOR      ,ROTACION ,,,,,,
8257,00111502,ESCALA PLEGABLE MULT.ALUM.1.2 - 4.6 MT S/ BASE    ,ROTACION ,,,,,,
8258,00111506,ESCALERA ARTICULADA 3.05MM  HASTA 4.65 MT         ,ROTACION ,,,,,,
8259,00111507,ANALIZADOR DE BATERIA DIG PBT100                  ,ROTACION ,,,,,,
8260,00111510,PROBADOR BATERIASDIGITAL E SUN (EM577             ,ROTACION ,,,,,,
8261,00111513,POLIPROPILENO NEGRO RECICL. 2.0 X 0.10  2.5 MT    ,ROTACION ,,,,,,
8262,00111516,ALICATE JGO 3PZS TOLSEN 10400                     ,ROTACION ,,,,,,
8263,00111517,ALICATE JGO 3 PZS TOLSEN 10410 INDUSTRIAL         ,ROTACION ,,,,,,
8264,00111530,MALLA PROTECCIÓN ROCKFALL                         ,ROTACION ,,,,,,
8265,00111532,SET PUNTAS DE AMOLAR 5 UN BOSCH 1609200286        ,ROTACION ,,,,,,
8266,00111540,CORDEL YUTE 16MM CARRETE 100MTS CAÑAMO            ,ROTACION ,,,,,,
8267,00111543,CORDEL YUTE 20MM CARRETE 100MT CAÑAMO             ,ROTACION ,,,,,,
8268,00111550,REMACHE POP INOX 3.2 X 6 MM                       ,ROTACION ,,,,,,
8269,00111552,LINTERNA CASCO RECARG. STREAML.TWIN TASK USB      ,ROTACION ,,,,,,
8270,00111553,LAMPARA CASCO RECARG.STREAM.DOUBLE CLUTCH         ,ROTACION ,,,,,,
8271,00111554,LAMPARA P/CASCO RECARG.STREAM HAZ-LO 250 LUM      ,ROTACION ,,,,,,
8272,00111557,"PERNO HEX INOX 304 1/2X3""                         ",ROTACION ,,,,,,
8273,00111559,"CUERDA POLIPROP. 6MM ( 1/4 "") 660 MT ROLLO        ",ROTACION ,,,,,,
8274,00111560,"CUERDA POLIPROP.6MM ( 1/4"") 330 MT ROLLO          ",ROTACION ,,,,,,
8275,00111562,DADO IMP  LARGO 15/16 [] 3/4 PROTO                ,ROTACION ,,,,,,
8276,00111563,DADO IMP. LARCO 1 1/8 [] 3/4 PROTO                ,ROTACION ,,,,,,
8277,00111565,CAJA VALVULA 3 CUERPO PORTA VINS                  ,ROTACION ,,,,,,
8278,00111566,NEUMATICO ALLIANCE 280/70R18 TL                   ,ROTACION ,,,,,,
8279,00111568,FILTRO PETROLEO MAXUS                             ,ROTACION ,,,,,,
8280,00111570,POLEA RUEDA LIBRE 9600508                         ,ROTACION ,,,,,,
8281,00111571,CANDADO DIELECTRICO ROJO                          ,ROTACION ,,,,,,
8282,00111573,BUJIA INCANDECENTE 12V HILUX                      ,ROTACION ,,,,,,
8283,00111575,KIT DISTRIBUCION TOY HILUX                        ,ROTACION ,,,,,,
8284,00111576,HERVIDOR THOMAS TH4212                            ,ROTACION ,,,,,,
8285,00111579,BOMBA AGUA BMW X6E71                              ,ROTACION ,,,,,,
8286,00111594,ABRAZADERA PRES INOX 91-114MM                     ,ROTACION ,,,,,,
8287,00111595,LINTERNA FAROL FLOTANTE EVEREADY                  ,ROTACION ,,,,,,
8288,00111596,CAJA TIPO BAUL C/RUEDA 2 EN UNO                   ,ROTACION ,,,,,,
8289,00111597,BISAGRA RETEN 35 MM PAR                           ,ROTACION ,,,,,,
8290,00111598,SET DE RUEDAS C/BASE 4 UND                        ,ROTACION ,,,,,,
8291,00111602,ADHESIVO EN SPRAY WEICON 500ML                    ,ROTACION ,,,,,,
8292,00111603,NIPLE 10-10 FFORX                                 ,ROTACION ,,,,,,
8293,00111604,NIPLE 16-16 FL 90°                                ,ROTACION ,,,,,,
8294,00111605,NIPLE 16-16 FJX                                   ,ROTACION ,,,,,,
8295,00111606,ESPIRAL PROTEC PVC 40MM RANGO 35-40MM APROX       ,ROTACION ,,,,,,
8296,00111607,CODO PVC PRES CEM/HI 20X1/2 90º                   ,ROTACION ,,,,,,
8297,00111608,ESPIRAL PROTEC PVC 90MM RANGO 83-90 APROX         ,ROTACION ,,,,,,
8298,00111609,COMPRESOR HYUNDAI 82HYXY300C 220 VOLT             ,ROTACION ,,,,,,
8299,00111615,BARRA 112LED 112W 10050LM 559MM                   ,ROTACION ,,,,,,
8300,00111626,NEU 315/80 R22.5 CM988 18PR TL                    ,ROTACION ,,,,,,
8301,00111628,TURBO COMPRESOR HOLSET HX35W                      ,ROTACION ,,,,,,
8302,00111629,REPARACION TURBO COMPRESOR (MAYOR)                ,ROTACION ,,,,,,
8303,00111636,TUBO AISLACION EPE ISOTUBEX 10-09                 ,ROTACION ,,,,,,
8304,00111637,TUBO AISLACION PE ISOTUBEX 10-15 ML               ,ROTACION ,,,,,,
8305,00111638,TUBO AISLACION EPE ISOTUBEX 10-28 ML              ,ROTACION ,,,,,,
8306,00111640,MALLA TAMIZ N°10                                  ,ROTACION ,,,,,,
8307,00111641,FAROL FAENA RED 9LED 27W 12-60V 67810             ,ROTACION ,,,,,,
8308,00111643,LALVE DE IMPACTO 1/2 INALAMBRICA 18V MAKITA       ,ROTACION ,,,,,,
8309,00111647,COMPRESOR SCHUZ 7.5 FP 350 LITROS                 ,ROTACION ,,,,,,
8310,00111648,MICROMETRO EXT 0-150MM (104-135A)MITUTOYO         ,ROTACION ,,,,,,
8311,00111653,FOCO OP. LH HYND ACC RB                           ,ROTACION ,,,,,,
8312,00111654,CAPOT HYU ACC.RB 11/20                            ,ROTACION ,,,,,,
8313,00111655,LLAVE DE IMPACTO 1/2 INALAMBRICA 18V              ,ROTACION ,,,,,,
8314,00111656,NEU 205 65 R16 WESTLAKE SC328                     ,ROTACION ,,,,,,
8315,00111657,CORREA ALTERNADOR 8PK 2060                        ,ROTACION ,,,,,,
8316,00111663,SOLDADURA ALUMINIO 43 1/8 3.2 MM X 3KG            ,ROTACION ,,,,N,,
8317,00111664,BATERIA LUCAS PREMIUM 110 AMP.12 VOLT             ,ROTACION ,,,,,,
8318,00111665,MONOMAN LAVAPLT FLEX VELETRI                      ,ROTACION ,,,,,,
8319,00111670,"EMPAQUET.TRENZADA TEFLON 1/2"" GRAFITO S1308 KG    ",ROTACION ,,,,,,
8320,00111675,GATA CENTRAL RJ7 PARA ELEVADOR DE TIJERAS         ,ROTACION ,,,N,,,
8321,00111676,REMACHE ALA ANCHA ALUMINIO 4.0 X 14 C12           ,ROTACION ,,,,,,
8322,00111677,WESTLAKE 13R22.5 CM923                            ,ROTACION ,,,,,,
8323,00111678,WESTLAKE 13R22.5 CR926                            ,ROTACION ,,,,,,
8324,00111686,MENSULAS NISSAN NP300 LH                          ,ROTACION ,,,,,,
8325,00111687,MENSULAS NISSAN NP300 RH                          ,ROTACION ,,,,,,
8326,00111688,"BUSHING GALVANIZADO 150 NPT 1 1/2 X 1""            ",ROTACION ,,,,,,
8327,00111689,PORTA PATENTE NISSAN NP300                        ,ROTACION ,,,,,,
8328,00111696,BOMBA TRASV MANUAL FILL (FR20)                    ,ROTACION ,,,,,,
8329,00111699,CADENA DIST SUZUK KIZACHI 2.4                     ,ROTACION ,,,,,,
8330,00111701,REMACHE STANDAR ALA ANCHA 4.0 X 14 C12            ,ROTACION ,,,,,,
8331,00111703,HIDRO AUTO HD 9/21 GASOLINA KARCHER (1.187.905.0) ,ROTACION ,,,,,,
8332,00111716,POLERON MICROPOLAR 100% POLIESTER M/LARGA MUJER   ,ROTACION ,,,,,,
8333,00111717,TUBO VENTILACION 5´´ ZINC X 1 MTS                 ,ROTACION ,,,,,,
8334,00111718,SOMBRERETE 5´´ ZINC                               ,ROTACION ,,,,,,
8335,00111719,COMPRESOR DE TORNILLO 7.5 HP LACROSSE             ,ROTACION ,,,,,,
8336,00111721,VOLANTE MOVIL TAMBOR ROTAMB V1                    ,ROTACION ,,,,,,
8337,00111723,CILINDRO HIDR.100TX150MM HHYG-100150              ,ROTACION ,,,,,,
8338,00111724,MANGUERA TERMOPLAST. HIDRAULICA 3MT TPH3M         ,ROTACION ,,,,,,
8339,00111725,MANOMETRO HIDRAULICO 100 MPA SPG100               ,ROTACION ,,,,,,
8340,00111728,JOCKEY ACTIVEX AZUL SEGURIDAD BUMP CAP            ,ROTACION ,,,,,,
8341,00111729,GORRA DE IMPACTO                                  ,ROTACION ,,,,,,
8342,00111730,JOCKEY DE SEGURIDAD ISP BUMP CAP COOL AZUL        ,ROTACION ,,,,,,
8343,00111732,BAT  SMF- C31-1000 110AH 1000CCA (BORNE)          ,ROTACION ,,,,,,
8344,00111735,PLUMON PERMANENTE ARTLINE 100 NEGRO               ,ROTACION ,,,,,,
8345,00111736,PLUMON PERMANENTE ARTLINE 100 ROJO                ,ROTACION ,,,,,,
8346,00111737,PLUMON PIZARRA PROARTE AZUL                       ,ROTACION ,,,,,,
8347,00111738,PLUMON PIZARRA PROARTE ROJO                       ,ROTACION ,,,,,,
8348,00111739,PLUMON PIZARRA PROARTE VERDE                      ,ROTACION ,,,,,,
8349,00111740,CUADERNO ROSS UNIV MATEMATICAS 100 HJS LISO       ,ROTACION ,,,,,,
8350,00111741,PORTALAMINAS BAIKU 0.7                            ,ROTACION ,,,,,,
8351,00111742,MINAS MICRO HB 0.7                                ,ROTACION ,,,,,,
8352,00111743,NOTAS ADHESIVAS FINEOFFICE BANDERITAS SET         ,ROTACION ,,,,,,
8353,00111744,CARPETA FAST OFICIO FINEOFFICE VERDE              ,ROTACION ,,,,,,
8354,00111745,CARTONERO CUCHILLO N°80 FULTONS                   ,ROTACION ,,,,,,
8355,00111746,TINTA IMPRESORA EPSON T544 MAGENTA                ,ROTACION ,,,,,,
8356,00111747,TINTA IMPRESORA EPSON T544 NEGRO                  ,ROTACION ,,,,,,
8357,00111748,TINTA IMPRESORA EPSON T544 YELLOW                 ,ROTACION ,,,,,,
8358,00111749,TINTA IMPRESORA ESPON T544 CYAN                   ,ROTACION ,,,,,,
8359,00111769,SOLDADORA MINARC TIG 250 KEMPPI                   ,ROTACION ,,,,,,
8360,00111770,REGULADOR HARRIS P/ARGON C/FLUJOMETRO             ,ROTACION ,,,,,,
8361,00111771,CAJA DE HERRAMIENTAS PLASTICA  6150               ,ROTACION ,,,,,,
8362,00111772,ESLINGA OJO OJO 9M 9000 LB 4.082 KG               ,ROTACION ,,,,,,
8363,00111775,DESATORNILLADOR DE CRUZ 6113                      ,ROTACION ,,,,,,
8364,00111776,DESATORNILLADOR DE PALETA  6114                   ,ROTACION ,,,,,,
8365,00111777,"ALICATE MASTER 6""  6140                           ",ROTACION ,,,,,,
8366,00111778,CHALECO REFLECTANTE  8006                         ,ROTACION ,,,,,,
8367,00111779,MARTILLO SEGURIDAD C/ ROMPE CINTURON INCORPO      ,ROTACION ,,,,,,
8368,00111781,FRESA ANULAR 50X50MM A/R T/WELDON                 ,ROTACION ,,,,,,
8369,00111782,FRESA ANULAR 55X50MM A/R T/WELDON                 ,ROTACION ,,,,,,
8370,00111783,TERMINAL PVC PRESS HI X 2 1/2 CEM                 ,ROTACION ,,,,,,
8371,00111784,UNION AMERICANA 75 MM PVC  CEM                    ,ROTACION ,,,,,,
8372,00111785,SIERRA CALADORA ELECT. 710W GST 75E BOSCH         ,ROTACION ,,,,,,
8373,00111786,TEE PRESS 110  CEM                                ,ROTACION ,,,,,,
8374,00111787,8 PZAS HOJA SIERRA CASSETTE MADERA BOSCH          ,ROTACION ,,,,,,
8375,00111788,DISCO LIJA C470 125 MM G120 5 UN BOSCH            ,ROTACION ,,,,,,
8376,00111789,DISCO LIJA C470 150MM G120 5 UN BOSCH MAD + PINT  ,ROTACION ,,,,,,
8377,00111790,"NIPLE ACERO INOX 316 CL150 NPT 1 1/2""X3""          ",ROTACION ,,,,,,
8378,00111791,TRANSICION PE-BRO HI HDPE PE100 PN16              ,ROTACION ,,,,,,
8379,00111792,TRANSICION BRO HE MACHO HDPE 100 PN 16 DIN        ,ROTACION ,,,,,,
8380,00111793,CODO 45° HDPE 100 PN16 DIN 90 MM                  ,ROTACION ,,,,,,
8381,00111794,REDUCCION HDPE PE10 PN 16 DIN 90X63MM             ,ROTACION ,,,,,,
8382,00111795,TRANSICION BRO HEMBRA HDPE 100 PN16 DIN 63X2      ,ROTACION ,,,,,,
8383,00111796,"UNION AMERICANA INOX 316 CL 150 NPT 1 1 /2""       ",ROTACION ,,,,,,
8384,00111797,"ADAPTADOR 316 NPT 2"" SOCKET CAÑERIA 2""            ",ROTACION ,,,,,,
8385,00111798,TUBERIA HDPE PE100 PN16 50MM 6MTS                 ,ROTACION ,,,,,,
8386,00111802,"NIPLE GALV. UL/FM NPT 1 1/2""                      ",ROTACION ,,,,,,
