Sucursal  : 0005 BARRIO INDUSTRIAL 00000001 dias compras : 10

Codigo,Cod.Proveedor,Descripcion Producto,familia,linea,Inventario,Rotacion,Dia ventas,Ventas,Stock Actual,stock Minimo,Stock Seguridad,Stock Maximo,Ventas Proyectadas,Pendientes en O/C.,Sugerida a Comprar,Precio Lista Proveedor,Total Compra,Proveedor,Proveedor Ultima compra,Fecha Ultima compra,Valor ultima compra,Fecha Ulima Venta,Valor ult.Venta
00004325,,C 17306                                           ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20220803,17594,20220701,19522
00004333,,C 18195                                           ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20221226,12004,20221206,16297
00004378,,C 19331                                           ,FILTROS,C,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20210929,18486,20220706,22192
00004427,,C 21104 MANN                                      ,FILTROS,C,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20220902,4849,20220722,7497
00004437,,C 21307                                           ,FILTROS,C,S,SIN ROTACION,180,1,1,1,.25,1.25,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20220309,23116,20220103,28897
00004461,,C 22249                                                                                             ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,,15500,,
00004476,,C 23107                                           ,FILTROS,CF,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20221226,12551,20230126,18985
00004503,,C 23524                                           ,FILTROS,C,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20210825,27832,20210624,38035
00004506,,C 23562                                           ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20211230,25737,20220822,43255
00004530,,C 24196                                           ,FILTROS,C,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20220701,8250,20230124,13866
00004537,,C 24400 MANN                                      ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20220822,18433,20230123,22129
00004546,,C 24650/1                                         ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20181112,12742,20190605,21244
00004557,,C 25124                                           ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20201130,9041,20201117,9930
00004611,,C 27830                                           ,FILTROS,C,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20210528,21700,20210519,33429
00004773,,C 331305                                          ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20180821,61777,,
00004845,,CF 1000                                                                                             ,FILTROS,CF,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20181112,6185,20210320,10627
00004923,,H 506                                                                                               ,FILTROS,H,S,SIN ROTACION,180,0,23,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,PROVEEDORES VARIOS,,5870,,
00004990,,H 819/1X                                          ,FILTROS,H,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20221226,5296,20230126,8901
00005027,,H 916x                                                                                              ,FILTROS,H,N,SIN ROTACION,180,0,4,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,,1990,,
00005084,,P 1027x                                           ,FILTROS,P,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20220929,6249,20200218,5420
00005188,,H 1361x                                                                                             ,FILTROS,H,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,,4210,,
00005202,,H 1497/0x                                                                                           ,FILTROS,H,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,PROVEEDORES VARIOS,,5440,,
00005428,,HDF 17527                                                                                           ,FILTROS,HD - HDF,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,PROVEEDORES VARIOS,,33810,,
00005433,,HU 612X MANN                                      ,FILTROS,HU,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20221028,6474,20221124,8370
00005437,,HU 711/51X                                        ,FILTROS,HU,N,SIN ROTACION,180,0,2,0,0,0,0,0,0,3069,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230126,3069,20230128,4642
00005441,,HU 716/2X                                         ,FILTROS,HU,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230113,3069,20230130,5158
00005448,,HU 727/1X                                         ,FILTROS,HU,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,6147,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230126,6147,20230130,10331
00005449,,HU 815/2x                                         ,FILTROS,HU,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220610,3313,20220524,5365
00005502,,P 707X                                            ,FILTROS,P,S,SIN ROTACION,180,5,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220729,1811,20221107,3044
00005535,,P 822x                                                                                              ,FILTROS,P,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,,5060,20190212,9745
00005538,,P 824x                                            ,FILTROS,P,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220503,2061,20220523,3464
00005545,,P 916/5X                                          ,FILTROS,P,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,2261,20230105,3800
00005549,,P 917x                                            ,FILTROS,P,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,2344,20221124,3460
00005563,,P 945x                                            ,FILTROS,P,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220929,5025,20220714,5347
00005640,,PU 822x                                                                                             ,FILTROS,PF - PL - PU,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20190823,2102,20210126,3055
00005642,,PU 922x                                                                                             ,FILTROS,PF - PL - PU,N,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20130718,3810,20210303,6413
00005644,,PU 1021x                                          ,FILTROS,PF - PL - PU,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220929,3252,20221102,5466
00005649,,W 67/1 EX 67/80 MANN                              ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,2728,2728,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,2728,20230131,4585
00005650,,W 67/81 MANN                                      ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230109,2728,20230131,4585
00005651,,W 68/80                                           ,FILTROS,W,S,SIN ROTACION,180,3,1,1,.25,1.25,.1,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230118,2728,20230201,4437
00005655,,W 610/4 MANN                                      ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20220905,3114,20221228,5234
00005656,,W 610/80                                          ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,3192,3192,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,3192,20230131,5365
00005657,,W 610/3 REEMPLAZA W 610/82                        ,FILTROS,W,S,SIN ROTACION,180,2,1,1,.25,1.25,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,2910,20230201,4882
00005661,,W 712/8 MANN                                      ,FILTROS,W,S,SIN ROTACION,180,2,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230109,3192,20230127,4795
00005665,,W 712/15                                                                                            ,FILTROS,W,S,SIN ROTACION,180,0,4,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20130427,1780,20220818,3207
00005666,,W 712/19                                          ,FILTROS,W,S,SIN ROTACION,180,3,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230106,2728,20230131,4588
00005668,,W 712/22                                          ,FILTROS,W,S,SIN ROTACION,180,2,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20211209,2180,20230131,3866
00005672,,W 713/1                                           ,FILTROS,W,S,SIN ROTACION,180,4,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221028,2839,20230127,4771
00005675,,W 713/34                                          ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,3880,20230118,5869
00005677,,W 718                                             ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,3294,20230128,5402
00005685,,W 719/27                                          ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,3294,3294,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,3294,20230131,4982
00005689,,W 818/4                                           ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,2910,20230125,4402
00005690,,W 818/8                                           ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230118,2728,20230131,4585
00005693,,W 818/16                                          ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,4424,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230112,4424,20230103,6430
00005700,,W 914/7                                                                                             ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20111214,1520,20220718,2690
00005710,,W 920/21                                          ,FILTROS,W,S,SIN ROTACION,180,2,0,1,.25,1.25,.1,0,1,3051,3356,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,3051,20230106,3574
00005711,,W 920/25                                          ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221028,4021,20230112,6758
00005713,,W 920/40                                          ,FILTROS,W,S,SIN ROTACION,180,0,5,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20180321,3110,20210301,5496
00005714,,W 920/41 MANN                                     ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,3051,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,3051,20230111,5003
00005716,,W 920/48                                          ,FILTROS,W,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,6021,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,6021,20230131,9108
00005718,,W 920/82                                          ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230106,4607,20230106,6950
00005720,,W 924/10                                          ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,6265,20230131,9476
00005727,,W 927/8                                           ,FILTROS,W,N,SIN ROTACION,180,5,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20210218,4841,20221230,8136
00005737,,W 940/1                                           ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,.2,0,1,4122,4946,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,4122,20230201,6928
00005738,,W 940/18                                          ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,3697,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230112,3697,20230113,4330
00005739,,W 940/23                                          ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20220905,3607,20221220,4457
00005740,,W 940/24                                          ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20221028,4630,20221107,5558
00005753,,W 950/7                                           ,FILTROS,W,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221028,5247,20221008,6299
00005762,,W 962                                             ,FILTROS,W,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,6208,6208,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230112,6208,20230113,7453
00005763,,W 962/2                                           ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,7578,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230112,7578,20230113,8875
00005774,,W 1021/30                                         ,FILTROS,W,S,SIN ROTACION,180,0,9,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,PROVEEDORES VARIOS,,9490,20190819,11042
00005777,,W 1035/1                                          ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,7379,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,7379,20221006,8275
00005778,,W 1114/80                                         ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,6568,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230127,6568,20230116,3769
00005784,,W 1135                                            ,FILTROS,W,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221123,9857,20221102,11833
00005785,,W 1135/10                                                                                           ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20180402,4538,20210708,8025
00005786,,W 1135/11                                         ,FILTROS,W,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221028,8538,20221226,14350
00005787,,W 1136                                            ,FILTROS,W,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20130201,5410,20200618,8560
00005803,,W 1262 EX W 1250                                  ,FILTROS,W,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220920,20803,20210921,13401
00005804,,W 1250/8 REEMPLAZA A W 1250/1                     ,FILTROS,W,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220929,15454,20220822,21505
00005805,,W 1262/5                                          ,FILTROS,W,N,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20210517,16928,20220530,20322
00005826,,W 12102                                           ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220204,8839,20230130,13371
00005834,,WA 940                                            ,FILTROS,WA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20200302,14302,20211214,17169
00005863,,WK 29/30                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220701,1138,20220323,1765
00005871,,WK 29/7                                           ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,1,0,0,0,.1,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220701,1249,20230125,2099
00005876,,WK 48/1 REEMPLAZADO 48/3                          ,FILTROS,WK - WDK,N,SIN ROTACION,180,2,2,1,.25,1.25,0,0,0,0,0,J RIVEROS S.A.I.C.,,20180413,1518,20221125,2690
00005880,,WK 66                                             ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221201,4472,20230130,7516
00005881,,WK 66/5                                           ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20201021,6695,20210218,10127
00005916,,WK 614/38                                         ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20201021,6695,20201211,11252
00005918,,WK 614/40                                         ,FILTROS,WK - WDK,N,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20190823,5790,20201222,7295
00005924,,WK 614/8                                          ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20200703,6695,20210407,11252
00005932,,WK 710                                            ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20200703,7383,20210813,12408
00005937,,WK 714/1                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,3740,20230130,6286
00005939,,WK 715                                            ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220729,5097,20220817,6118
00005942,,WK 723                                            ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,3590,20230128,4310
00005944,,WK 724                                            ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20200703,4069,20221025,6839
00005946,,WK 731                                            ,FILTROS,WK - WDK,N,SIN ROTACION,180,2,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221123,3294,20230126,3955
00005952,,WK 808/1                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221227,3880,20220915,4814
00005956,,WK 829/3                                          ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220803,25873,20230121,43484
00005968,,WK 850/1                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,1,0,1,.25,1.25,.1,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,8118,20230110,12279
00005971,,WK 854/1 MANN                                     ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220929,15138,20221221,22897
00005972,,WK 854/2                                          ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20200302,13413,20220714,22545
00005974,,WK 854/6                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,14446,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230126,14446,20230111,23687
00005976,,WK 917/1                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,4285,20230127,7025
00005978,,WK 920 MANN                                       ,FILTROS,WK - WDK,N,SIN ROTACION,180,2,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,7196,20230131,12094
00005979,,WK 920/1                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,4,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,7196,20230131,12094
00005986,,WK 930/1                                          ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20210807,4576,20230121,5493
00005988,,WK 932/80                                         ,FILTROS,WK - WDK,S,SIN ROTACION,180,1,0,1,.25,1.25,.1,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,5960,20221230,7366
00005997,,WK 940/6                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,8365,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230126,8365,20230113,13716
00006005,,WK 950/6                                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220929,15447,20220810,23010
00006007,,WK 955/2                                          ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220905,7297,20230126,8760
00006013,,WK 1030                                           ,FILTROS,WK - WDK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20210126,10017,20210415,15152
00006021,,WK 1146/1                                         ,FILTROS,WK - WDK,S,SIN ROTACION,180,2,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221123,10961,20220921,16580
00006031,,WP 920/3                                                                                            ,FILTROS,WP,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20100714,2160,20190405,4159
00006035,,WP 928/81                                         ,FILTROS,WP,S,SIN ROTACION,180,4,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20210218,5118,20230127,8669
00006036,,WP 928/82                                         ,FILTROS,WP,N,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221205,7709,20220428,8833
00006041,,WP 940/30                                         ,FILTROS,WP,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20211029,4276,20230128,5134
00006042,,WP 942                                            ,FILTROS,WP,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20220905,9184,20220319,11682
00006044,,WP 962/3x                                         ,FILTROS,WP,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20210528,5891,20220124,9901
00006046,,WP 1045                                           ,FILTROS,WP,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,9744,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20230112,9744,20230111,16376
00006050,,WP 1240                                           ,FILTROS,WP,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,J RIVEROS S.A.I.C.,20221226,15198,20230123,18245
00006055,,EXTRACTOR 2 PATAS 3" UYUS SDR103                  ,IMPORTACION,UYUSTOOLS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20200416,5494,20220209,9160
00006056,,EXTRACTOR 2 PATAS 4" UYUS SDR104                  ,IMPORTACION,UYUSTOOLS,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,J RIVEROS S.A.I.C.,,20210504,6435,20221018,10950
00006057,,EXTRACTOR 2 PATAS 6" UYUS SDR106                  ,IMPORTACION,UYUSTOOLS,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20210504,12564,20210908,21899
00006062,,MASCARILLA DESECHABLE BOCA                        ,ART.SEG.PERSONAL,MASCARILLA,N,SIN ROTACION,180,320,155,12.44,3.11,15.55,0,0,0,0,0,J RIVEROS S.A.I.C.,,20200330,25.54,20220808,48
00006064,,PUNTA MAGNETICA 5/16X1.7/8 P/TUERCAS #94732       ,HERR.OTRAS MARCAS,PUNTAS PHILLIPS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,VILLAR HNOS.S.A.,20170502,1399,20220601,2476
00006076,,BISAGRA DORADA 4 x 4 UYUS BID804                  ,IMPORTACION,UYUSTOOLS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,J RIVEROS S.A.I.C.,,20170726,1339,20211230,1608
