,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
1903,00202156,JGO PISTONES                                                                                        ,,,,N,,
1904,00202157,AMORTIGUADOR TRA HONDA ACCORD                                                                       ,,,,,,
1905,00202158,METAL BIELA                                                                                         ,,,,N,,
1906,00202159,METAL BANCADA                                                                                       ,,,,N,,
1907,00202160,BIELETA HONDA                                                                                       ,,,,,,
1908,00202161,SOPORTE MOTOR APV DERECHO                                                                           ,,,,,,
1909,00202162,EMPAQ MULT ESC                                                                                      ,,,,,,
1910,00202163,NEUM                                                                                                ,,,,N,,
1911,00202164,PARACH DEL PEUGEOT 307                                                                              ,,,,,,
1912,00202165,ALTERNADOR 24VOL                                                                                    ,,,,,,
1913,00202166,BISEL NEBLINERO SWIFT                                                                               ,,,,,,
1914,00202167,REP TOYOTA 1C                                                                                       ,,,,,,
1915,00202168,REPUESTOS SUSKI SAMURAI II                                                                          ,,,,,,
1916,00202169,CABLE SELECTOR DERECHO                                                                              ,,,,,,
1917,00202170,RADIA SEPHIA                                                                                        ,,,,,N,
1918,00202171,HOMOCINETICA B2500                                                                                  ,,,,,,
1919,00202172,EMP CULATA HONDA ACCORD                                                                             ,,,,,,
1920,00202173,REP MAZDA ARTIS 1.6 98                                                                              ,,,,,,
1921,00202174,CIGUE�AL MARUTTI                                                                                    ,,,,,,
1922,00202175,KIT EMB 307                                                                                         ,,,,,,
1923,00202176,ROD EMB 307                                                                                         ,,,,,,
1924,00202177,POLEA BBA DIRECCION KANGOO                                                                          ,,,,,,
1925,00202178,VALVULA ESC                                                                                         ,,,,,,
1926,00202179,PI�ON DE LEVA YARIS                                                                                 ,,,,N,,
1927,00202180,RADIADOR AIRE ACONDICIONADO                                                                         ,,,,,,
1928,00202181,VALV ADM                                                                                            ,,,,,,
1929,00202182,EMP CARTER HONDA ACCORD                                                                             ,,,,,,
1930,00202183,METAL BIELA 0.25 FIAT                                                                               ,,,,,,
1931,00202184,INSIGNIA                                                                                            ,,,,,,
1932,00202185,CENTRIFUGO KIA FRONTIER 3.0                                                                         ,,,,,N,
1933,00202186,OPTICO REN CLIO                                                                                     ,,,,,,
1934,00202187,OPTICO HONDA                                                                                        ,,,,,,
1935,00202188,CULATA RENAUL                                                                                       ,,,,,,
1936,00202189,OPTICO Y PARACHOQUE                                                                                 ,,,,,,
1937,00202190,CAJA REG COROLLA                                                                                    ,,,,N,,
1938,00202191,PARACHOQUE DELANTERO PRIME                                                                          ,,,,N,,
1939,00202192,CULATA DAEWOO TICO                                                                                  ,,,,,,
1940,00202193,EMPAQ. CULATA                                                                                       ,,,,,,
1941,00202194,RETEN VALVULA                                                                                       ,,,,,,
1942,00202195,REGULADOR SCORPION                                                                                  ,,,,,,
1943,00202196,PARACHOQUE ACCENT                                                                                   ,,,,,,
1944,00202197,BALATA                                                                                              ,,,,,,
1945,00202198,EMPAQ CULATA                                                                                        ,,,,,,
1946,00202199,EMPAQ ADMI                                                                                          ,,,,,,
1947,00202200,EMPAQ ESCAPE                                                                                        ,,,,,,
1948,00202201,RETEN VALVULA                                                                                       ,,,,,,
1949,00202202,RETEN LEVA Y CIGUE�AL                                                                               ,,,,,,
1950,00202203,CAJA REGULADORA                                                                                     ,,,,,,
1951,00202204,TENSOR                                                                                              ,,,,,,
1952,00202206,WK68/1                                                                                              ,,,,,,
1953,00202207,PARACH. TRAS LANCER 2005                                                                            ,,,,,,
1954,00202208,MOTOR PARTIDA KIA SEPHIA 96                                                                         ,,,,,,
1955,00202209,REP                                                                                                 ,,,,,,
1956,00202210,AMORTIG DEL DER. XTRAIL                                                                             ,,,,,,
1957,00202211,AMORTIG DEL IZQ X TRAIL                                                                             ,,,,,,
1958,00202212,MOTOR ARRANQUE BLAISER                                                                              ,,,,,,
1959,00202213,AMORTIG TRASERO                                                                                     ,,,,,,
1960,00202214,PARACHOQUE DELANTERO TERCEL                                                                         ,,,,,,
1961,00202215,PLACA DIODO ZX                                                                                      ,,,,,,
1962,00202216,REPUESTOS VARIOS SUSUKI                                                                             ,,,,,,
1963,00202217,AXIAL SUZ CELERIO                                                                                   ,,,,,,
1964,00202218,BANDEJA DOBLO 2007                                                                                  ,,,,,,
1965,00202219,AMOR TIGUADOR  TOYOTA                                                                               ,,,,,,
1966,00202220,REP FIAT SIENA                                                                                      ,,,,,,
1967,00202221,ROTULAS LAN CRUSIER                                                                                 ,,,,,,
1968,00202222,REPUSTOS SUSUKI ALTO                                                                                ,,,,,,
1969,00202223,REP FIAT SIENA 1.3                                                                                  ,,,,,,
1970,00202224,PERNO COCHE NC 5/8 X 5                                                                              ,,,,,,
1971,00202225,AMORTIGU DELANTERO                                                                                  ,,,,,,
1972,00202226,PLACA DIODO                                                                                         ,,,,,,
1973,00202227,TUERCA HEX G2 5/8 NC                                                                                ,,,,,,
1974,00202228,RADIADOR CORSA 1.7                                                                                  ,,,,,N,
1975,00202229,BULBO PRESION NAVARRA                                                                               ,,,,,,
1976,00202230,ARRANQUE ONDA CIVIC                                                                                 ,,,,,,
1977,00202231,BAT TOYOTA WES                                                                                      ,,,,,,
1978,00202232,REPUESTOS TIIDA                                                                                     ,,,,,,
1979,00202233,KIT EMBRIAGUE                                                                                       ,,,,,,
1980,00202234,PARACHOQUE OPTICO                                                                                   ,,,,,,
1981,00202235,PI�ON DISTRIBUCION PEUGEOT PARTNER                                                                  ,,,,N,,
1982,00202236,PI�ON DISTR. PEG PARTNER                                                                            ,,,,N,,
1983,00202237,AMORT.TRASERO                                                                                       ,,,,,,
1984,00202238,MOTOR PARTIDA GRAN CHEROKEE                                                                         ,,,,,,
1985,00202239,INDUCIDO 24V NIKKO 7.5 KW                                                                           ,,,,,,
1986,00202240,REP DAI G20                                                                                         ,,,,,,
1987,00202241,KIT MOTOR                                                                                           ,,,,,N,
1988,00202242,BUJE BANDEJA CIVIC                                                                                  ,,,,,,
1989,00202243,SENSOR T LEGACY                                                                                     ,,,,,,
1990,00202244,BARRAS HILO 3/4 COTIZACION 25772                                                                    ,,,,,,
1991,00202245,GOLILLA PLANA 5/8 CTE                                                                               ,,17/03/2022,,N,,N
1992,00202246,AMORTIG DEL NAVARA                                                                                  ,,,,,,
1993,00202247,RADIADOR SUSUKI GRAN NOMADE                                                                         ,,,,,,
1994,00202248,AMORT.KIA SPORTAGE                                                                                  ,,,,,,
1995,00202249,REP HYUNDAI                                                                                         ,,,,,,
1996,00202250,RADIADOR 301                                                                                        ,,,,N,,
1997,00202252,CONMUTADOR                                                                                          ,,,,,,
1998,00202253,ARTICLACION CREMALLERA DIR. SENTRA 1.8                                                              ,,,,,,
1999,00202254,"TERMINAL DIRECCION EXTERIOR  ""      ""                                                               ",,,,,,
2000,00202255,MOTOR DE PARTIDA SUBARU E10                                                                         ,,,,,,
2001,00202256,TUERCA HEX G2 1 NC                                                                                  ,,,,,,
2002,00202257,PLACA DIODO SPARK                                                                                   ,,,,,,
2003,00202258,REGULADOR SPARK                                                                                     ,,,,,,
2004,00202259,TERMINAL DIRECCION CANTER                                                                           ,,,,,,
2005,00202260,TELECOMANDO SUZUKI CARRY                                                                            ,,,,,,
2006,00202261,CAPOT SX4                                                                                           ,,,,,,
2007,00202262,ARTICULACION DIRECCION ACCORD                                                                       ,,,,,,
2008,00202263,AMORTIG DEL                                                                                         ,,,,,,
2009,00202264,AMORTIG TRAS                                                                                        ,,,,,,
2010,00202265,OPTICO NISSAN PAHTFINDER                                                                            ,,,,,,
2011,00202266,AMORT                                                                                               ,,,,N,,
2012,00202267,REP ELECTRICOS                                                                                      ,,,,,,
2013,00202268,AMORT. TRAS. PALIO                                                                                  ,,,,,,
2014,00202269,OPTICO RH GOL G5                                                                                    ,,,,,,
2015,00202270,SENSOR TEMPERATURA BALENO                                                                           ,,,,,,
2016,00202271,OPTICO CHEV                                                                                         ,,,,,,
2017,00202272,KIT EMB SEAT                                                                                        ,,,,,,
2018,00202273,BANDEJA RH                                                                                          ,,,,,,
2019,00202274,AMORT DEL RH                                                                                        ,,,,,,
2020,00202275,DISCO EMBR TIGGO                                                                                    ,,,,,,
2021,00202276,ESPEJO LH                                                                                           ,,,,,,
2022,00202277,MAZA DEL                                                                                            ,,,,,,
2023,00202278,TERMINAL LH                                                                                         ,,,,,,
2024,00202279,PARACHO DEL                                                                                         ,,,,,,
2025,00202280,PRENSA EMBR TIGGO                                                                                   ,,,,,,
2026,00202281,RADIADOR SPAR                                                                                       ,,,,,,
2027,00202282,ROD EMBR TIGGO                                                                                      ,,,,,,
2028,00202283,PISTONES 0.6                                                                                        ,,,,,,
2029,00202284,JGO METAL BIELA 0.40                                                                                ,,,,,,
2030,00202285,JGO METAL BANCADA 0.2                                                                               ,,,,,,
2031,00202286,EMPAQ. MOTOR                                                                                        ,,,,,,
2032,00202287,METAL AXIAL STD                                                                                     ,,,,,,
2033,00202288,ESPEJO PEUGEOT 306                                                                                  ,,,,,,
2034,00202289,PARACHOQUE DEL                                                                                      ,,,,,,
2035,00202290,MOLDURA                                                                                             ,,,,,,
2036,00202291,FAROL ESKINA LH ARTIS                                                                               ,,,,,,
2037,00202292,RADIADOR                                                                                            ,,,,,,
2038,00202293,REF PARACHO                                                                                         ,,,,,,
2039,00202294,SOPORT ELECTR                                                                                       ,,,,,,
2040,00202295,TRAVESA;O                                                                                           ,,,,,,
2041,00202296,REP.SUBARU                                                                                          ,,,,,,
2042,00202297,JGO EMPA                                                                                            ,,,,,,
2043,00202298,KIT EMBRAGUE                                                                                        ,,,,,,
2044,00202299,EMPAQ.MOTOR GEMINI                                                                                  ,,,,,,
2045,00202300,TAMBOR FRENO KIA 2.7                                                                                ,,,,,,
2046,00202301,NIS PLATINA                                                                                         ,,,,N,,
2047,00202302,AMORT.KIA SPORTAGE                                                                                  ,,,,,,
2048,00202303,AMORT TRA                                                                                           ,,,,,,
2049,00202304,REP CAPTIVA                                                                                         ,,,,,,
2050,00202305,PATINE HONDA                                                                                        ,,,,,,
2051,00202306,AMORTIG TRAS MEGANE                                                                                 ,,,,,,
2052,00202307,KIT EMBRAGUE RENAUT LOGAN 1600                                                                      ,,,,,,
2053,00202308,KIT EMBRIA DISC FRE PEUGEOT                                                                         ,,,,,,
2054,00202309,PERNO RUERA MINICARGADOR                                                                            ,,,,,,
2055,00202310,TUERCA 16 P-2                                                                                       ,,,,,,
2056,00202311,FAR TRAS                                                                                            ,,,,N,,
2057,00202312,BARRA HILO 1 NC G5                                                                                  ,,,,,,
2058,00202313,BARRA HILO 1 1/4 NC G5                                                                              ,,,,,,
2059,00202314,ARTICULACION CREMALLERA                                                                             ,,,,,,
2060,00202315,ALTERNADOR JAC TREP 2012                                                                            ,,,,N,,
2061,00202317,JGO VALVULA ESCAPE HYU ELANTRA                                                                      ,,,,,,
2062,00202318,VALVULAS DW NUBIRA                                                                                  ,,,,,,
2063,00202319,AMORT.DEL SUZUKI AERIO                                                                              ,,,,,,
2064,00202320,BOMBA BENCINA 206                                                                                   ,,,,,,
2065,00202322,CRMALLERA                                                                                           ,,,,,,
2066,00202323,HOMOC.CAJA                                                                                          ,,,,,,
2067,00202324,DISCO FRENO ARTIS                                                                                   ,,,,,,
2068,00202325,MOLDURA LH                                                                                          ,,,,,,
2069,00202326,MOLDURA RH                                                                                          ,,,,,,
2070,00202327,EJE PALIER RH                                                                                       ,,,,,,
2071,00202328,PASTILLA                                                                                            ,,,,,,
2072,00202329,MODULO ENCENDIDO HM761                                                                              ,,,,,,
2073,00202330,AMORTIGUADORES H1 DELANTEROS                                                                        ,,,,,,
2074,00202331,CAJA REGULADORA IX110                                                                               ,,,,,,
2075,00202332,KIT MOTOR                                                                                           ,,,,,,
2076,00202333,REPUESTO HYUNDAI                                                                                    ,,,,,,
2077,00202334,CAPOT PARAC OPTICO                                                                                  ,,,,,,
2078,00202335,HOMOCINETICA                                                                                        ,,,,,,
2079,00202336,BANDEJA                                                                                             ,,,,,,
2080,00202337,RODAMIENTO                                                                                          ,,,,,,
2081,00202338,MAZA DELANTERA                                                                                      ,,,,,,
2082,00202339,PAST FREN REAUL CLIO 2016                                                                           ,,,,N,,
2083,00202340,KIT EMB STANZA                                                                                      ,,,,,,
2084,00202341,PEDIDOS DE PERNOS                                                                                   ,,,,,,
2085,00202342,JGO.EMPAQ.MAZDA 323                                                                                 ,,,,,,
2086,00202343,MOTOR ARRANQUE RANAULT 12V                                                                          ,,,,,,
2087,00202344,OPTICO COROLLA LH 1990                                                                              ,,,,,,
2088,00202345,REP FIAT                                                                                            ,,,,,,
2089,00202346,KIT BERLINGO 16                                                                                     ,,,,N,,
2090,00202347,SENSOR ROTACION LEVA BALENO                                                                         ,,,,,,
2091,00202348,PISTONES STD D4BH                                                                                   ,,,,,,
2092,00202349,CARROSERIA FOR RANGER                                                                               ,,,,,,
2093,00202350,PEDIDO SEGUN COTIZACION 26852                                                                       ,,,,,,
2094,00202351,BOMB DIRECIO                                                                                        ,,,,,,
2095,00202352,RETEN TRAS FIOR                                                                                     ,,,,,,
2096,00202353,KIT EMBRAGUE LAGUNA 2.0                                                                             ,,,,,,
2097,00202354,MASCA CHE LUV 1.6 93                                                                                ,,,,,,
2098,00202355,TUBO AGUA                                                                                           ,,,,N,,
2099,00202356,TUBO AGUA                                                                                           ,,,,,,
2100,00202357,CULATA LUV                                                                                          ,,,,,,
2101,00202358,AMORTIGUADORES TRAS TOYOTA                                                                          ,,,,N,,
2102,00202359,BOMB CEITE                                                                                          ,,,,N,,
2103,00202360,PLANETARIO MOTOR PRESTOLITE M93R                                                                    ,,,,,,
2104,00202361,MITSUB L200                                                                                         ,,,,,,
2105,00202362,MOTOR ARRANQUE FIORINO                                                                              ,,,,,,
2106,00202363,REPUS                                                                                               ,,,,N,,
2107,00202364,OPTICO RENAULT MEGANE                                                                               ,,,,,N,
2108,00202365,KIT EMBRAGUE                                                                                        ,,,,,,
2109,00202366,RADIADOR 406                                                                                        ,,,,,,
2110,00202367,RETEN VALV                                                                                          ,,,,,,
2111,00202368,TUERCA HEX GRADO 2 1 3/8 H C                                                                        ,,,,,,
2112,00202369,PER HEX 5/8X7 HC GRAD 8                                                                             ,,,,,,
2113,00202370,PER HEX 5/8X8 HC GRAD 8                                                                             ,,,,,,
2114,00202371,RETEN VALVULA                                                                                       ,,,,,,
2115,00202372,EMPAQUETADURA CULATA                                                                                ,,,,,,
2116,00202373,SENSOR TEMPERATURA                                                                                  ,,,,,,
2117,00202374,OPTICO HYNDAY SONATA                                                                                ,,,,,,
2118,00202375,ANUILLOS 050                                                                                        ,,,,,,
2119,00202376,EMP CULATA                                                                                          ,,,,,,
2120,00202377,TUBO AGUA SUBARU                                                                                    ,,,,,,
2121,00202378,BALATAS NISSAN SENTRA MR20                                                                          ,,,,,,
2122,00202379,PARACHOQUE TERCEL                                                                                   ,,,,,,
2123,00202380,RADIADOR LEGASI                                                                                     ,,,,,,
2124,00202381,REPARACION CREMALLERA HONDA                                                                         ,,,,,,
2125,00202382,KIT EMBR.KIA MORNING                                                                                ,,,,,,
2126,00202383,REPUESTO MITSUBI                                                                                    ,,,,N,,
2127,00202384,PLACA CAJA REGULADORA HONDA ACCORD                                                                  ,,,,,,
2128,00202385,TELECOMA LUZ                                                                                        ,,,,,,
2129,00202386,OPTICO MIT LANCER                                                                                   ,,,,,,
2130,00202387,OPTICO COROLLA RH 1990                                                                              ,,,,,,
2131,00202388,OPTICOS Y ASPA                                                                                      ,,,,,,
2132,00202389,PERNO INOX 316 8*40 P -1.25                                                                         ,,,,N,,
2133,00202390,REP KIA KIA BESTA                                                                                   ,,,,,,
2134,00202391,RADIADOR                                                                                            ,,,,,,
2135,00202392,MOTOR PARTIDA KIA POP                                                                               ,,,,,,
2136,00202393,OPTICO LH                                                                                           ,,,,,,
2137,00202394,OPTICO RH                                                                                           ,,,,,,
2138,00202395,CULATA                                                                                              ,,,,,,
2139,00202396,EMP CULATA                                                                                          ,,,,,,
2140,00202397,RADIA AUTO                                                                                          ,,,,,,
2141,00202398,RETEN VALVULA                                                                                       ,,,,,,
2142,00202399,VALVULA EXCAPE                                                                                      ,,,,,,
2143,00202400,VALVULA ADMICION                                                                                    ,,,,,,
2144,00202401,KIT EMPAQUETADURA SUZ SWIFF 1.0 1989                                                                ,,,,,,
2145,00202402,PLACA DIODO                                                                                         ,,,,,N,
2146,00202403,PARACHOQUE MAZDA                                                                                    ,,,,,,
2147,00202404,INDUCIDO HITACHI REBOBINADO                                                                         ,,,,,,
2148,00202405,RADIADOR ALTO 99                                                                                    ,,,,,N,
2149,00202406,PLACA DIODO CITROEN                                                                                 ,,,,,,
2150,00202407,KEYSTER K11-3676A                                                                                   ,,,,,,
2151,00202408,TAMBOR FRENO                                                                                        ,,,,,,
2152,00202409,AMORT DELT TROPPER                                                                                  ,,,,,,
2153,00202410,SENSOR POS LEVA  MITH LANCER                                                                        ,,,,,,
2154,00202412,RADIADOR KIA AVELLA                                                                                 ,,,,,,
2155,00202413,OPTICO GALOPER                                                                                      ,,,,N,,
2156,00202414,OPTICO GALLOPER                                                                                     ,,,,,,
2157,00202415,DEPOSITO RADIADOR SIENA                                                                             ,,,,,,
2158,00202416,ROTULAS MAHINDA                                                                                     ,,,,,,
2159,00202417,REP                                                                                                 ,,,,,,
2160,00202418,CREMALLERA PEUGUET                                                                                  ,,,,N,,
2161,00202419,AMORT TRAS TROOPER                                                                                  ,,,,,,
2162,00202420,ESPEJO SENTRA                                                                                       ,,,,,,
2163,00202421,RADIADOR HONDA                                                                                      ,,,,,,
2164,00202422,SENSOR MAP                                                                                          ,,,,N,,
2165,00202423,BOBINA                                                                                              ,,,,,,
2166,00202424,REP CAPTIVA                                                                                         ,,,,N,,
2167,00202425,REP. CAPTIVA                                                                                        ,,,,,,
2168,00202426,VALVULA GASES CANISPER                                                                              ,,,,,,
2169,00202427,KIT EMBRAGUE SUZUKI                                                                                 ,,,,,,
2170,00202428,KIT EMBRA                                                                                           ,,,,,,
2171,00202429,POLEA COMBO VAN                                                                                     ,,,,,,
2172,00202430,PARACHO Y MATAPERRO                                                                                 ,,,,,,
2173,00202431,CAZOLETA RH                                                                                         ,,,,,,
2174,00202432,CAZOLETA LH                                                                                         ,,,,,,
2175,00202433,MODULO ENCE                                                                                         ,,,,,,
2176,00202434,SENSOR POSICION CIGUE�AL                                                                            ,,,,,,
2177,00202435,CAJA DIRECC FIOR 1.3 2007                                                                           ,,,,,,
2178,00202436,OPTICO LH N300                                                                                      ,,,,N,,
2179,00202437,REP RENAULT                                                                                         ,,,,,,
2180,00202438,AMOTIGUADOR LH NISSAN                                                                               ,,,,,,
2181,00202439,AMORTIGUADOR RH NISSAN                                                                              ,,,,,,
2182,00202440,DEPOSITO MIT                                                                                        ,,,,,,
2183,00202441,BOMB BENCINA PEUG                                                                                   ,,,,,,
2184,00202442,AMORTIGUADOR DMAX                                                                                   ,,,,,,
2185,00202443,MAZA DELANTERA                                                                                      ,,,,,,
2186,00202444,RADIADOR KIA SPORTAGE                                                                               ,,,,,,
2187,00202445,CAJA REGULADORA GREAT WALL SAFE                                                                     ,,,,,,
2188,00202446,JGO VALVULAS LANCER                                                                                 ,,,,,,
2189,00202447,GJO VALVULA LANCER                                                                                  ,,,,,,
2190,00202448,KIT EMBRAGUE MAHINDRA                                                                               ,,,,,,
2191,00202449,KIT EMB I10                                                                                         ,,,,,,
2192,00202450,CAZOLETAS MAZDA                                                                                     ,,,,,,
2193,00202451,BOBINA ENCENDIDO MAZDA 323                                                                          ,,,,,,
2194,00202452,CAZOLETA ARTIS                                                                                      ,,,,,,
2195,00202453,ALTERNADOR H100 POLEA DOBLE                                                                         ,,,,,,
2196,00202454,KIT EMB FORD                                                                                        ,,,,,,
2197,00202455,PLACA KIA CARENS                                                                                    ,,,,,,
2198,00202456,ROD TENSOR C/SOPORTE KUN                                                                            ,,,,,,
2199,00202457,CAJA REGULADORA IN219                                                                               ,,21/03/2016,,N,,
2200,00202458,REP KIA TOWNER                                                                                      ,,,,,,
2201,00202459,CAZOLETA TERCEL                                                                                     ,,,,,,
2202,00202460,BANDEJA SUP NISSAN TERRRANO                                                                         ,,,,,,
2203,00202461,SENSOR MAP HYUNDAI ACCENT PRIME 1.5                                                                 ,,,,,,
2204,00202462,SENSOR LEVA                                                                                         ,,,,,,
2205,00202463,SENSOR SIGUE;AL                                                                                     ,,,,,,
2206,00202464,ALTERNADOR NISSAN TERRANO 2.4                                                                       ,,,,,,
2207,00202465,BOBINA ASIA TOWNER                                                                                  ,,,,,,
2208,00202466,PERNOS INOXIDABLES                                                                                  ,,,,,,
2209,00202467,CAJA REGULADORA                                                                                     ,,,,,,
2210,00202468,PARACHOQUE DEL OPEL CORSA                                                                           ,,13/10/2022,,N,,
2211,00202469,BUJE HONDA CIVIC                                                                                    ,,,,,,
2212,00202470,KIT EMB CITROEN XANTIA                                                                              ,,,,,,
2213,00202471,ALTERNADOR LADA                                                                                     ,,,,,N,
2214,00202472,AMORTIGUADOR RANGER                                                                                 ,,,,,,
2215,00202473,KIT EMB FIESTA                                                                                      ,,,,,,
2216,00202474,CILINDRO FRENO                                                                                      ,,,,,,
2217,00202475,ROTULA                                                                                              ,,,,,,
2218,00202476,CIGUE�AL LUV 2.3                                                                                    ,,,,,,
2219,00202477,METAL BIELA STD                                                                                     ,,,,,,
2220,00202478,METAL BANCADA STD                                                                                   ,,,,,,
2221,00202479,JGO EMPAQ MOTOR                                                                                     ,,,,,,
2222,00202480,BUJE BRAZO SUSP                                                                                     ,,,,,,
2223,00202481,AMORT DEL KATANA                                                                                    ,,,,N,,
2224,00202482,APTOR VOLANTE RENAULT 19                                                                            ,,,,N,,
2225,00202483,PARACHOQUE DELANTERO                                                                                ,,,,,,
2226,00202484,TERMINAL AXIAL                                                                                      ,,,,,,
2227,00202485,OPTICO DAI TERIOS 2010                                                                              ,,,,,,
2228,00202486,KIT EMB DAI TERIOS 2010                                                                             ,,,,,,
2229,00202487,PARACHOQUE DEL DAI TERIOS 2010                                                                      ,,,,,,
2230,00202488,MAZA RUEDA TRA                                                                                      ,,,,,,
2231,00202489,INYECTOR BENC FIAT PUNTO                                                                            ,,,,,,
2232,00202490,OPT TOY COROLLA 99                                                                                  ,,,,,,
2233,00202491,PASTILLA FREN FIAT PUNTO                                                                            ,,,,,,
2234,00202492,PIOLA FREN MANO FIAT DER.                                                                           ,,,,,,
2235,00202493,KIT EMBRAGE PEUGEOT                                                                                 ,,,,,,
2236,00202494,CREMALL A/V HYUNDAI                                                                                 ,,,,,,
2237,00202495,AMORTIGUADOR DELANTERO LH                                                                           ,,,,,,
2238,00202496,AMORTIGUADOR DELANTERO RH                                                                           ,,,,,,
2239,00202497,AMORTIGUADOR TRASERO JEEP COMPASS                                                                   ,,,,,,
2240,00202498,ESPEJOS TOY HICE LH RH                                                                              ,,,,,,
2241,00202499,BISELES TOY HICE LH RH                                                                              ,,,,,,
2242,00202500,MAZA                                                                                                ,,,,,,
2243,00202501,PUNTA HOMOC                                                                                         ,,,,,,
2244,00202502,REPUESTOS PEUGEOT 206                                                                               ,,,,,,
2245,00202503,TELECOMANDO TOYOTA HYLUX                                                                            ,,,,,,
2246,00202504,PUNTAS HOMOC TOY STARLET                                                                            ,,,,,,
2247,00202505,OPTICO LH TOY STARLET                                                                               ,,,,,,
2248,00202506,LLAVE                                                                                               ,,,,,,
2249,00202507,AMORTIG DELANTEROS                                                                                  ,,,,,,
2250,00202508,AMORTG TRASEROS                                                                                     ,,,,,,
2251,00202509,BANDEJA SUP IZQ                                                                                     ,,,,,,
2252,00202510,BUJE PUNTTA BARRA ESTA                                                                              ,,,,,,
2253,00202511,REP CD 17                                                                                           ,,,,N,,
2254,00202512,SOPORTE PARACHOQUE NISS TIDA                                                                        ,,,,N,,
2255,00202513,NEUM                                                                                                ,,,,N,,
2256,00202514,ARTICULACION DIRE LANCER                                                                            ,,,,,,
2257,00202515,FUELLE DIRECCION LANCER                                                                             ,,,,,,
2258,00202516,EXTREMO EXT B2900                                                                                   ,,,,,,
2259,00202517,EXTREMO INT B2900                                                                                   ,,,,,,
2260,00202518,KIT EMBRAGUE                                                                                        ,,,,,,
2261,00202519,SILI KIT//AMPOLLETA                                                                                 ,,,,,,
2262,00202520,BAMDEJAS                                                                                            ,,,,,,
2263,00202521,CAZOLETA MAZDA 3 1.6                                                                                ,,,,,,
2264,00202522,SOPORTE LAT PARACH                                                                                  ,,17/03/2016,,,N,
2265,00202523,PARACHOQUE DEL                                                                                      ,,17/03/2016,,,N,
2266,00202524,OPTICO RH HILUX                                                                                     ,,17/03/2016,,,N,
2267,00202525,OPTICO LH HILUX                                                                                     ,,17/03/2016,,,N,
2268,00202528,ESPIRAL DEL YARIS                                                                                   ,,,,,,
2269,00202529,RODAMIENTO Y MAZA FIAT                                                                              ,,,,,,
2270,00202530,RADIADOR MAZDA 323 AUTOM.                                                                           ,,,,,,
2271,00202531,KIT EMBRAGUE VITARA                                                                                 ,,,,,,
2272,00202532,PIOLA EMBRAGUE VITARA                                                                               ,,,,,,
2273,00202533,MASCA.TOY TERCEL                                                                                    ,,,,,,
